Date,Team0,Team1,Score0,Score1,T0P0,T0P1,T0P2,T0P3,T0P4,T0P5,T0P6,T0P7,T1P0,T1P1,T1P2,T1P3,T1P4,T1P5,T1P6,T1P7,T0M0,T0M1,T0M2,T0M3,T0M4,T0M5,T0M6,T0M7,T1M0,T1M1,T1M2,T1M3,T1M4,T1M5,T1M6,T1M7
2012/11/03,sac,ind,98,106,evansty01,thornma01,couside01,brookaa01,hayesch01,thompja02,thomais02,johnsja01,georgpa01,westda01,hillge01,hibbero01,stephla01,greenge01,hansbty01,augusdj01,2667,2547,2531,2093,2057,1429,1356,1194,2874,2814,2679,2592,1944,1458,943,801
2012/11/03,gsw,lac,114,110,curryst01,landrca01,jackja01,leeda02,thompkl01,ezelife01,jefferi01,barneha02,griffbl01,paulch01,crawfja01,butleca01,barnema02,jordade01,holliry01,greenwi01,2582,1934,1891,1756,1699,1670,1320,1194,2278,1995,1913,1895,1464,1334,1070,954
2012/11/03,den,mia,116,119,lawsoty01,iguodan01,gallida01,farieke01,millean02,breweco01,mcgeeja01,koufoko01,boshch01,jamesle01,chalmma01,wadedw01,allenra02,battish01,millemi01,lewisra02,2450,2375,2196,2165,1659,1369,1362,824,2363,2352,2042,2028,1720,1261,969,910
2012/11/03,cle,mil,102,105,geeal01,varejan01,irvinky01,thomptr01,waitedi01,zellety01,gibsoda01,milescj01,jennibr01,ellismo01,dunlemi02,sandela01,ilyaser01,udohek01,harrito02,dalemsa01,2159,2151,2002,1799,1739,1243,1236,894,2234,2189,2082,1799,1603,1404,798,614
2012/11/03,uta,sas,100,110,willima01,haywago01,jeffeal01,millspa01,foyera01,willima02,favorde01,kanteen01,parketo01,greenda02,leonaka01,duncati01,diawbo01,splitti01,bonnema01,jacksst02,2312,2145,2085,1870,1501,1477,1390,682,1951,1950,1942,1900,1591,1148,1121,938
2012/11/03,bos,was,89,86,rondora01,piercpa01,sullija01,garneke01,leeco01,bassbr01,terryja01,greenje02,priceaj01,booketr01,serapke01,webstma02,crawfjo02,bealbr01,arizatr01,okafoem01,2429,2082,1814,1748,1727,1663,1047,960,1766,1722,1715,1515,1513,1312,1000,996
2012/11/04,det,lal,79,108,jerebjo01,singlky01,monrogr01,stuckro01,bynumwi01,princta01,knighbr03,maxieja01,howardw01,gasolpa01,bryanko01,artesro01,blakest01,hilljo01,jamisan01,morrida01,1729,1580,1578,1511,1495,1447,1385,1151,1970,1950,1903,1825,1805,1148,1144,895
2012/11/04,phi,nyk,84,100,holidjr01,turneev01,youngth01,wrighdo01,youngni01,allenla01,hawessp01,richaja01,anthoca01,smithjr01,feltora01,brewero02,kiddja01,novakst01,chandty01,thomaku01,2409,2224,2159,1981,1908,1545,910,107,2339,2091,1801,1548,1503,1420,1239,1090
2012/11/04,atl,okc,104,95,stevede01,horfoal01,pachuza01,willilo02,teaguje01,harride01,tollian01,korveky01,duranke01,ibakase01,westbru01,perkike01,martike02,sefolth01,collini01,maynoer01,2050,1994,1677,1653,1559,1359,1354,1189,2525,2199,2169,1797,1781,1470,1083,711
2012/11/04,pho,orl,94,115,gortama01,dragigo01,beaslmi01,scolalu01,dudleja01,brownsh01,morrima02,telfase01,afflaar01,mooreet01,vucevni01,redicjj01,davisgl01,mcrobjo01,jonesde01,smithis01,2103,2072,2065,1935,1499,1211,945,725,2295,2280,2202,2022,1927,1105,964,600
2012/11/04,min,tor,86,105,ridnolu01,pekovni01,kirilan01,willide02,shvedal01,roybr01,budinch01,cunnida01,derozde01,lowryky01,anderal01,bargnan01,davised01,johnsam01,valanjo01,fieldla01,1942,1736,1713,1539,1321,1310,1249,1147,1946,1906,1851,1441,1439,1399,1362,1280
2012/11/05,min,brk,107,96,kirilan01,bareajo01,roybr01,cunnida01,pekovni01,budinch01,ridnolu01,willide02,johnsjo02,willide01,lopezbr01,watsocj01,humphkr01,brookma01,evansre01,boganke01,1972,1775,1736,1577,1571,1556,1141,1098,2449,2258,1924,1571,1373,1277,941,847
2012/11/05,por,dal,91,114,matthwe02,batumni01,lillada01,aldrila01,hicksjj01,leoname01,pricero01,pavloal01,mayooj01,collida01,wrighbr03,kamanch01,mariosh01,brandel01,cartevi01,murphtr01,2171,2146,1967,1932,1500,1380,1070,1064,2367,2020,1509,1460,1455,1413,1336,961
2012/11/05,cle,lac,108,101,irvinky01,varejan01,geeal01,waitedi01,thomptr01,zellety01,gibsoda01,milescj01,griffbl01,paulch01,jordade01,bledser01,crawfja01,butleca01,greenwi01,barnema02,2240,2166,2013,1935,1908,1452,1220,867,2124,2058,1763,1538,1505,1305,1268,966
2012/11/05,uta,mem,94,103,willima01,haywago01,millspa01,willima02,jeffeal01,favorde01,foyera01,kanteen01,randoza01,gasolma01,gayru01,conlemi01,allento01,pondequ01,speigma01,bayleje01,2317,2195,1983,1804,1740,1550,1366,717,2283,2153,2082,2017,1591,1340,1289,863
2012/11/05,pho,mia,99,124,scolalu01,beaslmi01,dragigo01,gortama01,morrima02,dudleja01,brownsh01,telfase01,jamesle01,allenra02,wadedw01,chalmma01,boshch01,battish01,coleno01,lewisra02,2007,1730,1721,1644,1544,1360,1250,932,1811,1705,1701,1687,1511,1415,1193,1136
2012/11/05,nyk,phi,110,88,smithjr01,brewero02,anthoca01,chandty01,prigipa01,feltora01,novakst01,kiddja01,holidjr01,wrighdo01,youngth01,youngni01,turneev01,hawessp01,iveyro01,brownkw01,2033,1961,1826,1698,1486,1394,1337,1079,2124,2048,1762,1726,1627,1287,1117,650
2012/11/05,gsw,sac,92,94,leeda02,thompkl01,curryst01,barneha02,landrca01,bogutan01,jackja01,ezelife01,couside01,thornma01,evansty01,johnsja01,thompja02,hayesch01,thomais02,brookaa01,2465,2357,2342,1796,1184,1135,1084,961,2013,1785,1754,1747,1606,1420,1271,1200
2012/11/05,ind,sas,79,101,georgpa01,hillge01,hibbero01,greenge01,westda01,hansbty01,mahinia01,youngsa01,blairde01,greenda02,duncati01,parketo01,leonaka01,jacksst02,nealga01,diawbo01,2431,1850,1605,1547,1484,1396,1045,987,1750,1550,1539,1536,1480,1400,1191,1130
2012/11/06,orl,chi,93,99,vucevni01,davisgl01,redicjj01,afflaar01,mooreet01,smithis01,mcrobjo01,jonesde01,noahjo01,denglu01,boozeca01,hamilri01,hinriki01,robinna01,butleji01,gibsota01,2492,2145,2061,2048,2007,981,884,711,2444,2303,1709,1684,1569,1311,1297,1172
2012/11/06,det,den,97,109,stuckro01,monrogr01,knighbr03,princta01,jerebjo01,maxieja01,singlky01,bynumwi01,lawsoty01,iguodan01,gallida01,koufoko01,millean02,farieke01,breweco01,mcgeeja01,2344,2121,1980,1727,1520,1356,1153,900,2361,2181,1900,1773,1569,1360,1206,1081
2012/11/06,tor,okc,88,108,valanjo01,derozde01,bargnan01,davised01,fieldla01,caldejo01,anderal01,lowryky01,duranke01,westbru01,sefolth01,ibakase01,thabeha01,perkike01,martike02,maynoer01,1894,1654,1507,1233,1212,1172,1119,1005,1749,1728,1499,1398,1356,1335,1315,1201
2012/11/07,ind,atl,86,89,georgpa01,hillge01,hibbero01,westda01,stephla01,greenge01,hansbty01,youngsa01,smithjo03,pachuza01,horfoal01,teaguje01,korveky01,willilo02,stevede01,harride01,2345,2294,2212,2166,1677,1060,901,678,2090,2027,2008,1945,1849,1235,1031,885
2012/11/07,was,bos,94,100,bealbr01,priceaj01,serapke01,webstma02,singlch01,booketr01,arizatr01,okafoem01,rondora01,piercpa01,garneke01,bassbr01,terryja01,sullija01,greenje02,leeco01,2299,2201,2181,2089,1482,1218,1121,675,2660,2447,2094,1977,1936,1448,1294,1116
2012/11/07,pho,cha,117,110,beaslmi01,gortama01,dragigo01,dudleja01,scolalu01,brownsh01,telfase01,morrima02,walkeke02,mulleby01,sessira01,kiddgmi01,gordobe01,biyombi01,haywobr01,tayloje03,2567,2299,1970,1873,1680,1420,928,915,2403,2210,2072,1749,1494,1316,1045,604
2012/11/07,tor,dal,104,109,derozde01,bargnan01,caldejo01,johnsam01,fieldla01,anderal01,lucasjo02,valanjo01,mayooj01,collida01,kamanch01,wrighbr03,crowdja01,cartevi01,jamesbe01,murphtr01,2422,2322,1990,1731,1151,965,890,629,2284,2118,1980,1695,1634,1557,1108,926
2012/11/07,cle,gsw,96,106,samuesa01,irvinky01,thomptr01,waitedi01,leuerjo01,gibsoda01,geeal01,milescj01,leeda02,curryst01,barneha02,landrca01,jackja01,jefferi01,thompkl01,bogutan01,2277,2147,2147,1839,1308,1300,1273,1036,2272,2188,1824,1584,1542,1417,1340,1044
2012/11/07,den,hou,93,87,gallida01,lawsoty01,iguodan01,farieke01,millean02,breweco01,koufoko01,mcgeeja01,hardeja01,parsoch01,linje01,delfica01,pattepa01,asikom01,morrima03,aldrico01,2454,2307,2302,2098,1465,1313,1260,1201,2300,2140,1980,1848,1819,1347,1132,934
2012/11/07,sas,lac,84,106,diawbo01,parketo01,greenda02,leonaka01,duncati01,jacksst02,ginobma01,nealga01,griffbl01,paulch01,jordade01,crawfja01,barnema02,bledser01,butleca01,greenwi01,1468,1444,1432,1379,1363,1327,1145,1130,1796,1768,1621,1614,1612,1340,1268,1038
2012/11/07,brk,mia,73,103,johnsjo02,willide01,watsocj01,humphkr01,blatcan01,boganke01,lopezbr01,brookma01,wadedw01,jamesle01,allenra02,chalmma01,battish01,boshch01,coleno01,hasleud01,1933,1852,1476,1454,1269,1260,1234,1138,1924,1799,1603,1598,1487,1440,1232,1179
2012/11/07,mem,mil,108,90,gasolma01,randoza01,gayru01,conlemi01,pondequ01,speigma01,ellinwa01,allento01,jennibr01,ellismo01,sandela01,harrito02,dunlemi02,ilyaser01,hensojo01,dalemsa01,2202,2176,2085,1975,1388,1319,1108,996,2203,2186,1586,1459,1422,1259,1020,922
2012/11/07,orl,min,75,90,mooreet01,afflaar01,nichoan01,mcrobjo01,harklma01,smithis01,davisgl01,vucevni01,kirilan01,ridnolu01,willide02,roybr01,pekovni01,stiemgr01,shvedal01,budinch01,2147,1687,1591,1342,1340,1204,1158,1078,1840,1836,1800,1564,1504,1263,1035,1032
2012/11/07,phi,noh,77,62,holidjr01,youngth01,turneev01,allenla01,wrighdo01,hawessp01,iveyro01,youngni01,aminual01,anderry01,vasqugr01,lopezro01,milleda01,roberbr01,masonro01,henryxa01,2336,2219,2135,1647,1488,1398,1233,1103,2397,2031,1959,1896,1317,1132,1075,864
2012/11/07,det,sac,103,105,monrogr01,stuckro01,maxieja01,knighbr03,princta01,singlky01,jerebjo01,bynumwi01,couside01,johnsja01,evansty01,thompja02,thornma01,brookaa01,thomais02,hayesch01,2422,2050,2030,1966,1612,1501,921,917,1976,1932,1873,1663,1660,1441,1253,979
2012/11/07,lal,uta,86,95,bryanko01,artesro01,howardw01,gasolpa01,blakest01,hilljo01,jamisan01,morrida01,jeffeal01,willima01,haywago01,millspa01,foyera01,willima02,favorde01,tinslja01,2237,2232,2221,2183,2164,1356,828,716,2081,2035,1999,1810,1766,1454,1070,845
2012/11/08,okc,chi,97,91,sefolth01,duranke01,ibakase01,westbru01,martike02,perkike01,collini01,maynoer01,denglu01,noahjo01,hinriki01,hamilri01,boozeca01,gibsota01,butleji01,robinna01,2340,2303,2212,2134,1850,1216,1020,746,2543,2348,2161,2067,1826,1478,797,719
2012/11/08,lac,por,103,90,paulch01,crawfja01,jordade01,barnema02,griffbl01,butleca01,holliry01,greenwi01,aldrila01,lillada01,batumni01,matthwe02,leoname01,hicksjj01,pricero01,pavloal01,2027,1707,1685,1646,1531,1268,1162,1154,2543,2481,2419,2268,1440,1371,900,309
2012/11/09,mia,atl,95,89,boshch01,jamesle01,millemi01,chalmma01,allenra02,hasleud01,lewisra02,battish01,smithjo03,horfoal01,korveky01,teaguje01,stevede01,harride01,willilo02,morroan01,2262,2140,1847,1599,1443,1437,1233,1220,2162,2099,1808,1640,1442,1177,1165,929
2012/11/09,phi,bos,106,100,holidjr01,turneev01,youngth01,wrighdo01,allenla01,hawessp01,youngni01,iveyro01,rondora01,piercpa01,garneke01,terryja01,bassbr01,sullija01,leeco01,greenje02,2494,2432,2430,2148,1361,1313,1086,747,2510,2141,1843,1748,1394,1160,1116,1074
2012/11/09,uta,den,84,104,foyera01,willima01,millspa01,favorde01,willima02,jeffeal01,haywago01,tinslja01,iguodan01,lawsoty01,farieke01,koufoko01,gallida01,millean02,breweco01,mozgoti01,1739,1538,1526,1520,1493,1346,1345,1342,1852,1743,1675,1509,1484,1471,1228,1179
2012/11/09,gsw,lal,77,101,leeda02,curryst01,thompkl01,barneha02,landrca01,ezelife01,jefferi01,jackja01,gasolpa01,artesro01,bryanko01,morrida01,howardw01,blakest01,jamisan01,hilljo01,1852,1816,1753,1743,1558,1242,1074,910,2404,2045,1963,1553,1446,1327,1274,1168
2012/11/09,hou,mem,85,93,hardeja01,asikom01,parsoch01,linje01,pattepa01,delfica01,morrima03,cookda02,randoza01,gasolma01,conlemi01,gayru01,pondequ01,speigma01,allento01,bayleje01,2438,2424,2221,2218,1854,1638,897,420,2479,1957,1853,1813,1739,1237,1174,1076
2012/11/09,ind,min,94,96,westda01,georgpa01,hillge01,greenge01,hibbero01,hansbty01,stephla01,youngsa01,pekovni01,ridnolu01,kirilan01,budinch01,willide02,shvedal01,cunnida01,roybr01,2238,2097,2096,1777,1667,1241,1227,659,2188,2079,1994,1640,1589,1271,1267,888
2012/11/09,cha,noh,99,107,biyombi01,gordobe01,kiddgmi01,walkeke02,mulleby01,sessira01,thomaty01,tayloje03,davisan02,riverau01,roberbr01,aminual01,anderry01,lopezro01,vasqugr01,masonro01,2149,2083,1985,1510,1478,1453,1370,797,2190,1803,1774,1726,1699,1565,1518,915
2012/11/09,dal,nyk,94,104,collida01,crowdja01,mayooj01,kamanch01,cartevi01,brandel01,murphtr01,wrighbr03,feltora01,brewero02,anthoca01,smithjr01,chandty01,wallara01,novakst01,kiddja01,1806,1797,1664,1658,1537,1430,1159,1126,2260,2233,2068,1976,1806,1070,957,928
2012/11/09,det,okc,94,105,princta01,stuckro01,knighbr03,monrogr01,drumman01,maxieja01,jerebjo01,singlky01,duranke01,ibakase01,martike02,westbru01,perkike01,sefolth01,collini01,maynoer01,2173,2164,2152,2101,1230,1218,1211,891,2280,2126,1971,1857,1763,1513,1169,1059
2012/11/09,brk,orl,107,68,johnsjo02,willide01,childjo01,blatcan01,lopezbr01,evansre01,humphkr01,boganke01,mooreet01,davisgl01,afflaar01,vucevni01,redicjj01,harklma01,smithis01,mcrobjo01,1756,1753,1539,1450,1430,1223,1183,1040,2415,1948,1941,1896,1407,1257,1005,736
2012/11/09,cle,pho,105,107,irvinky01,thomptr01,geeal01,varejan01,waitedi01,samuesa01,gibsoda01,milescj01,gortama01,dragigo01,brownsh01,beaslmi01,scolalu01,tuckepj01,morrima02,dudleja01,2261,2208,2146,2136,1861,1397,1327,734,2207,2066,1575,1513,1471,1467,1458,1305
2012/11/09,sas,sac,97,86,leonaka01,duncati01,diawbo01,ginobma01,parketo01,greenda02,millspa02,blairde01,thompja02,evansty01,thomais02,thornma01,hayesch01,couside01,johnsja01,brookaa01,1888,1865,1720,1507,1448,1350,1265,1192,2267,2003,1758,1690,1470,1378,1265,1122
2012/11/09,mil,was,101,91,dunlemi02,ellismo01,jennibr01,sandela01,udohek01,ilyaser01,harrito02,dalemsa01,priceaj01,okafoem01,bealbr01,arizatr01,booketr01,webstma02,crawfjo02,serapke01,1967,1946,1866,1842,1779,1303,913,836,2171,2099,2068,1894,1633,986,789,781
2012/11/10,dal,cha,97,101,mayooj01,collida01,cartevi01,murphtr01,kamanch01,brandel01,wrighbr03,crowdja01,walkeke02,kiddgmi01,mulleby01,haywobr01,tayloje03,sessira01,gordobe01,thomaty01,2564,2350,1811,1801,1623,1554,1354,968,2476,2464,2293,2033,1913,1320,1225,887
2012/11/10,min,chi,80,87,kirilan01,ridnolu01,pekovni01,budinch01,cunnida01,shvedal01,willide02,stiemgr01,denglu01,noahjo01,robinna01,boozeca01,hamilri01,gibsota01,belinma01,hinriki01,2528,2187,2118,1673,1611,1559,1269,763,2462,2292,1860,1599,1465,1380,1353,647
2012/11/10,den,gsw,107,101,gallida01,iguodan01,lawsoty01,farieke01,millean02,koufoko01,mcgeeja01,breweco01,thompkl01,leeda02,jackja01,curryst01,landrca01,jefferi01,barneha02,ezelife01,2899,2876,2876,2866,1832,1497,1278,1276,3288,2887,2267,2232,2158,1404,1128,597
2012/11/10,det,hou,82,96,knighbr03,monrogr01,princta01,stuckro01,singlky01,drumman01,maxieja01,jerebjo01,hardeja01,parsoch01,asikom01,linje01,delfica01,douglto01,morrima03,pattepa01,2076,1896,1789,1754,1374,1211,1169,971,2116,2029,1645,1548,1371,1246,1153,981
2012/11/10,was,ind,85,89,priceaj01,bealbr01,okafoem01,booketr01,arizatr01,webstma02,serapke01,crawfjo02,georgpa01,westda01,hillge01,stephla01,greenge01,hibbero01,hansbty01,mahinia01,2190,2115,1966,1876,1569,1227,914,850,2201,2108,2083,1838,1704,1561,1236,855
2012/11/10,bos,mil,96,92,rondora01,piercpa01,garneke01,bassbr01,leeco01,greenje02,terryja01,wilcoch01,jennibr01,ellismo01,ilyaser01,sandela01,daniema01,dalemsa01,udrihbe01,harrito02,2231,2114,1846,1843,1680,1520,1344,906,2495,2286,1937,1582,1429,1294,1004,614
2012/11/10,sas,por,112,109,greenda02,nealga01,duncati01,jacksst02,ginobma01,millspa02,leonaka01,diawbo01,aldrila01,batumni01,lillada01,matthwe02,hicksjj01,pavloal01,leoname01,pricero01,1920,1907,1892,1836,1682,1407,1353,893,2484,2343,2269,2246,2063,1001,809,615
2012/11/10,phi,tor,93,83,turneev01,holidjr01,youngth01,youngni01,wrighdo01,hawessp01,allenla01,iveyro01,derozde01,bargnan01,caldejo01,anderal01,valanjo01,johnsam01,lucasjo02,rosste01,2245,2109,2024,1939,1590,1404,1286,1168,2662,2451,2304,1620,1218,1121,960,758
2012/11/10,pho,uta,81,94,dragigo01,scolalu01,dudleja01,gortama01,telfase01,tuckepj01,beaslmi01,brownsh01,haywago01,tinslja01,willima02,jeffeal01,millspa01,favorde01,foyera01,kanteen01,2374,2084,1881,1771,1489,1443,1383,999,2580,2451,2255,2201,1822,931,911,679
2012/11/11,orl,brk,74,82,afflaar01,mooreet01,vucevni01,davisgl01,redicjj01,mcrobjo01,harklma01,ayongu01,johnsjo02,willide01,lopezbr01,humphkr01,watsocj01,boganke01,stackje01,evansre01,2448,2439,2385,2283,2277,801,657,483,2483,2174,2095,2041,1429,1105,887,855
