Date,Team0,Team1,Score0,Score1,T0P0,T0P1,T0P2,T0P3,T0P4,T0P5,T0P6,T0P7,T1P0,T1P1,T1P2,T1P3,T1P4,T1P5,T1P6,T1P7,T0M0,T0M1,T0M2,T0M3,T0M4,T0M5,T0M6,T0M7,T1M0,T1M1,T1M2,T1M3,T1M4,T1M5,T1M6,T1M7
2011/12/26,okc,min,104,100,duranke01,westbru01,hardeja01,perkike01,sefolth01,collini01,ibakase01,mohamna01,loveke01,beaslmi01,bareajo01,rubiori01,johnswe01,willide02,milicda01,ridnolu01,2295,2148,1776,1614,1491,1352,1212,910,2461,2187,1628,1578,1483,1428,1188,1071
2011/12/26,hou,orl,95,104,scolalu01,lowryky01,martike02,willite01,leeco01,budinch01,hilljo01,dalemsa01,howardw01,turkohe01,richaja01,nelsoja01,redicjj01,anderry01,davisgl01,duhonch01,2282,2189,1959,1594,1433,1223,1188,1188,2226,2118,1965,1823,1695,1655,1268,1057
2011/12/26,noh,pho,85,84,gordoer01,arizatr01,landrca01,belinma01,vasqugr01,okafoem01,kamanch01,smithja02,dudleja01,nashst01,lopezro01,morrima02,fryech01,hillgr01,gortama01,brownsh01,2348,2052,1992,1824,1596,1587,1238,944,2109,1781,1615,1494,1386,1359,1265,1222
2011/12/26,phi,por,103,107,iguodan01,hawessp01,holidjr01,youngth01,brandel01,willilo02,turneev01,meeksjo01,aldrila01,matthwe02,feltora01,wallage01,cambyma01,crawfja01,batumni01,thomaku01,2425,2335,2149,1748,1657,1646,1620,820,2493,2431,2087,1959,1725,1313,1237,853
2011/12/26,lal,sac,91,100,bryanko01,gasolpa01,fishede01,artesro01,murphtr01,mcrobjo01,blakest01,ebankde01,thornma01,evansty01,salmojo01,hayesch01,fredeji01,couside01,hicksjj01,outlatr01,2302,1951,1797,1752,1463,1238,1178,1109,2158,2116,1782,1638,1534,1493,1314,1098
2011/12/26,mem,sas,82,95,gasolma01,gayru01,conlemi01,randoza01,youngsa01,pondequ01,mayooj01,allento01,parketo01,splitti01,jefferi01,ginobma01,bonnema01,duncati01,anderja01,blairde01,2243,2119,1946,1733,1167,1039,1032,907,1989,1974,1913,1882,1682,1272,1246,586
2011/12/26,njn,was,90,84,willide01,humphkr01,jamesda01,petrojo01,morroan01,okurme01,gainesu01,willish03,walljo01,blatcan01,crawfjo02,mcgeeja01,lewisra02,turiaro01,singlch01,youngni01,2394,2330,2295,1522,1506,1224,1104,648,2353,2324,1673,1532,1492,1336,1304,1057
2011/12/27,uta,lal,71,96,millspa01,harride01,bellra01,jeffeal01,haywago01,howarjo01,watsoea01,favorde01,gasolpa01,murphtr01,bryanko01,artesro01,fishede01,ebankde01,mcrobjo01,blakest01,1628,1526,1513,1488,1438,1422,1243,1114,2227,1889,1851,1643,1585,1560,1210,1184
2011/12/27,bos,mia,107,115,rondora01,allenra02,garneke01,bassbr01,doolike01,onealje01,daniema01,pavloal01,boshch01,wadedw01,jamesle01,hasleud01,coleno01,anthojo01,chalmma01,battish01,2649,2414,1954,1949,1420,1314,1135,791,2227,2166,2160,1878,1747,1224,1133,1039
2011/12/27,min,mil,95,98,loveke01,ridnolu01,johnswe01,rubiori01,beaslmi01,milicda01,tollian01,bareajo01,jennibr01,jacksst02,dunlemi02,bogutan01,ilyaser01,livinsh01,leuerjo01,udrihbe01,2426,2036,1857,1641,1519,1438,1235,1130,2136,2136,1897,1836,1490,1460,1215,958
2011/12/27,atl,njn,106,70,radmavl01,johnsjo02,horfoal01,teaguje01,pargoja01,willima02,greenwi01,smithjo03,brookma01,humphkr01,willide01,jamesda01,willish03,okurme01,petrojo01,morroan01,1637,1575,1464,1452,1428,1319,1305,995,1664,1498,1490,1417,1277,1215,925,771
2011/12/27,sac,por,79,101,thornma01,evansty01,hicksjj01,couside01,hayesch01,fredeji01,outlatr01,salmojo01,wallage01,aldrila01,batumni01,feltora01,crawfja01,cambyma01,matthwe02,thomaku01,2126,1753,1701,1619,1583,1446,1438,1177,2158,1996,1729,1582,1511,1431,1344,1055
2011/12/28,was,atl,83,101,walljo01,youngni01,lewisra02,mcgeeja01,blatcan01,singlch01,crawfjo02,turiaro01,johnsjo02,smithjo03,horfoal01,teaguje01,willima02,mcgratr01,pachuza01,radmavl01,2230,1904,1660,1656,1642,1574,1304,1016,1999,1988,1953,1943,1792,1169,959,858
2011/12/28,mia,cha,96,95,boshch01,jamesle01,wadedw01,chalmma01,hasleud01,battish01,anthojo01,coleno01,hendege02,diawbo01,whitedj01,augusdj01,maggeco01,walkeke02,brownde04,biyombi01,2359,2329,1919,1880,1747,1197,1124,990,2549,2314,2127,1967,1789,1203,801,753
2011/12/28,uta,den,100,117,jeffeal01,haywago01,millspa01,milescj01,harride01,howarjo01,bellra01,favorde01,fernaru01,millean02,gallida01,lawsoty01,hilarne01,harrial01,afflaar01,mozgoti01,1809,1635,1304,1303,1297,1116,1115,1007,1816,1667,1520,1504,1428,1248,1205,1059
2011/12/28,cle,det,105,89,gibsoda01,sessira01,geeal01,varejan01,jamisan01,irvinky01,casspom01,parkean01,gordobe01,monrogr01,stuckro01,jerebjo01,knighbr03,princta01,maxieja01,dayeau01,1719,1690,1690,1407,1394,1190,1190,1173,2374,2164,1933,1861,1721,1598,898,836
2011/12/28,nyk,gsw,78,92,stoudam01,anthoca01,fieldla01,douglto01,walkebi01,bibbymi01,chandty01,balkmre01,wrighdo01,leeda02,ellismo01,smithis01,rushbr01,mcguido01,biedran01,udohek01,2270,2078,1711,1695,1638,1322,1294,898,2516,2324,2065,1749,1577,1091,832,754
2011/12/28,okc,mem,98,95,duranke01,westbru01,hardeja01,perkike01,sefolth01,ibakase01,mohamna01,maynoer01,randoza01,pargoje01,gayru01,gasolma01,allento01,mayooj01,pondequ01,conlemi01,2317,1886,1825,1475,1415,1302,1060,1007,2394,2232,2186,2170,1721,1689,735,24
2011/12/28,bos,noh,78,97,rondora01,allenra02,garneke01,daniema01,bassbr01,doolike01,onealje01,pavloal01,arizatr01,jackja01,belinma01,landrca01,okafoem01,kamanch01,vasqugr01,aminual01,2062,1778,1599,1481,1455,1374,1279,1134,2427,2300,2088,1756,1647,1637,920,642
2011/12/28,phi,pho,103,83,holidjr01,meeksjo01,turneev01,iguodan01,youngth01,hawessp01,willilo02,brandel01,warriha01,pricero01,hillgr01,morrima02,dudleja01,gortama01,nashst01,fryech01,1951,1819,1751,1592,1585,1539,1527,1243,1893,1855,1606,1590,1442,1074,1025,780
2011/12/28,lac,sas,90,115,paulch01,griffbl01,jordade01,willima01,billuch01,gomesry01,butleca01,foyera01,jefferi01,ginobma01,parketo01,blairde01,duncati01,anderja01,fordtj01,leonaka01,2161,2028,1963,1689,1686,1565,1546,767,1648,1635,1588,1577,1537,1272,1213,1205
2011/12/28,ind,tor,90,85,georgpa01,collida01,westda01,grangda01,hibbero01,hansbty01,hillge01,jonesda02,bargnan01,caldejo01,derozde01,johnsja01,johnsam01,barbole01,davised01,butlera01,2386,2256,1874,1861,1782,1580,1121,1019,1895,1801,1778,1749,1735,1208,1181,962
2011/12/29,sas,hou,85,105,blairde01,jefferi01,parketo01,splitti01,leonaka01,anderja01,ginobma01,duncati01,scolalu01,lowryky01,martike02,willite01,leeco01,dragigo01,hilljo01,budinch01,1736,1661,1625,1483,1479,1298,1197,937,1765,1638,1420,1327,1313,1242,1232,1081
2011/12/29,nyk,lal,82,99,anthoca01,chandty01,douglto01,stoudam01,fieldla01,bibbymi01,walkebi01,harrejo01,gasolpa01,bryanko01,mcrobjo01,artesro01,blakest01,murphtr01,fishede01,ebankde01,2207,2096,1981,1935,1451,1245,1037,945,2162,2023,1600,1480,1477,1333,1303,851
2011/12/29,dal,okc,102,104,nowitdi01,kiddja01,terryja01,mariosh01,westde01,haywobr01,mahinia01,odomla01,duranke01,ibakase01,hardeja01,westbru01,perkike01,collini01,maynoer01,sefolth01,2328,2077,1893,1889,1375,1353,1241,1021,2470,2207,2091,1868,1642,1328,1012,800
2011/12/29,njn,orl,78,94,humphkr01,willide01,stevede01,okurme01,gainesu01,morroan01,brookma01,jamesda01,howardw01,turkohe01,anderry01,richaja01,duhonch01,davisgl01,redicjj01,nelsoja01,2078,1950,1555,1549,1505,1258,1240,771,2246,2220,1986,1963,1695,1438,1393,1007
2011/12/29,den,por,102,111,lawsoty01,gallida01,millean02,hilarne01,afflaar01,harrial01,fernaru01,mozgoti01,matthwe02,aldrila01,wallage01,feltora01,crawfja01,cambyma01,batumni01,thomaku01,2422,2110,2094,2072,1888,1360,1329,646,2357,2338,2294,2032,1846,1557,1241,736
2011/12/29,chi,sac,108,98,denglu01,boozeca01,hamilri01,rosede01,noahjo01,asikom01,watsocj01,brewero02,thornma01,evansty01,hayesch01,salmojo01,couside01,fredeji01,hicksjj01,thompja02,2422,2257,2135,1932,1441,1415,972,735,2416,2302,2064,2002,1677,1466,1106,803
2011/12/30,njn,atl,98,105,willide01,okurme01,humphkr01,brookma01,gainesu01,morroan01,jamesda01,willish03,smithjo03,johnsjo02,teaguje01,horfoal01,willima02,mcgratr01,pachuza01,pargoja01,2022,1992,1851,1713,1669,1538,1198,953,2065,2053,1999,1546,1490,1390,1362,881
2011/12/30,det,bos,85,96,monrogr01,princta01,gordobe01,jerebjo01,stuckro01,knighbr03,maxieja01,dayeau01,allenra02,onealje01,rondora01,garneke01,piercpa01,daniema01,bassbr01,doolike01,2018,1830,1737,1686,1647,1543,1056,972,1764,1716,1651,1538,1369,1344,1326,1259
2011/12/30,orl,cha,100,79,howardw01,anderry01,duhonch01,richaja01,turkohe01,redicjj01,davisgl01,hughela01,augusdj01,maggeco01,hendege02,diawbo01,diopde01,whitedj01,walkeke02,mulleby01,2368,2099,1924,1817,1772,1386,1293,956,2113,2086,1950,1845,1211,1055,1029,938
2011/12/30,tor,dal,86,99,bargnan01,derozde01,caldejo01,barbole01,johnsam01,davised01,johnsja01,butlera01,terryja01,nowitdi01,kiddja01,mariosh01,mahinia01,cartevi01,haywobr01,westde01,2519,2119,1970,1888,1677,1142,871,700,1878,1868,1839,1822,1730,1164,1150,963
2011/12/30,cle,ind,91,98,varejan01,jamisan01,parkean01,irvinky01,geeal01,casspom01,sessira01,gibsoda01,westda01,grangda01,collida01,hibbero01,hillge01,georgpa01,hansbty01,jonesda02,2274,2152,2061,2019,1777,1380,1162,1142,2318,2190,2103,2037,2033,1646,1528,990
2011/12/30,chi,lac,114,101,rosede01,denglu01,noahjo01,hamilri01,boozeca01,gibsota01,brewero02,korveky01,paulch01,griffbl01,butleca01,willima01,jordade01,foyera01,cookbr01,gomesry01,2524,2507,2084,1872,1809,1156,838,591,2646,2493,2338,1965,1540,1149,1024,725
2011/12/30,hou,mem,93,113,leeco01,scolalu01,martike02,lowryky01,flynnjo01,dalemsa01,budinch01,hilljo01,randoza01,gayru01,mayooj01,gasolma01,pondequ01,selbyjo01,pargoje01,allento01,1919,1641,1513,1463,1194,1072,904,799,1996,1839,1825,1767,1650,1577,1303,1055
2011/12/30,was,mil,81,102,walljo01,crawfjo02,lewisra02,blatcan01,mcgeeja01,singlch01,youngni01,booketr01,jennibr01,bogutan01,delfica01,ilyaser01,udrihbe01,dunlemi02,jacksst02,leuerjo01,2182,2151,1919,1709,1684,1431,1336,885,2078,2078,1754,1720,1373,1311,1300,1292
2011/12/30,mia,min,103,101,wadedw01,jamesle01,boshch01,coleno01,hasleud01,anthojo01,battish01,chalmma01,loveke01,rubiori01,ellinwa01,tollian01,beaslmi01,milicda01,ridnolu01,johnswe01,2306,2233,2158,1800,1594,1389,1382,878,1952,1851,1851,1615,1306,1034,1029,1029
2011/12/30,pho,noh,93,78,nashst01,dudleja01,hillgr01,gortama01,fryech01,warriha01,lopezro01,brownsh01,jackja01,belinma01,landrca01,okafoem01,arizatr01,kamanch01,smithja02,vasqugr01,2156,1963,1963,1796,1528,1527,1047,954,2354,2130,1941,1674,1666,1176,1030,1014
2011/12/30,phi,uta,99,102,iguodan01,hawessp01,holidjr01,brandel01,willilo02,meeksjo01,youngth01,turneev01,favorde01,millspa01,haywago01,harride01,howarjo01,watsoea01,milescj01,bellra01,2341,2275,2217,1745,1728,1323,1129,1100,2339,2125,2104,1553,1427,1332,1138,1078
2011/12/31,ind,det,88,96,grangda01,collida01,georgpa01,hillge01,hansbty01,hibbero01,westda01,jonesda02,stuckro01,jerebjo01,princta01,gordobe01,monrogr01,knighbr03,maxieja01,wallabe01,2255,2159,2041,1746,1679,1489,1393,746,2318,2233,2157,2066,1980,1376,769,582
2011/12/31,phi,gsw,107,79,holidjr01,iguodan01,youngth01,hawessp01,willilo02,turneev01,brandel01,meeksjo01,rushbr01,leeda02,curryst01,wrighdo01,thompkl01,smithis01,udohek01,biedran01,2096,1845,1822,1804,1696,1690,1688,1122,1904,1841,1817,1762,1586,1427,1118,552
2011/12/31,atl,hou,84,95,johnsjo02,smithjo03,horfoal01,teaguje01,mcgratr01,willima02,greenwi01,pargoja01,lowryky01,martike02,budinch01,scolalu01,hilljo01,dalemsa01,pattepa01,leeco01,2105,1911,1878,1808,1513,1258,1002,954,2529,2426,1887,1860,1703,1177,1014,993
2011/12/31,den,lal,89,92,gallida01,hilarne01,millean02,lawsoty01,harrial01,mozgoti01,afflaar01,fernaru01,gasolpa01,bryanko01,bynuman01,blakest01,kaponja01,fishede01,mcrobjo01,barnema02,2219,2005,1978,1883,1742,1565,1533,1182,2188,2006,1896,1576,1382,1304,1299,1227
2011/12/31,pho,okc,97,107,gortama01,dudleja01,warriha01,nashst01,lopezro01,brownsh01,hillgr01,fryech01,duranke01,hardeja01,westbru01,mohamna01,maynoer01,sefolth01,ibakase01,perkike01,1618,1588,1423,1335,1262,1244,1175,1116,1577,1543,1521,1455,1359,1305,1277,1209
2011/12/31,nyk,sac,114,92,fieldla01,harrejo01,anthoca01,douglto01,walkebi01,chandty01,bibbymi01,jordaje01,thornma01,evansty01,couside01,hayesch01,fredeji01,thompja02,salmojo01,greendo01,2373,2299,1995,1868,1838,1445,970,616,2237,2001,1698,1674,1554,1444,1423,739
2011/12/31,uta,sas,89,104,jeffeal01,haywago01,howarjo01,millspa01,favorde01,harride01,watsoea01,bellra01,blairde01,jefferi01,parketo01,duncati01,ginobma01,anderja01,splitti01,fordtj01,2103,1845,1575,1507,1373,1354,1346,1034,1792,1728,1695,1596,1465,1295,1267,1005
2012/01/01,mem,chi,64,104,gasolma01,gayru01,pargoje01,mayooj01,cunnida01,davisjo02,allento01,randoza01,brewero02,denglu01,rosede01,asikom01,boozeca01,korveky01,noahjo01,gibsota01,1868,1697,1632,1630,1472,1460,856,664,2096,1931,1534,1448,1430,1397,1323,1223
2012/01/01,njn,cle,82,98,okurme01,willide01,gainesu01,jamesda01,humphkr01,morroan01,willish02,stevede01,varejan01,jamisan01,geeal01,irvinky01,gibsoda01,parkean01,sessira01,casspom01,2087,2060,2020,1902,1826,1421,924,918,1907,1887,1797,1688,1601,1279,1192,1083
2012/01/01,lal,den,90,99,bryanko01,gasolpa01,bynuman01,blakest01,artesro01,barnema02,fishede01,mcrobjo01,lawsoty01,gallida01,harrial01,afflaar01,millean02,hilarne01,anderch01,mozgoti01,2199,2186,1697,1631,1532,1349,1249,919,2220,2195,2086,1877,1785,1347,1176,809
2012/01/01,por,lac,88,93,aldrila01,feltora01,matthwe02,wallage01,crawfja01,batumni01,cambyma01,thomaku01,butleca01,jordade01,griffbl01,paulch01,willima01,foyera01,cookbr01,gomesry01,2499,2267,1840,1774,1662,1586,1513,1104,2495,2319,2222,2216,1965,1579,776,728
2012/01/01,cha,mia,90,129,hendege02,whitedj01,brownde04,walkeke02,augusdj01,diawbo01,mulleby01,maggeco01,boshch01,anthojo01,wadedw01,jamesle01,chalmma01,jonesja02,hasleud01,coleno01,1806,1649,1530,1460,1420,1351,1298,1118,1762,1757,1744,1682,1680,1429,1257,1203
2012/01/01,dal,min,82,99,kiddja01,nowitdi01,mariosh01,terryja01,westde01,mahinia01,cartevi01,haywobr01,loveke01,beaslmi01,ridnolu01,rubiori01,tollian01,randoan01,milicda01,johnswe01,2071,1949,1703,1695,1353,1220,1177,919,2258,1888,1752,1587,1531,1023,919,790
2012/01/01,tor,orl,96,102,bargnan01,caldejo01,derozde01,barbole01,johnsam01,butlera01,magloja01,cartean01,howardw01,redicjj01,turkohe01,nelsoja01,anderry01,richaja01,davisgl01,duhonch01,2438,2180,2138,1642,1482,1146,1046,815,2573,2055,2030,1939,1809,1705,1214,941
2012/01/01,noh,sac,80,96,arizatr01,belinma01,okafoem01,jackja01,vasqugr01,kamanch01,landrca01,smithja02,salmojo01,evansty01,hayesch01,thornma01,hicksjj01,fredeji01,thompja02,outlatr01,2250,2125,1981,1911,1640,1607,1261,776,2313,2249,2142,2107,1491,1285,1266,677
2012/01/01,bos,was,94,86,allenra02,rondora01,bassbr01,garneke01,piercpa01,onealje01,daniema01,doolike01,walljo01,lewisra02,mcgeeja01,blatcan01,youngni01,crawfjo02,booketr01,singlch01,2075,2023,1842,1665,1659,1398,1217,994,2365,2080,2078,2062,1788,850,829,811
2012/01/02,was,bos,92,100,walljo01,lewisra02,blatcan01,youngni01,mcgeeja01,serapke01,masonro01,booketr01,rondora01,allenra02,piercpa01,garneke01,bassbr01,stiemgr01,daniema01,doolike01,2411,2389,2286,1917,1888,843,782,713,2291,2091,2084,2024,1869,1266,796,793
2012/01/02,okc,dal,87,100,ibakase01,duranke01,westbru01,hardeja01,perkike01,maynoer01,collini01,sefolth01,nowitdi01,kiddja01,terryja01,haywobr01,mariosh01,cartevi01,mahinia01,westde01,2484,2357,2124,1883,1854,1071,740,497,2161,2045,1887,1587,1566,1420,1268,993
2012/01/02,mil,den,86,91,delfica01,jennibr01,jacksst02,bogutan01,mbahalu01,ilyaser01,livinsh01,leuerjo01,gallida01,lawsoty01,millean02,harrial01,afflaar01,fernaru01,koufoko01,mozgoti01,2537,2222,2170,1930,1288,1183,951,841,2134,1999,1794,1747,1539,1352,1157,884
2012/01/02,orl,det,78,89,howardw01,anderry01,nelsoja01,turkohe01,davisgl01,redicjj01,richaja01,richaqu01,gordobe01,stuckro01,princta01,jerebjo01,monrogr01,knighbr03,wallabe01,maxieja01,2396,1864,1846,1610,1500,1481,1399,1270,2330,2202,2197,2176,1355,1233,1218,962
2012/01/02,atl,mia,100,92,horfoal01,johnsjo02,teaguje01,smithjo03,mcgratr01,willima02,radmavl01,pargoja01,wadedw01,jamesle01,boshch01,hasleud01,chalmma01,battish01,coleno01,anthojo01,2349,2260,2118,1660,1532,1348,1220,755,2316,2313,2273,1780,1598,1445,1078,1077
2012/01/02,sas,min,96,106,jefferi01,parketo01,duncati01,blairde01,anderja01,splitti01,leonaka01,ginobma01,loveke01,beaslmi01,ridnolu01,johnswe01,rubiori01,tollian01,milicda01,willide02,1996,1840,1695,1666,1335,1214,1042,760,2612,2586,2160,1774,1421,1419,1319,704
2012/01/02,ind,njn,108,94,georgpa01,grangda01,hansbty01,collida01,westda01,jonesda02,hibbero01,hillge01,willide01,brookma01,okurme01,jamesda01,willish02,willish03,petrojo01,gainesu01,2226,1947,1681,1534,1363,1329,1272,1189,2054,1916,1661,1538,1350,1320,1126,1041
2012/01/02,tor,nyk,90,85,caldejo01,bargnan01,butlera01,derozde01,johnsam01,magloja01,davised01,barbole01,chandty01,anthoca01,douglto01,harrejo01,fieldla01,walkebi01,bibbymi01,novakst01,2581,2274,2227,2075,1477,1087,912,796,2581,2534,2194,1981,1930,1454,922,603
2012/01/02,gsw,pho,91,102,ellismo01,rushbr01,mcguido01,wrighdo01,udohek01,brownkw01,curryst01,biedran01,dudleja01,nashst01,morrima02,hillgr01,fryech01,brownsh01,gortama01,warriha01,2541,1946,1580,1572,1493,1465,1402,723,2220,1966,1922,1659,1556,1390,1093,943
2012/01/02,noh,uta,90,94,jackja01,belinma01,kamanch01,aminual01,smithja02,okafoem01,landrca01,arizatr01,jeffeal01,harride01,howarjo01,millspa01,favorde01,milescj01,haywago01,bellra01,2378,2209,1724,1722,1503,1470,1063,1044,2058,1649,1544,1524,1359,1270,1188,1143
2012/01/03,atl,chi,74,76,johnsjo02,horfoal01,smithjo03,teaguje01,willima02,mcgratr01,pargoja01,radmavl01,rosede01,denglu01,korveky01,asikom01,boozeca01,gibsota01,brewero02,noahjo01,2420,2417,2109,2079,1965,915,801,771,2639,2635,1732,1698,1645,1436,1360,975
2012/01/03,cha,cle,101,115,augusdj01,maggeco01,hendege02,whitedj01,biyombi01,diawbo01,mulleby01,walkeke02,geeal01,gibsoda01,sessira01,varejan01,jamisan01,irvinky01,parkean01,casspom01,2283,2240,2079,1873,1252,1096,1070,761,1691,1627,1584,1551,1532,1296,1253,1122
2012/01/03,hou,lal,99,108,martike02,lowryky01,scolalu01,budinch01,hilljo01,dalemsa01,leeco01,pattepa01,bynuman01,bryanko01,gasolpa01,blakest01,artesro01,murphtr01,fishede01,barnema02,2410,2330,2229,1684,1165,1096,1007,912,2293,2211,2156,1599,1440,1284,1281,1221
2012/01/03,sac,mem,96,113,fredeji01,outlatr01,evansty01,thornma01,hicksjj01,couside01,hayesch01,salmojo01,gasolma01,gayru01,youngsa01,pargoje01,allento01,conlemi01,cunnida01,mayooj01,1743,1699,1581,1447,1388,1344,1188,825,2461,2113,1698,1533,1506,1363,1182,1175
2012/01/03,por,okc,103,93,aldrila01,matthwe02,feltora01,wallage01,batumni01,crawfja01,cambyma01,thomaku01,duranke01,hardeja01,westbru01,perkike01,cookda02,collini01,ibakase01,mohamna01,2517,2328,2172,1978,1468,1287,1106,849,2494,2401,2349,1847,1417,1391,1055,830
2012/01/03,mil,uta,73,85,jennibr01,goodedr01,jacksst02,delfica01,ilyaser01,livinsh01,sandela01,mbahalu01,jeffeal01,burksal01,milescj01,millspa01,haywago01,watsoea01,harride01,bellra01,2669,2180,2112,1958,1605,1396,965,750,2125,1659,1567,1548,1516,1430,1039,759
2012/01/04,njn,bos,70,89,brookma01,okurme01,farmajo01,willish02,gainesu01,morroan01,willish03,jamesda01,rondora01,doolike01,piercpa01,garneke01,bassbr01,bradlav01,onealje01,daniema01,2069,1868,1622,1582,1417,1318,1179,1108,1939,1858,1769,1556,1545,1407,1054,853
2012/01/04,pho,dal,89,98,gortama01,dudleja01,nashst01,hillgr01,fryech01,warriha01,morrima02,brownsh01,nowitdi01,terryja01,kiddja01,mariosh01,mahinia01,haywobr01,odomla01,westde01,2255,2245,2196,2059,1513,1163,1025,635,2072,1988,1663,1627,1473,1407,1373,583
2012/01/04,sac,den,83,110,thornma01,thomais02,salmojo01,fredeji01,couside01,hicksjj01,evansty01,hayesch01,fernaru01,lawsoty01,gallida01,koufoko01,mozgoti01,afflaar01,harrial01,millean02,2011,1687,1657,1628,1515,1439,1397,1351,1842,1558,1504,1465,1222,1221,1180,1159
2012/01/04,chi,det,99,83,rosede01,denglu01,noahjo01,hamilri01,boozeca01,gibsota01,brewero02,asikom01,monrogr01,princta01,wilkida02,gordobe01,jerebjo01,knighbr03,bynumwi01,stuckro01,2382,2283,2096,1891,1698,1226,989,668,2119,1961,1789,1700,1637,1324,948,918
2012/01/04,hou,lac,89,117,willite01,lowryky01,martike02,parsoch01,budinch01,scolalu01,pattepa01,hilljo01,griffbl01,paulch01,jordade01,butleca01,billuch01,willima01,gomesry01,foyera01,1664,1594,1526,1469,1415,1367,1111,696,1945,1766,1684,1590,1374,1336,1335,1115
2012/01/04,ind,mia,83,118,georgpa01,grangda01,hibbero01,hansbty01,collida01,hillge01,westda01,jonesda02,jamesle01,boshch01,chalmma01,anthojo01,jonesja02,battish01,hasleud01,coleno01,2403,2002,1944,1843,1504,1317,1188,931,2261,1913,1817,1614,1520,1447,1373,1282
2012/01/04,mem,min,90,86,gayru01,conlemi01,gasolma01,allento01,mayooj01,youngsa01,cunnida01,davisjo02,loveke01,beaslmi01,rubiori01,ridnolu01,tollian01,milicda01,ellinwa01,johnswe01,2417,2267,2030,1895,1423,1102,1065,837,2295,2168,1906,1821,1364,1341,1059,974
2012/01/04,phi,noh,101,93,holidjr01,brandel01,turneev01,iguodan01,hawessp01,youngth01,meeksjo01,willilo02,gordoer01,jackja01,landrca01,okafoem01,kamanch01,belinma01,aminual01,vasqugr01,2333,1984,1843,1769,1736,1730,1429,1306,2353,2295,1895,1638,1452,1255,1188,815
