Date,Team0,Team1,Score0,Score1,T0P0,T0P1,T0P2,T0P3,T0P4,T0P5,T0P6,T0P7,T1P0,T1P1,T1P2,T1P3,T1P4,T1P5,T1P6,T1P7,T0M0,T0M1,T0M2,T0M3,T0M4,T0M5,T0M6,T0M7,T1M0,T1M1,T1M2,T1M3,T1M4,T1M5,T1M6,T1M7
2009/12/13,mem,mia,118,90,gayru01,randoza01,gasolma01,mayooj01,conlemi01,youngsa01,thabeha01,tinslja01,wadedw01,chalmma01,wrighdo01,onealje01,hasleud01,beaslmi01,arroyca01,diawaya01,2293,1862,1796,1674,1473,1397,1242,994,1975,1684,1640,1577,1562,1503,996,553
2009/12/13,cle,okc,102,89,jamesle01,willima01,varejan01,parkean01,moonja01,hicksjj01,ilgauzy01,onealsh01,duranke01,greenje02,westbru01,krstine01,sefolth01,hardeja01,collini01,livinsh01,2315,2239,1810,1683,1446,1340,1209,1096,2526,2407,2050,1859,1690,1255,1021,867
2009/12/13,hou,tor,88,101,brookaa01,scolalu01,landrca01,battish01,lowryky01,arizatr01,budinch01,hayesch01,jackja01,turkohe01,boshch01,bargnan01,weemsso01,derozde01,johnsam01,banksma01,2440,2295,1863,1738,1662,1575,1142,934,2286,2244,2183,1859,1748,1272,1178,594
2009/12/14,noh,dal,90,94,paulch01,westda01,stojape01,poseyja01,okafoem01,collida01,brownde02,thornma01,kiddja01,dampier01,nowitdi01,terryja01,howarjo01,mariosh01,bareajo01,humphkr01,2422,1918,1793,1669,1399,1207,984,910,2188,2182,2101,2003,1748,1676,1569,501
2009/12/14,okc,den,93,102,duranke01,westbru01,greenje02,collini01,sefolth01,hardeja01,krstine01,ibakase01,anthoca01,billuch01,martike01,smithjr01,anderch01,hilarne01,afflaar01,lawsoty01,2326,2269,2208,1620,1458,1422,1150,852,2281,2252,2231,1952,1920,1606,1277,881
2009/12/14,was,lac,95,97,haywobr01,butleca01,jamisan01,arenagi01,stevede01,youngni01,boykiea01,blatcan01,kamanch01,davisba01,cambyma01,butlera01,gordoer01,thornal01,skinnbr01,telfase01,2497,2363,2278,2041,1444,1163,839,799,2380,2336,2333,2133,2120,1507,761,544
2009/12/14,bos,mem,110,105,piercpa01,allenra02,rondora01,garneke01,perkike01,wallara01,houseed01,allento01,randoza01,gayru01,mayooj01,gasolma01,conlemi01,thabeha01,youngsa01,tinslja01,2471,2218,2114,2003,1592,1413,945,914,2515,2456,2435,2122,2091,1101,876,789
2009/12/14,ind,orl,98,106,rushbr01,dunlemi02,murphtr01,fordtj01,hansbty01,jonesda02,watsoea01,hibbero01,howardw01,cartevi01,johnsan02,lewisra02,redicjj01,pietrmi01,willija02,anderry01,2333,2005,1996,1873,1460,1422,1007,923,2530,1965,1634,1602,1440,1278,1246,1182
2009/12/14,gsw,phi,101,117,curryst01,maggeco01,watsocj01,ellismo01,randoan01,morroan01,radmavl01,mooremi01,youngth01,holidjr01,iguodan01,iversal01,dalemsa01,brandel01,greenwi01,carnero01,2184,1980,1823,1753,1726,1357,1244,935,2401,2335,2072,1903,1747,997,994,679
2009/12/14,min,uta,110,108,jeffeal01,breweco01,loveke01,wilkida02,flynnjo01,pecheol01,sessira01,pavloal01,willide01,boozeca01,brewero02,matthwe02,okurme01,millspa01,kirilan01,korveky01,2288,2132,2086,1963,1764,1154,1116,920,2465,2234,2104,1972,1633,1423,899,785
2009/12/15,nyk,cha,87,94,duhonch01,chandwi01,leeda02,jeffrja01,harrial01,gallida01,hughela01,curryed01,jacksst02,wallage01,feltora01,murraro01,chandty01,diawbo01,mohamna01,augusdj01,2560,2330,2328,2203,2105,1289,1228,358,2634,2301,2247,1643,1566,1143,827,633
2009/12/15,lal,chi,96,87,artesro01,gasolpa01,bryanko01,odomla01,bynuman01,fishede01,brownsh01,farmajo01,denglu01,noahjo01,millebr01,rosede01,hinriki01,salmojo01,gibsota01,pargoja01,2703,2363,2346,1884,1513,1457,1191,943,2312,2204,2160,1999,1880,1715,1396,434
2009/12/15,njn,cle,89,99,leeco01,lopezbr01,harride01,hassetr01,boonejo01,alstora01,najered01,willite01,jamesle01,willima01,moonja01,onealsh01,gibsoda01,ilgauzy01,parkean01,hicksjj01,2510,2403,2249,2136,1681,1117,892,794,2428,2231,1607,1494,1356,1331,1235,729
2009/12/15,det,hou,96,107,jerebjo01,stuckro01,hamilri01,villach01,atkinch01,wallabe01,maxieja01,dayeau01,brookaa01,scolalu01,budinch01,landrca01,lowryky01,battish01,hayesch01,mcgratr01,2389,1860,1793,1497,1445,1284,1114,1080,2585,2423,2416,1690,1592,1583,1190,464
2009/12/15,tor,mia,95,115,jackja01,bargnan01,boshch01,turkohe01,derozde01,weemsso01,johnsam01,banksma01,beaslmi01,wadedw01,wrighdo01,chalmma01,hasleud01,onealje01,arroyca01,diawaya01,1902,1874,1866,1852,1661,1484,939,878,2160,1768,1658,1625,1451,1434,1255,1222
2009/12/15,sas,pho,104,116,duncati01,masonro01,ginobma01,parketo01,hillge01,jefferi01,mcdyean01,boganke01,stoudam01,nashst01,hillgr01,dudleja01,fryech01,dragigo01,richaja01,amundlo01,2116,2019,1880,1635,1441,1266,1034,642,2465,2211,2119,1996,1931,1524,1322,446
2009/12/15,sac,por,88,95,thompja02,evansty01,udrihbe01,hawessp01,udokaim01,casspom01,nocioan01,greendo01,roybr01,aldrila01,przybjo01,millean02,blakest01,bayleje01,webstma02,howarju01,2405,1973,1881,1665,1502,1125,1022,862,2626,2475,1836,1726,1470,1459,1359,1090
2009/12/16,mem,atl,97,110,gasolma01,mayooj01,conlemi01,randoza01,gayru01,youngsa01,tinslja01,carrode01,crawfja01,horfoal01,smithjo03,johnsjo02,evansma01,bibbymi01,willima02,teaguje01,2042,1942,1888,1843,1812,1372,1133,806,2055,1925,1829,1717,1474,1359,1024,1022
2009/12/16,hou,den,101,111,arizatr01,battish01,brookaa01,landrca01,scolalu01,lowryky01,anderda03,hayesch01,anthoca01,martike01,hilarne01,smithjr01,anderch01,lawsoty01,billuch01,afflaar01,2070,1857,1812,1639,1622,1593,1258,1206,2607,2024,1891,1733,1618,1303,1176,1135
2009/12/16,sas,gsw,103,91,jefferi01,parketo01,duncati01,ginobma01,boganke01,hillge01,masonro01,mcdyean01,ellismo01,watsocj01,maggeco01,morroan01,randoan01,curryst01,radmavl01,huntech01,2095,2092,1914,1428,1423,1396,1301,1050,2679,2644,2354,1936,1508,1503,1480,154
2009/12/16,cha,ind,98,101,wallage01,jacksst02,diawbo01,feltora01,chandty01,augusdj01,grahast01,murraro01,murphtr01,rushbr01,fordtj01,jonesda02,dunlemi02,hansbty01,watsoea01,hibbero01,2613,2516,2162,1808,1771,1718,914,604,2423,2060,1778,1582,1531,1198,1195,869
2009/12/16,lal,mil,107,106,bryanko01,gasolpa01,artesro01,fishede01,odomla01,bynuman01,farmajo01,brownsh01,ilyaser01,bogutan01,reddmi01,jennibr01,bellch01,mbahalu01,ridnolu01,delfica01,2999,2926,2451,2142,2001,1433,1038,757,2582,2357,2140,1769,1626,1546,1422,1053
2009/12/16,lac,min,120,95,kamanch01,davisba01,cambyma01,gordoer01,thornal01,butlera01,smithcr01,telfase01,loveke01,breweco01,jeffeal01,flynnjo01,wilkida02,pavloal01,sessira01,jawaina01,2178,2163,2130,2095,1930,1533,887,717,1985,1886,1823,1786,1485,1383,1094,1092
2009/12/16,uta,njn,108,92,willide01,boozeca01,brewero02,okurme01,kirilan01,millspa01,matthwe02,fesenky01,lopezbr01,leeco01,harride01,hassetr01,boonejo01,alstora01,willite01,najered01,2137,2108,1738,1522,1458,1336,1207,794,2301,2283,1996,1937,1671,1406,1212,920
2009/12/16,det,noh,87,95,stuckro01,wallabe01,villach01,atkinch01,jerebjo01,dayeau01,bynumwi01,maxieja01,westda01,paulch01,stojape01,okafoem01,brownde02,songada01,poseyja01,thornma01,2394,2196,1929,1692,1640,1511,1403,951,2709,2581,1975,1739,1460,1312,1117,947
2009/12/16,dal,okc,100,86,nowitdi01,kiddja01,terryja01,dampier01,howarjo01,mariosh01,bareajo01,goodedr01,duranke01,greenje02,westbru01,hardeja01,krstine01,collini01,livinsh01,sefolth01,2322,2140,1981,1787,1728,1681,1639,1122,2376,2235,1951,1737,1456,1375,1302,1143
2009/12/16,tor,orl,99,118,jackja01,turkohe01,boshch01,bargnan01,belinma01,derozde01,banksma01,weemsso01,howardw01,lewisra02,barnema02,cartevi01,johnsan02,willija02,redicjj01,pietrmi01,1983,1966,1835,1808,1399,1030,897,864,2070,1926,1829,1725,1486,1394,1177,1030
2009/12/16,cle,phi,108,101,jamesle01,willima01,varejan01,onealsh01,gibsoda01,westde01,hicksjj01,parkean01,iguodan01,holidjr01,iversal01,youngth01,brandel01,speigma01,greenwi01,dalemsa01,2417,1864,1724,1620,1603,1389,1082,969,2490,2241,2047,2017,1990,1327,1150,814
2009/12/16,was,sac,109,112,jamisan01,butleca01,arenagi01,haywobr01,stevede01,blatcan01,boykiea01,mcguido01,evansty01,casspom01,thompja02,udrihbe01,nocioan01,udokaim01,greendo01,hawessp01,2464,2363,2308,2128,1265,1097,908,784,2419,2251,2173,1830,1642,1631,1237,484
2009/12/17,nyk,chi,89,98,duhonch01,chandwi01,jeffrja01,leeda02,harrial01,gallida01,douglto01,curryed01,denglu01,hinriki01,noahjo01,rosede01,salmojo01,gibsota01,millebr01,2664,2608,2426,2412,2195,1628,255,212,2499,2351,2291,2130,2023,1735,1371
2009/12/17,orl,mia,86,104,howardw01,lewisra02,cartevi01,redicjj01,johnsan02,willija02,barnema02,pietrmi01,beaslmi01,hasleud01,wadedw01,wrighdo01,arroyca01,anthojo01,richaqu01,onealje01,2160,1829,1743,1554,1452,1428,1267,1110,2060,1795,1756,1587,1578,1554,1287,1076
2009/12/17,pho,por,102,105,stoudam01,nashst01,dudleja01,fryech01,hillgr01,dragigo01,amundlo01,tuckeal02,roybr01,aldrila01,blakest01,webstma02,bayleje01,przybjo01,millean02,howarju01,2700,2421,2202,2143,2039,1347,702,560,2536,2343,2280,1973,1744,1475,1069,720
2009/12/18,uta,atl,83,96,maynoer01,kirilan01,boozeca01,matthwe02,willide01,okurme01,brewero02,fesenky01,crawfja01,willima02,smithjo03,johnsjo02,horfoal01,evansma01,teaguje01,bibbymi01,1592,1557,1450,1404,1288,1211,1196,1071,1947,1787,1648,1644,1585,1477,1243,1214
2009/12/18,phi,bos,98,97,greenwi01,iguodan01,holidjr01,youngth01,brandel01,speigma01,dalemsa01,iveyro01,rondora01,allenra02,piercpa01,garneke01,perkike01,allento01,houseed01,willish02,2722,2542,2164,1942,1596,1337,1190,492,2310,2227,2047,2016,1915,1204,884,731
2009/12/18,mil,cle,82,85,jennibr01,bellch01,ilyaser01,delfica01,warriha01,reddmi01,bogutan01,mbahalu01,jamesle01,willima01,varejan01,westde01,moonja01,parkean01,hicksjj01,onealsh01,2213,1890,1860,1438,1397,1244,1029,852,2302,2143,1828,1618,1388,1302,1081,1048
2009/12/18,hou,dal,116,108,arizatr01,scolalu01,lowryky01,brookaa01,battish01,anderda03,hayesch01,budinch01,kiddja01,howarjo01,mariosh01,bareajo01,terryja01,dampier01,goodedr01,nowitdi01,2666,2632,2334,2275,1960,1481,953,772,2608,2408,2128,2076,1986,1903,1207,615
2009/12/18,was,gsw,118,109,butleca01,arenagi01,jamisan01,haywobr01,youngni01,blatcan01,stevede01,mcguido01,curryst01,ellismo01,randoan01,maggeco01,watsocj01,morroan01,radmavl01,huntech01,2772,2587,2204,2002,1401,1315,1227,347,2775,2765,2174,2084,1704,1420,976,503
2009/12/18,ind,mem,94,107,murphtr01,rushbr01,jonesda02,watsoea01,dunlemi02,fordtj01,hansbty01,hibbero01,mayooj01,randoza01,conlemi01,gayru01,gasolma01,youngsa01,carrode01,tinslja01,2077,1944,1864,1627,1587,1377,1332,988,2750,2438,2187,2047,1980,931,844,648
2009/12/18,sac,min,96,112,thompja02,evansty01,casspom01,udrihbe01,thomake01,hawessp01,greendo01,nocioan01,wilkida02,jeffeal01,loveke01,breweco01,flynnjo01,sessira01,pavloal01,jawaina01,2381,2119,2071,1942,1245,1204,1060,945,2033,2000,1997,1983,1549,1449,1161,952
2009/12/18,den,noh,92,98,martike01,anthoca01,hilarne01,smithjr01,afflaar01,lawsoty01,cartean01,anderch01,paulch01,westda01,brownde02,stojape01,okafoem01,poseyja01,songada01,thornma01,2297,2249,2206,1776,1744,1534,1355,1239,2512,2395,2160,2080,1769,1440,1160,517
2009/12/18,lac,nyk,91,95,kamanch01,gordoer01,cambyma01,davisba01,thornal01,butlera01,telfase01,collima01,leeda02,chandwi01,duhonch01,gallida01,jeffrja01,harrial01,bendejo01,douglto01,2489,2349,2242,2107,1952,1664,773,556,2582,2391,2236,2024,1879,1790,855,644
2009/12/18,det,okc,98,109,stuckro01,jerebjo01,maxieja01,bynumwi01,villach01,wallabe01,atkinch01,dayeau01,greenje02,duranke01,westbru01,collini01,hardeja01,ibakase01,sefolth01,krstine01,2190,1956,1645,1525,1482,1473,1361,1226,2426,2315,1807,1550,1548,1363,1207,986
2009/12/18,njn,tor,95,118,douglch01,leeco01,lopezbr01,harride01,alstora01,willite01,hassetr01,boonejo01,bargnan01,boshch01,jackja01,belinma01,derozde01,turkohe01,weemsso01,banksma01,1804,1796,1702,1543,1476,1265,1112,1003,1774,1581,1519,1472,1461,1432,1395,1361
2009/12/19,uta,cha,110,102,willide01,milescj01,millspa01,okurme01,boozeca01,kirilan01,brewero02,matthwe02,wallage01,jacksst02,chandty01,feltora01,diawbo01,grahast01,augusdj01,murraro01,2543,2094,2005,1958,1797,1658,1440,423,2707,2080,1921,1919,1717,965,823,808
2009/12/19,atl,chi,98,101,johnsjo02,horfoal01,crawfja01,bibbymi01,willima02,smithjo03,pachuza01,evansma01,salmojo01,denglu01,noahjo01,rosede01,hinriki01,gibsota01,millebr01,johnsja01,2895,2872,2233,2004,1882,1711,1129,804,2730,2694,2666,2564,2101,1519,1349,277
2009/12/19,okc,hou,90,95,westbru01,greenje02,duranke01,hardeja01,sefolth01,ibakase01,krstine01,collini01,arizatr01,battish01,scolalu01,brookaa01,hayesch01,lowryky01,anderda03,mcgratr01,2457,2361,2178,1914,1389,1380,1239,1059,2820,2242,2124,2083,1833,1516,1075,463
2009/12/19,sac,mil,96,95,thompja02,evansty01,udrihbe01,casspom01,hawessp01,nocioan01,udokaim01,thomake01,mbahalu01,jennibr01,bogutan01,delfica01,ilyaser01,reddmi01,warriha01,thomaku01,2366,2198,2096,1874,1682,1490,1040,877,2141,2117,2090,1825,1742,1301,895,790
2009/12/19,lal,njn,103,84,gasolpa01,artesro01,bryanko01,odomla01,fishede01,brownsh01,farmajo01,bynuman01,lopezbr01,douglch01,harride01,boonejo01,leeco01,hassetr01,alstora01,simmobo01,2223,2167,2102,1527,1453,1368,1274,647,2388,2268,2216,2068,1781,1259,1021,637
2009/12/19,por,orl,83,92,roybr01,millean02,webstma02,aldrila01,bayleje01,przybjo01,blakest01,howarju01,howardw01,cartevi01,lewisra02,pietrmi01,johnsan02,redicjj01,willija02,barnema02,2523,1996,1910,1842,1808,1733,1596,598,2491,2091,2036,1625,1515,1409,1365,784
2009/12/19,lac,phi,112,107,cambyma01,gordoer01,thornal01,davisba01,kamanch01,butlera01,collima01,telfase01,iguodan01,youngth01,greenwi01,brandel01,speigma01,willilo02,holidjr01,dalemsa01,2573,2489,2366,2363,2182,1705,1543,679,3022,2685,2136,2130,2107,1421,1352,637
2009/12/19,was,pho,95,121,jamisan01,butleca01,youngni01,haywobr01,arenagi01,blatcan01,foyera01,stevede01,stoudam01,nashst01,fryech01,richaja01,amundlo01,hillgr01,dragigo01,dudleja01,1718,1704,1675,1581,1457,1312,1160,696,1912,1777,1630,1525,1499,1494,1355,1230
2009/12/19,ind,sas,99,100,hibbero01,rushbr01,murphtr01,dunlemi02,jonesda02,fordtj01,hansbty01,watsoea01,parketo01,duncati01,hillge01,ginobma01,boganke01,jefferi01,mcdyean01,masonro01,2082,1733,1651,1635,1541,1525,1403,1361,2022,1876,1592,1530,1525,1472,1424,1382
2009/12/20,min,bos,104,122,wilkida02,jeffeal01,breweco01,flynnjo01,loveke01,sessira01,ellinwa01,holliry01,piercpa01,rondora01,allenra02,perkike01,garneke01,allento01,wallara01,willish02,2275,2014,1854,1836,1708,1044,996,948,2062,1957,1802,1794,1672,1470,1219,830
2009/12/20,cle,dal,95,102,jamesle01,varejan01,parkean01,willima01,westde01,ilgauzy01,onealsh01,hicksjj01,kiddja01,thomati01,mariosh01,terryja01,dampier01,bareajo01,howarjo01,goodedr01,2585,2023,1952,1923,1761,1144,1052,944,2194,2161,2148,2089,1523,1477,1451,1357
2009/12/20,lal,det,93,81,bryanko01,artesro01,gasolpa01,bynuman01,fishede01,odomla01,brownsh01,farmajo01,jerebjo01,villach01,stuckro01,wallabe01,bynumwi01,summeda01,atkinch01,maxieja01,2334,2156,2103,1662,1437,1413,1139,1035,1907,1715,1642,1607,1487,1420,1287,806
2009/12/20,den,mem,96,102,anthoca01,hilarne01,cartean01,martike01,smithjr01,anderch01,afflaar01,lawsoty01,randoza01,mayooj01,gasolma01,gayru01,conlemi01,tinslja01,youngsa01,thabeha01,2556,2454,2034,2001,1731,1305,1246,1073,2592,2587,2361,2340,1981,899,833,807
2009/12/20,por,mia,102,95,aldrila01,roybr01,przybjo01,webstma02,millean02,blakest01,howarju01,bayleje01,wadedw01,richaqu01,hasleud01,beaslmi01,onealje01,chalmma01,wrighdo01,arroyca01,2527,2436,2045,2025,1865,1385,1098,950,2307,1978,1891,1795,1773,1536,1286,859
2009/12/20,cha,nyk,94,98,feltora01,chandty01,jacksst02,diawbo01,brownde04,murraro01,augusdj01,grahast01,chandwi01,leeda02,gallida01,duhonch01,harrial01,jeffrja01,douglto01,bendejo01,2469,2405,1783,1449,1422,1276,1207,1010,2318,2289,2152,2134,1878,1856,892,882
2009/12/20,noh,tor,92,98,paulch01,stojape01,westda01,brownde02,okafoem01,poseyja01,thornma01,songada01,turkohe01,boshch01,bargnan01,jackja01,weemsso01,johnsam01,derozde01,banksma01,2421,2141,2074,1900,1790,1268,1222,932,2269,2268,2190,2072,1800,1302,1241,808
2009/12/21,sac,chi,102,98,evansty01,thompja02,udokaim01,udrihbe01,hawessp01,rodrise01,nocioan01,casspom01,denglu01,rosede01,salmojo01,noahjo01,hinriki01,gibsota01,millebr01,pargoja01,2663,2377,1399,1387,1309,1176,983,922,2558,2476,2439,2368,1931,1312,1311,6
2009/12/21,mil,ind,84,81,reddmi01,bogutan01,jennibr01,ilyaser01,mbahalu01,bellch01,delfica01,ridnolu01,murphtr01,dunlemi02,hibbero01,jonesda02,watsoea01,fordtj01,hansbty01,rushbr01,2463,2394,2381,1474,1303,1299,726,721,2052,1830,1724,1713,1512,1368,1239,1213
2009/12/21,uta,orl,99,104,willide01,okurme01,milescj01,boozeca01,brewero02,millspa01,kirilan01,maynoer01,howardw01,lewisra02,cartevi01,redicjj01,willija02,pietrmi01,barnema02,nelsoja01,2289,2150,1947,1846,1759,1564,1549,591,2199,2126,2008,1440,1321,1284,1028,839
2009/12/21,cle,pho,109,91,jamesle01,willima01,parkean01,varejan01,westde01,hicksjj01,onealsh01,gibsoda01,hillgr01,nashst01,fryech01,stoudam01,richaja01,dudleja01,dragigo01,amundlo01,2306,2139,2109,1867,1651,1319,1151,861,2121,2102,2026,1931,1804,1571,1203,1146
2009/12/21,lac,sas,87,103,thornal01,gordoer01,kamanch01,davisba01,butlera01,cambyma01,telfase01,skinnbr01,ginobma01,jefferi01,parketo01,duncati01,hillge01,ratlith01,boganke01,blairde01,2050,2020,1908,1654,1611,1440,1226,726,1787,1626,1593,1496,1451,1384,1371,959
2009/12/22,ind,bos,94,103,murphtr01,watsoea01,jonesda02,hibbero01,rushbr01,hansbty01,headlu01,dunlemi02,rondora01,piercpa01,allenra02,perkike01,wallara01,scalabr01,houseed01,allento01,2352,2179,2100,1994,1331,1185,1176,1159,2455,2383,2370,2183,2182,1347,842,638
2009/12/22,det,cha,76,88,stuckro01,jerebjo01,wallabe01,bynumwi01,villach01,dayeau01,maxieja01,atkinch01,wallage01,diawbo01,jacksst02,feltora01,chandty01,mohamna01,augusdj01,grahast01,2286,1701,1666,1655,1355,1350,1051,1020,2558,2523,2441,2213,1121,1105,1068,1018
2009/12/22,por,dal,85,81,aldrila01,roybr01,howarju01,webstma02,blakest01,bayleje01,millean02,przybjo01,nowitdi01,kiddja01,bareajo01,dampier01,terryja01,mariosh01,howarjo01,goodedr01,2696,2464,2056,1690,1665,1560,1327,528,2464,2216,2127,1878,1683,1523,1268,876
2009/12/22,lac,hou,99,108,kamanch01,cambyma01,gordoer01,davisba01,thornal01,butlera01,telfase01,smithcr01,battish01,landrca01,arizatr01,lowryky01,scolalu01,brookaa01,anderda03,hayesch01,2492,2339,2199,2108,1824,1665,772,680,2431,2244,2106,1776,1707,1370,1143,643
2009/12/22,okc,lal,108,111,greenje02,westbru01,duranke01,sefolth01,ibakase01,hardeja01,krstine01,collini01,bryanko01,artesro01,gasolpa01,fishede01,odomla01,bynuman01,brownsh01,farmajo01,2572,2497,2440,1981,1678,1561,929,742,2626,2352,2265,1940,1762,1733,740,631
2009/12/22,gsw,mem,108,121,curryst01,radmavl01,ellismo01,maggeco01,huntech01,morroan01,randoan01,watsocj01,mayooj01,randoza01,conlemi01,gasolma01,gayru01,carrode01,tinslja01,youngsa01,2477,2170,2072,1985,1884,1728,1176,908,2465,2399,2311,2225,1712,1047,984,919
2009/12/22,atl,min,112,87,horfoal01,johnsjo02,willima02,bibbymi01,crawfja01,smithjo03,evansma01,pachuza01,breweco01,loveke01,jeffeal01,wilkida02,flynnjo01,sessira01,holliry01,ellinwa01,2447,2054,1839,1650,1600,1231,1225,1179,2377,2019,1993,1940,1602,1278,1232,790
2009/12/22,chi,nyk,81,88,denglu01,noahjo01,rosede01,gibsota01,hinriki01,salmojo01,johnsja01,millebr01,leeda02,chandwi01,duhonch01,jeffrja01,harrial01,gallida01,hughela01,bendejo01,2558,2331,2078,1948,1812,1555,947,779,2549,2340,2217,2064,1936,1732,1070,492
2009/12/22,phi,was,98,105,iguodan01,greenwi01,brandel01,willilo02,youngth01,speigma01,holidjr01,dalemsa01,butleca01,arenagi01,jamisan01,boykiea01,haywobr01,blatcan01,youngni01,foyera01,2331,2059,1962,1931,1746,1179,1118,1022,2263,2046,1990,1554,1436,1334,1199,1100
2009/12/23,atl,den,104,124,smithjo03,johnsjo02,horfoal01,crawfja01,willima02,bibbymi01,evansma01,pachuza01,anthoca01,martike01,hilarne01,smithjr01,lawsoty01,cartean01,anderch01,afflaar01,2379,2370,2314,1840,1696,1458,881,819,2413,2107,1959,1815,1545,1513,1400,1207
2009/12/23,tor,det,94,64,bargnan01,boshch01,turkohe01,jackja01,johnsam01,belinma01,weemsso01,derozde01,jerebjo01,bynumwi01,stuckro01,maxieja01,wallabe01,wilcoch01,summeda01,atkinch01,2000,1996,1917,1798,1397,1390,1336,1119,2247,1955,1931,1761,1454,1426,1156,681
2009/12/23,uta,mia,70,80,boozeca01,willide01,brewero02,okurme01,milescj01,kirilan01,matthwe02,pricero01,wadedw01,anthojo01,richaqu01,hasleud01,chalmma01,beaslmi01,arroyca01,onealje01,2063,2033,1887,1740,1651,1621,1522,847,2202,2072,1866,1768,1730,1727,1150,193
2009/12/23,was,mil,109,97,butleca01,jamisan01,haywobr01,arenagi01,foyera01,youngni01,boykiea01,blatcan01,reddmi01,mbahalu01,bogutan01,bellch01,ilyaser01,delfica01,thomaku01,jennibr01,2564,2379,2134,1927,1446,1248,1139,667,2093,2020,1716,1666,1439,1375,1164,952
2009/12/23,min,njn,103,99,wilkida02,breweco01,flynnjo01,jeffeal01,loveke01,holliry01,ellinwa01,sessira01,leeco01,harride01,lopezbr01,jianlyi01,hassetr01,doolike01,boonejo01,willite01,2291,2250,2211,2073,2013,1194,1014,669,2593,2275,2236,1788,1586,1304,1242,882
2009/12/23,gsw,noh,102,108,ellismo01,curryst01,watsocj01,maggeco01,randoan01,morroan01,radmavl01,paulch01,westda01,stojape01,poseyja01,brownde02,okafoem01,wrighju01,brownbo02,2880,2821,2237,2236,2162,1446,619,2347,2098,1690,1658,1518,1343,1195,828
2009/12/23,hou,orl,87,102,arizatr01,brookaa01,battish01,scolalu01,lowryky01,landrca01,anderda03,hayesch01,cartevi01,howardw01,lewisra02,nelsoja01,redicjj01,pietrmi01,willija02,anderry01,2178,2013,1957,1522,1501,1494,1219,1173,2027,1960,1767,1745,1440,1435,1135,1113
2009/12/23,okc,pho,117,113,duranke01,greenje02,westbru01,hardeja01,ibakase01,sefolth01,collini01,krstine01,fryech01,stoudam01,nashst01,richaja01,dudleja01,hillgr01,amundlo01,dragigo01,2535,2284,2123,1660,1434,1415,1193,1043,2449,2391,2308,2084,1858,1484,933,893
2009/12/23,cle,sac,117,104,jamesle01,varejan01,willima01,parkean01,ilgauzy01,westde01,onealsh01,hicksjj01,thompja02,casspom01,evansty01,hawessp01,udrihbe01,greendo01,udokaim01,brockjo01,2621,2399,2369,2043,1566,1468,1318,1064,2984,2641,2611,2483,1975,1387,525,455
2009/12/23,por,sas,98,94,bayleje01,webstma02,howarju01,aldrila01,blakest01,millean02,pendeje02,cunnida01,duncati01,parketo01,ginobma01,jefferi01,masonro01,hillge01,boganke01,blairde01,2512,2330,2238,1966,1952,1846,1013,543,2430,2216,1994,1906,1596,1115,1058,1016
2009/12/25,cle,lal,102,87,jamesle01,willima01,varejan01,ilgauzy01,parkean01,moonja01,onealsh01,hicksjj01,bryanko01,gasolpa01,fishede01,artesro01,odomla01,bynuman01,brownsh01,farmajo01,2444,2354,1959,1771,1488,1436,1316,588,2708,2320,2131,1831,1623,1573,791,749
2009/12/25,mia,nyk,93,87,wadedw01,beaslmi01,richaqu01,hasleud01,chalmma01,onealje01,arroyca01,wrighdo01,gallida01,leeda02,chandwi01,duhonch01,harrial01,jeffrja01,hughela01,bendejo01,2292,2085,1868,1781,1659,1448,1221,1012,2554,2408,2292,2134,1929,1446,1105,533
2009/12/25,bos,orl,86,77,rondora01,allenra02,garneke01,wallara01,allento01,perkike01,houseed01,scalabr01,howardw01,lewisra02,nelsoja01,cartevi01,pietrmi01,redicjj01,willija02,barnema02,2803,2605,1969,1934,1299,1241,1008,946,2619,2227,1932,1902,1897,1087,948,874
2009/12/25,lac,pho,93,124,butlera01,gordoer01,kamanch01,davisba01,thornal01,telfase01,smithcr01,cambyma01,stoudam01,nashst01,dudleja01,richaja01,hillgr01,dragigo01,fryech01,amundlo01,1998,1895,1708,1634,1507,1262,1057,628,1923,1657,1537,1481,1463,1366,1353,1274
2009/12/25,den,por,96,107,martike01,anthoca01,hilarne01,smithjr01,billuch01,anderch01,afflaar01,lawsoty01,aldrila01,roybr01,howarju01,bayleje01,millean02,webstma02,blakest01,pendeje02,2420,2386,2178,1746,1196,1162,1134,1107,2712,2602,1832,1786,1536,1473,1260,1199
2009/12/26,noh,chi,85,96,paulch01,brownde02,stojape01,songada01,westda01,poseyja01,okafoem01,thornma01,denglu01,rosede01,hinriki01,noahjo01,thomaty01,salmojo01,johnsja01,gibsota01,2337,1877,1691,1652,1523,1323,1218,862,2491,2384,2146,2099,1935,1396,1004,515
2009/12/26,mem,dal,101,106,randoza01,gayru01,mayooj01,gasolma01,conlemi01,youngsa01,tinslja01,thabeha01,nowitdi01,kiddja01,dampier01,terryja01,bareajo01,mariosh01,howarjo01,thomati01,2542,2515,2406,2011,1929,1354,951,669,2429,2136,2075,1948,1676,1519,1486,680
