Date,Team0,Team1,Score0,Score1,T0P0,T0P1,T0P2,T0P3,T0P4,T0P5,T0P6,T0P7,T1P0,T1P1,T1P2,T1P3,T1P4,T1P5,T1P6,T1P7,T0M0,T0M1,T0M2,T0M3,T0M4,T0M5,T0M6,T0M7,T1M0,T1M1,T1M2,T1M3,T1M4,T1M5,T1M6,T1M7
2013/10/30,mil,nyk,83,90,mayooj01,pachuza01,butleca01,nealga01,woltena01,middlkh01,sandela01,knighbr03,anthoca01,prigipa01,feltora01,shumpim01,chandty01,artesro01,bargnan01,hardati02,2157,2033,2006,1909,1781,1155,741,105,2259,2247,2058,1987,1907,1077,1029,905
2013/10/30,mia,phi,110,114,jamesle01,boshch01,chalmma01,allenra02,coleno01,battish01,masonro01,hasleud01,turneev01,cartemi01,anderja01,youngth01,hawessp01,wroteto01,allenla01,ortonda01,2198,2055,1835,1671,1617,1421,878,692,2233,2170,2124,2060,1763,1403,1045,892
2013/10/30,por,pho,91,104,lillada01,aldrila01,batumni01,lopezro01,matthwe02,willima01,wrighdo01,freeljo01,dragigo01,plumlmi01,bledser01,tuckepj01,morrima03,fryech01,greenge01,goodwar01,2532,2366,2204,2014,1989,1313,736,732,2466,2396,2332,2316,1538,1342,1018,508
2013/10/30,den,sac,88,90,lawsoty01,hicksjj01,foyera01,millean02,fournev01,mozgoti01,randoan01,mcgeeja01,couside01,vasqugr01,thornma01,thomais02,pattepa01,salmojo01,mclembe01,thompja02,2147,1982,1958,1277,1273,1171,911,606,2350,2178,1864,1756,1604,1597,1016,992
2013/10/30,mem,sas,94,101,gasolma01,allento01,conlemi01,randoza01,millemi01,bayleje01,pondequ01,princta01,parketo01,leonaka01,splitti01,ginobma01,greenda02,diawbo01,belinma01,duncati01,2041,1688,1630,1544,1487,1320,1314,1188,1877,1815,1712,1449,1357,1220,1139,1037
2013/10/30,bos,tor,87,93,wallage01,greenje02,bassbr01,bradlav01,favervi01,humphkr01,crawfjo02,olynyke01,derozde01,lowryky01,gayru01,valanjo01,hansbty01,johnsam01,fieldla01,augusdj01,2392,2223,1933,1879,1601,1248,1058,978,2424,2085,2050,1883,1480,1458,1094,795
2013/10/30,okc,uta,101,98,duranke01,ibakase01,jacksre01,sefolth01,perkike01,adamsst01,lambje01,fishede01,favorde01,lucasjo02,burksal01,kanteen01,haywago01,goberru01,harrimi01,jefferi01,2349,2254,1934,1885,1605,1107,1048,1014,2571,2194,1890,1741,1657,1374,1312,1176
2013/10/31,nyk,chi,81,82,anthoca01,feltora01,chandty01,hardati02,shumpim01,bargnan01,artesro01,prigipa01,butleji01,denglu01,noahjo01,rosede01,boozeca01,gibsota01,hinriki01,dunlemi02,2521,2205,2164,1610,1518,1478,1367,675,2487,2389,2158,2023,1961,1245,990,884
2013/10/31,gsw,lac,115,126,iguodan01,curryst01,thompkl01,leeda02,bogutan01,greendr01,onealje01,speigma01,jordade01,paulch01,griffbl01,dudleja01,redicjj01,crawfja01,barnema02,collida01,2569,2309,2289,1731,1689,1288,951,701,2466,2246,2053,1977,1687,1403,1078,672
2013/11/01,tor,atl,95,102,derozde01,lowryky01,johnsam01,gayru01,fieldla01,hansbty01,valanjo01,rosste01,teaguje01,horfoal01,korveky01,carrode01,millspa01,martica01,schrode01,anticpe01,2195,2017,1979,1930,1393,1228,1063,792,2177,2113,2077,2007,1865,1422,957,695
2013/11/01,mil,bos,105,98,pachuza01,woltena01,butleca01,middlkh01,nealga01,ilyaser01,mayooj01,sandela01,greenje02,favervi01,wallage01,bassbr01,bradlav01,leeco01,olynyke01,crawfjo02,1776,1757,1620,1619,1531,1375,1366,1104,2290,2227,2161,2080,1955,1542,830,692
2013/11/01,mia,brk,100,101,jamesle01,wadedw01,boshch01,chalmma01,allenra02,coleno01,battish01,hasleud01,piercpa01,johnsjo02,willide01,garneke01,anderal01,blatcan01,livinsh01,lopezbr01,2534,2255,2068,1911,1748,1048,881,567,1863,1636,1629,1548,1529,1492,1251,1219
2013/11/01,cle,cha,84,90,thomptr01,irvinky01,varejan01,milescj01,jackja01,geeal01,clarkea01,waitedi01,walkeke02,kiddgmi01,biyombi01,mcrobjo01,hendege02,tayloje03,sessira01,zelleco01,2080,1853,1765,1765,1660,1481,1019,863,2251,2226,2209,1748,1691,1296,1176,1132
2013/11/01,por,den,113,98,matthwe02,aldrila01,batumni01,lillada01,willima01,freeljo01,lopezro01,robinth01,lawsoty01,foyera01,robinna01,farieke01,hicksjj01,mozgoti01,randoan01,mcgeeja01,2141,2139,2117,2049,1596,1344,1301,744,2157,1951,1733,1463,1306,1275,880,767
2013/11/01,dal,hou,105,113,ellismo01,nowitdi01,cartevi01,caldejo01,mariosh01,mekelga01,dalemsa01,blairde01,hardeja01,parsoch01,howardw01,linje01,garcifr01,brookaa01,casspom01,asikom01,1946,1783,1601,1505,1501,1368,1341,1073,2347,2122,1904,1798,1487,1377,1274,928
2013/11/01,sas,lal,91,85,parketo01,splitti01,leonaka01,ginobma01,diawbo01,greenda02,belinma01,bonnema01,blakest01,gasolpa01,meeksjo01,johnswe01,nashst01,henryxa01,willish03,youngni01,2156,1942,1894,1628,1343,1252,986,939,1898,1746,1655,1642,1400,1320,1238,1061
2013/11/01,det,mem,108,111,drumman01,smithjo03,monrogr01,bynumwi01,billuch01,stuckro01,singlky01,caldwke01,gasolma01,randoza01,conlemi01,allento01,millemi01,princta01,pondequ01,bayleje01,2863,2626,2472,1949,1908,1409,1189,1086,2221,2169,2163,2117,1923,1222,1067,1048
2013/11/01,okc,min,81,100,ibakase01,duranke01,jonespe01,jacksre01,adamsst01,sefolth01,lambje01,perkike01,loveke01,rubiori01,pekovni01,willide02,martike02,breweco01,bareajo01,shvedal01,1842,1627,1507,1429,1373,1351,1275,1001,1727,1719,1661,1623,1448,1257,1167,1050
2013/11/01,nop,orl,90,110,davisan02,holidjr01,gordoer01,smithja02,morroan01,evansty01,aminual01,stiemgr01,afflaar01,oladivi01,nichoan01,harklma01,vucevni01,nelsoja01,mooreet01,maxieja01,2300,2051,1699,1573,1096,1043,1042,1008,2121,1880,1797,1646,1646,1425,1336,984
2013/11/01,uta,pho,84,87,haywago01,kanteen01,favorde01,lucasjo02,burksal01,jefferi01,tinslja01,harrimi01,plumlmi01,tuckepj01,bledser01,morrima02,dragigo01,fryech01,chrisdi01,lenal01,2368,2300,2239,1864,1606,1291,995,748,2091,1967,1657,1551,1480,1335,890,783
2013/11/01,lac,sac,110,101,griffbl01,paulch01,jordade01,redicjj01,dudleja01,crawfja01,barnema02,mulleby01,couside01,thornma01,thomais02,thompja02,salmojo01,vasqugr01,outlatr01,pattepa01,2483,2157,1863,1681,1421,1332,1310,912,2121,1966,1861,1795,1721,1209,1102,1085
2013/11/01,phi,was,109,102,turneev01,anderja01,hawessp01,cartemi01,youngth01,allenla01,wroteto01,morrida01,arizatr01,gortama01,bealbr01,walljo01,booketr01,webstma02,harrial01,maynoer01,2085,2061,1987,1935,1932,1156,1141,792,2354,2199,2130,2036,1698,1450,953,844
2013/11/02,mem,dal,99,111,conlemi01,gasolma01,randoza01,bayleje01,allento01,millemi01,koufoko01,princta01,caldejo01,ellismo01,mariosh01,nowitdi01,dalemsa01,cartevi01,blairde01,crowdja01,2282,2139,2082,1857,1211,1078,1043,1037,2324,2280,2042,1942,1550,1547,1330,961
2013/11/02,sac,gsw,87,98,thomais02,mclembe01,outlatr01,vasqugr01,pattepa01,thornma01,salmojo01,couside01,thompkl01,iguodan01,curryst01,leeda02,greendr01,bogutan01,speigma01,douglto01,1823,1804,1614,1426,1249,1201,1141,1093,2414,2360,1950,1878,1438,1228,991,942
2013/11/02,cle,ind,74,89,thomptr01,irvinky01,waitedi01,varejan01,jackja01,milescj01,geeal01,clarkea01,stephla01,watsocj01,georgpa01,hibbero01,westda01,johnsor01,mahinia01,scolalu01,2128,2030,1758,1747,1468,1120,1080,1054,1907,1881,1811,1691,1499,1273,1189,1166
2013/11/02,tor,mil,97,90,gayru01,derozde01,lowryky01,johnsam01,fieldla01,rosste01,valanjo01,hansbty01,woltena01,mayooj01,nealga01,butleca01,hensojo01,ilyaser01,sandela01,middlkh01,2121,2096,2048,1956,1705,1339,976,964,2188,1955,1556,1504,1470,1410,1297,1140
2013/11/02,cha,nop,84,105,sessira01,walkeke02,hendege02,biyombi01,tayloje03,tollian01,kiddgmi01,mcrobjo01,davisan02,holidjr01,evansty01,smithja02,aminual01,morroan01,gordoer01,stiemgr01,2056,1629,1619,1530,1499,1412,1029,894,2200,1948,1867,1629,1334,1292,1266,1001
2013/11/02,chi,phi,104,107,butleji01,denglu01,rosede01,noahjo01,boozeca01,gibsota01,hinriki01,dunlemi02,turneev01,cartemi01,hawessp01,anderja01,youngth01,wroteto01,allenla01,ortonda01,2341,2201,1948,1933,1917,1435,1172,984,2331,2229,1823,1775,1725,1361,1054,1014
2013/11/02,sas,por,105,115,parketo01,duncati01,diawbo01,belinma01,leonaka01,ginobma01,splitti01,greenda02,lopezro01,aldrila01,lillada01,batumni01,matthwe02,willima01,wrighdo01,robinth01,1992,1863,1849,1590,1586,1562,1095,1022,2385,2295,2166,2154,2009,1395,928,573
2013/11/02,hou,uta,104,93,hardeja01,parsoch01,howardw01,linje01,asikom01,garcifr01,brookaa01,joneste01,haywago01,burksal01,kanteen01,favorde01,lucasjo02,jefferi01,harrimi01,tinslja01,2581,2537,2233,2183,1690,1545,1234,397,2290,2049,2023,1980,1850,1626,1198,855
2013/11/03,bos,det,77,87,bassbr01,wallage01,bradlav01,olynyke01,crawfjo02,leeco01,greenje02,favervi01,drumman01,monrogr01,smithjo03,jennibr01,stuckro01,singlky01,billuch01,bynumwi01,2246,2188,2040,1556,1318,1304,1206,1112,2379,2196,2183,1856,1636,1247,1244,1024
2013/11/03,atl,lal,103,105,korveky01,horfoal01,teaguje01,millspa01,martica01,scottmi01,schrode01,carrode01,blakest01,nashst01,gasolpa01,henryxa01,johnswe01,youngni01,farmajo01,willish03,2239,2017,1960,1733,1669,1296,1294,1118,1944,1744,1661,1556,1256,1248,1130,1064
2013/11/03,was,mia,93,103,bealbr01,walljo01,webstma02,gortama01,arizatr01,booketr01,serapke01,maynoer01,wadedw01,jamesle01,boshch01,allenra02,chalmma01,coleno01,battish01,hasleud01,2453,2342,2033,1906,1827,1323,900,852,2092,2081,1883,1840,1676,1300,1226,997
2013/11/03,min,nyk,109,100,pekovni01,loveke01,rubiori01,martike02,breweco01,willide02,bareajo01,cunnida01,anthoca01,feltora01,chandty01,shumpim01,hardati02,artesro01,prigipa01,bargnan01,2448,2431,2430,2148,1443,1239,1070,881,2644,2286,1924,1538,1496,1233,1183,1126
2013/11/03,pho,okc,96,103,bledser01,tuckepj01,fryech01,greenge01,plumlmi01,dragigo01,morrima02,morrima03,duranke01,westbru01,jacksre01,ibakase01,sefolth01,collini01,fishede01,perkike01,2402,2354,2024,1994,1425,1194,1135,1078,2382,1965,1666,1492,1412,1234,1204,963
2013/11/03,brk,orl,86,107,lopezbr01,piercpa01,willide01,johnsjo02,garneke01,terryja01,livinsh01,anderal01,afflaar01,harklma01,vucevni01,nelsoja01,nichoan01,maxieja01,oladivi01,mooreet01,1974,1658,1618,1399,1345,1311,1262,1154,2243,2191,2122,1942,1574,1306,1284,824
2013/11/04,min,cle,92,93,breweco01,loveke01,pekovni01,martike02,rubiori01,willide02,bareajo01,cunnida01,thomptr01,geeal01,irvinky01,varejan01,jackja01,waitedi01,bynuman01,clarkea01,2256,2179,2128,2043,1536,1344,1344,904,2247,2051,1968,1760,1609,1223,1120,675
2013/11/04,hou,lac,118,137,parsoch01,hardeja01,linje01,casspom01,howardw01,asikom01,garcifr01,brookaa01,dudleja01,paulch01,griffbl01,crawfja01,jordade01,redicjj01,mulleby01,barnema02,2151,1968,1829,1686,1549,1422,1278,1051,2031,1997,1905,1812,1773,1670,900,897
2013/11/04,bos,mem,88,95,greenje02,bradlav01,favervi01,wallage01,olynyke01,crawfjo02,bassbr01,sullija01,gasolma01,conlemi01,randoza01,allento01,millemi01,bayleje01,princta01,pondequ01,2427,1949,1658,1653,1480,1477,1380,1242,2103,1953,1920,1781,1403,1261,1189,1159
2013/11/04,gsw,phi,110,90,iguodan01,thompkl01,curryst01,leeda02,bogutan01,greendr01,douglto01,speigma01,cartemi01,hawessp01,anderja01,turneev01,youngth01,wroteto01,morrida01,allenla01,1959,1778,1753,1572,1377,1250,1127,840,2096,1582,1530,1505,1354,1339,1167,1108
2013/11/05,uta,brk,88,104,kanteen01,lucasjo02,haywago01,burksal01,favorde01,jefferi01,harrimi01,tinslja01,johnsjo02,lopezbr01,willide01,livinsh01,piercpa01,blatcan01,plumlma01,garneke01,2101,2055,1887,1662,1469,1398,945,639,1529,1500,1464,1416,1376,1344,1045,816
2013/11/05,lal,dal,104,123,gasolpa01,blakest01,youngni01,farmajo01,meeksjo01,henryxa01,nashst01,willish03,ellismo01,nowitdi01,mariosh01,mekelga01,crowdja01,dalemsa01,caldejo01,blairde01,1866,1629,1620,1454,1318,1260,1222,324,1875,1686,1646,1575,1426,1382,1305,1114
2013/11/05,sas,den,102,94,duncati01,leonaka01,parketo01,ginobma01,diawbo01,greenda02,splitti01,millspa02,lawsoty01,millean02,farieke01,foyera01,hamiljo02,mozgoti01,mcgeeja01,robinna01,2037,2031,2018,1617,1577,1466,1286,862,2243,1756,1697,1658,1386,1271,1231,1116
2013/11/05,ind,det,99,91,georgpa01,stephla01,hibbero01,westda01,watsocj01,sloando01,scolalu01,mahinia01,smithjo03,jennibr01,monrogr01,drumman01,singlky01,billuch01,bynumwi01,stuckro01,2440,2320,2036,2017,1821,1084,858,828,2218,2160,2088,2047,1590,1435,980,966
2013/11/05,pho,nop,104,98,tuckepj01,bledser01,greenge01,plumlmi01,morrima02,morrima03,fryech01,goodwar01,davisan02,gordoer01,roberbr01,aminual01,smithja02,holidjr01,evansty01,morroan01,2116,1911,1855,1767,1750,1585,1133,1025,2382,2053,1775,1637,1586,1495,1283,1240
2013/11/05,cha,nyk,102,97,hendege02,walkeke02,kiddgmi01,sessira01,tollian01,adrieje01,mcrobjo01,biyombi01,anthoca01,feltora01,shumpim01,artesro01,bargnan01,prigipa01,martike01,chandty01,2140,2120,1559,1349,1331,1311,1291,1115,2677,2238,1960,1949,1382,1110,1097,395
2013/11/05,hou,por,116,101,hardeja01,howardw01,parsoch01,linje01,beverpa01,casspom01,garcifr01,asikom01,lillada01,batumni01,aldrila01,matthwe02,willima01,wrighdo01,lopezro01,leoname01,2374,2302,1973,1748,1717,1428,1355,1320,2532,2241,2184,2179,1413,1244,1055,851
2013/11/05,atl,sac,105,100,horfoal01,carrode01,millspa01,teaguje01,korveky01,martica01,schrode01,anticpe01,salmojo01,pattepa01,couside01,thomais02,thornma01,thompja02,mclembe01,vasqugr01,2116,2082,2020,2020,1902,1491,1145,933,2042,1858,1749,1692,1514,1390,1366,1188
2013/11/05,mia,tor,104,95,jamesle01,wadedw01,allenra02,chalmma01,hasleud01,lewisra02,coleno01,battish01,derozde01,lowryky01,gayru01,fieldla01,valanjo01,rosste01,johnsam01,hansbty01,2161,2011,1774,1672,1307,1278,1208,1177,2386,2127,2014,1698,1630,1437,1422,933
2013/11/06,uta,bos,87,97,haywago01,kanteen01,favorde01,jefferi01,burksal01,tinslja01,harrimi01,clarkia01,greenje02,bassbr01,bradlav01,olynyke01,crawfjo02,sullija01,wallage01,favervi01,2376,2254,2055,1918,1336,1223,1097,994,2178,1877,1818,1765,1617,1412,1380,364
2013/11/06,tor,cha,90,92,derozde01,gayru01,johnsam01,lowryky01,valanjo01,hansbty01,fieldla01,rosste01,biyombi01,walkeke02,hendege02,mcrobjo01,kiddgmi01,tayloje03,zelleco01,sessira01,2277,2191,2190,1991,1654,1301,1015,711,2389,2311,2054,1807,1717,1684,1073,874
2013/11/06,chi,ind,80,97,denglu01,hinriki01,boozeca01,rosede01,noahjo01,butleji01,gibsota01,dunlemi02,georgpa01,hibbero01,stephla01,westda01,watsocj01,sloando01,johnsor01,scolalu01,2163,1856,1845,1648,1645,1546,1403,1232,2369,2228,1909,1878,1603,1277,1060,943
2013/11/06,nop,mem,99,84,davisan02,gordoer01,holidjr01,evansty01,smithja02,stiemgr01,aminual01,roberbr01,conlemi01,gasolma01,davised01,millemi01,allento01,koufoko01,princta01,randoza01,2208,2038,1837,1803,1727,1460,1429,966,2021,1841,1456,1434,1312,1032,1006,473
2013/11/06,cle,mil,104,109,irvinky01,thomptr01,varejan01,waitedi01,milescj01,geeal01,jackja01,clarkea01,pachuza01,hensojo01,mayooj01,woltena01,nealga01,butleca01,middlkh01,udohek01,2125,2098,1950,1816,1448,1392,1134,775,2455,2346,1983,1971,1842,1784,1221,798
2013/11/06,gsw,min,106,93,iguodan01,thompkl01,leeda02,onealje01,curryst01,greendr01,bogutan01,speigma01,martike02,loveke01,pekovni01,breweco01,rubiori01,willide02,bareajo01,cunnida01,2499,2238,2147,1498,1451,1027,978,934,2273,2264,2247,1999,1979,1138,814,785
2013/11/06,dal,okc,93,107,ellismo01,nowitdi01,mariosh01,caldejo01,crowdja01,dalemsa01,blairde01,cartevi01,duranke01,ibakase01,westbru01,sefolth01,lambje01,adamsst01,collini01,perkike01,2330,2064,1950,1909,1489,1457,1145,826,2213,2177,1965,1411,1215,1210,1047,849
2013/11/06,lac,orl,90,98,jordade01,griffbl01,paulch01,redicjj01,dudleja01,crawfja01,collida01,greenwi01,vucevni01,nelsoja01,afflaar01,mooreet01,nichoan01,harklma01,maxieja01,oladivi01,2611,2403,2119,1930,1785,1262,850,752,2306,2159,2133,1609,1484,1404,1372,1359
2013/11/06,was,phi,116,102,bealbr01,gortama01,walljo01,arizatr01,hilarne01,webstma02,harrial01,maynoer01,hawessp01,turneev01,cartemi01,youngth01,anderja01,wroteto01,allenla01,morrida01,2324,2294,2149,2092,1759,1542,1013,731,2315,2302,2199,2045,1961,1081,1007,824
2013/11/06,pho,sas,96,99,greenge01,bledser01,morrima02,tuckepj01,plumlmi01,morrima03,fryech01,smithis01,greenda02,belinma01,parketo01,duncati01,leonaka01,diawbo01,ginobma01,millspa02,2125,1829,1825,1714,1699,1529,1187,1051,2145,1888,1851,1707,1636,1601,1601,1029
2013/11/07,atl,den,107,109,horfoal01,millspa01,teaguje01,korveky01,carrode01,martica01,anticpe01,macksh01,lawsoty01,farieke01,fournev01,foyera01,mcgeeja01,hicksjj01,millean02,hamiljo02,2107,2068,2063,2061,1781,1386,1212,1120,2342,1577,1457,1452,1420,1334,1241,938
2013/11/07,lal,hou,99,98,blakest01,gasolpa01,johnswe01,nashst01,meeksjo01,youngni01,farmajo01,kamanch01,hardeja01,parsoch01,howardw01,beverpa01,linje01,asikom01,casspom01,garcifr01,2038,1919,1702,1678,1567,1319,1201,1179,2634,2204,2191,2029,1866,1399,1225,852
2013/11/07,lac,mia,97,102,jordade01,griffbl01,paulch01,redicjj01,crawfja01,dudleja01,greenwi01,collida01,jamesle01,wadedw01,boshch01,coleno01,allenra02,chalmma01,battish01,hasleud01,2522,2298,2246,1849,1769,1674,844,686,2229,2034,1750,1624,1561,1393,1324,899
2013/11/08,nyk,cha,101,91,anthoca01,shumpim01,feltora01,bargnan01,artesro01,prigipa01,hardati02,martike01,walkeke02,hendege02,kiddgmi01,mcrobjo01,biyombi01,zelleco01,tayloje03,sessira01,2355,2324,2267,2088,1717,1291,830,606,2287,2146,2055,1981,1566,1388,1032,894
2013/11/08,uta,chi,73,97,haywago01,favorde01,lucasjo02,burksal01,jefferi01,kanteen01,goberru01,tinslja01,denglu01,gibsota01,butleji01,rosede01,noahjo01,boozeca01,hinriki01,dunlemi02,2241,2010,1769,1738,1677,1645,938,742,2288,1790,1635,1624,1497,1439,1342,1318
2013/11/08,okc,det,119,110,duranke01,adamsst01,westbru01,sefolth01,ibakase01,collini01,jacksre01,perkike01,monrogr01,jennibr01,smithjo03,billuch01,stuckro01,singlky01,drumman01,bynumwi01,2640,1831,1805,1768,1640,1240,1095,1013,2333,2125,1990,1702,1386,1376,1361,755
2013/11/08,tor,ind,84,91,lowryky01,derozde01,gayru01,valanjo01,johnsam01,hansbty01,fieldla01,rosste01,georgpa01,hibbero01,westda01,stephla01,watsocj01,hillge01,scolalu01,mahinia01,2203,2166,2113,2059,2046,1166,818,664,2327,1886,1759,1752,1715,1165,1110,983
2013/11/08,dal,min,108,116,mariosh01,ellismo01,caldejo01,crowdja01,nowitdi01,blairde01,mekelga01,dalemsa01,martike02,breweco01,loveke01,rubiori01,pekovni01,cunnida01,bareajo01,hummero01,2229,2203,1981,1921,1886,1246,925,750,2260,2249,2079,2076,1879,1776,978,657
2013/11/08,lal,nop,85,96,meeksjo01,blakest01,youngni01,gasolpa01,kamanch01,farmajo01,hilljo01,johnswe01,holidjr01,davisan02,gordoer01,smithja02,evansty01,aminual01,stiemgr01,morroan01,2495,2189,1707,1650,1411,1359,1337,1269,2365,2230,1869,1763,1606,1110,1108,1004
2013/11/08,bos,orl,91,89,bassbr01,greenje02,crawfjo02,bradlav01,olynyke01,wallage01,sullija01,favervi01,vucevni01,nelsoja01,afflaar01,harklma01,maxieja01,oladivi01,nichoan01,mooreet01,2200,1911,1836,1733,1335,1192,1172,991,2165,2161,2043,1876,1626,1396,1254,1164
2013/11/08,cle,phi,79,94,thomptr01,irvinky01,varejan01,waitedi01,jackja01,milescj01,bynuman01,clarkea01,turneev01,youngth01,cartemi01,hawessp01,anderja01,wroteto01,allenla01,morrida01,2120,2018,1930,1926,1509,1095,1066,985,2219,2172,2058,1918,1917,1569,1215,749
2013/11/08,den,pho,103,114,lawsoty01,hamiljo02,randoan01,foyera01,arthuda01,farieke01,hicksjj01,mcgeeja01,bledser01,morrima02,plumlmi01,fryech01,greenge01,morrima03,tuckepj01,smithis01,2460,1933,1902,1789,1568,1208,848,745,2134,2059,1873,1828,1803,1540,1400,747
2013/11/08,sac,por,91,104,thornma01,couside01,vasqugr01,pattepa01,thomais02,salmojo01,outlatr01,thompja02,lillada01,aldrila01,batumni01,matthwe02,lopezro01,willima01,freeljo01,wrighdo01,2421,2216,1942,1834,1712,1449,1212,769,2243,2156,2028,2007,1885,1502,995,860
2013/11/08,gsw,sas,74,76,iguodan01,thompkl01,leeda02,bogutan01,douglto01,barneha02,onealje01,greendr01,parketo01,duncati01,leonaka01,greenda02,splitti01,ginobma01,belinma01,baynear01,2643,2367,2166,1934,1668,1270,947,899,2008,1927,1852,1700,1534,1313,1132,953
2013/11/08,brk,was,108,112,lopezbr01,johnsjo02,willide01,blatcan01,piercpa01,garneke01,livinsh01,terryja01,bealbr01,arizatr01,walljo01,gortama01,hilarne01,harrial01,webstma02,serapke01,2231,2059,1844,1623,1592,1437,1336,1252,2787,2616,2563,2124,2072,1494,957,663
2013/11/09,orl,atl,94,104,afflaar01,vucevni01,nelsoja01,harklma01,nichoan01,mooreet01,maxieja01,oladivi01,teaguje01,korveky01,millspa01,carrode01,horfoal01,martica01,anticpe01,scottmi01,2193,2023,1889,1668,1531,1480,1347,1207,2416,2376,2044,1909,1785,1317,1095,837
2013/11/09,ind,brk,96,91,stephla01,georgpa01,westda01,hibbero01,hillge01,watsocj01,mahinia01,scolalu01,willide01,piercpa01,johnsjo02,lopezbr01,garneke01,blatcan01,anderal01,terryja01,2366,2165,1963,1914,1869,1011,966,917,1964,1964,1935,1926,1631,1166,999,962
2013/11/09,phi,cle,125,127,cartemi01,turneev01,anderja01,youngth01,hawessp01,allenla01,morrida01,wroteto01,thomptr01,irvinky01,waitedi01,varejan01,jackja01,geeal01,milescj01,simshe01,2944,2798,2665,2566,2537,1201,1052,981,2909,2895,2640,2566,2196,1223,1139,785
2013/11/09,lac,hou,107,94,paulch01,jordade01,redicjj01,griffbl01,crawfja01,dudleja01,collida01,bullore01,howardw01,beverpa01,parsoch01,hardeja01,linje01,asikom01,garcifr01,casspom01,2230,2149,2141,2041,1858,1654,1435,543,2362,2264,2259,2255,1589,1416,1186,1069
2013/11/09,gsw,mem,90,108,curryst01,iguodan01,bogutan01,thompkl01,leeda02,greendr01,barneha02,onealje01,gasolma01,princta01,randoza01,millemi01,conlemi01,allento01,calatni01,koufoko01,2062,1982,1781,1706,1396,1252,1136,928,2496,2206,2082,1716,1520,1392,1360,1094
