Date,Team0,Team1,Score0,Score1,T0P0,T0P1,T0P2,T0P3,T0P4,T0P5,T0P6,T0P7,T1P0,T1P1,T1P2,T1P3,T1P4,T1P5,T1P6,T1P7,T0M0,T0M1,T0M2,T0M3,T0M4,T0M5,T0M6,T0M7,T1M0,T1M1,T1M2,T1M3,T1M4,T1M5,T1M6,T1M7
2016/10/30,uta,lac,75,88,hillge01,hoodro01,goberru01,exumda01,johnsjo02,favorde01,inglejo01,diawbo01,griffbl01,paulch01,riverau01,jordade01,redicjj01,crawfja01,feltora01,mbahalu01,1916,1696,1567,1539,1507,1367,1227,1125,1787,1736,1731,1686,1652,1251,1144,982
2016/10/30,was,mem,103,112,bealbr01,gortama01,walljo01,porteot01,morrima02,nichoan01,burketr01,thornma01,greenja01,conlemi01,ennisja01,cartevi01,harrian01,gasolma01,randoza01,martija01,2389,2267,2206,2169,2131,1481,974,951,2355,2258,2037,1909,1773,1741,1526,1147
2016/10/30,sas,mia,106,99,gasolpa01,leonaka01,ginobma01,millspa02,simmojo02,leeda02,parketo01,anderky01,winslju01,whiteha01,dragigo01,waitedi01,johnsty01,babbilu01,mcgruro01,johnsja01,1868,1789,1650,1507,1504,1479,1322,1207,2346,2096,2042,2006,1823,1513,971,845
2016/10/30,lal,okc,96,113,randlju01,russeda01,youngni01,clarkjo01,mozgoti01,denglu01,ingrabr01,willilo02,oladivi01,westbru01,roberan03,adamsst01,ilyaser01,kanteen01,chrisse01,sabondo01,1920,1898,1814,1724,1423,1327,1251,1176,2302,2019,1803,1774,1541,1316,1205,408
2016/10/30,gsw,pho,106,100,thompkl01,duranke01,greendr01,curryst01,iguodan01,pachuza01,clarkia01,livinsh01,warretj01,bledser01,bookede01,chandty01,dudleja01,knighbr03,lenal01,barbole01,2403,2276,2267,2053,1684,1333,953,816,2205,2136,1699,1695,1624,1538,1108,879
2016/10/31,sac,atl,95,106,couside01,gayru01,barnema02,mclembe01,afflaar01,templga01,koufoko01,lawsoty01,korveky01,schrode01,millspa01,howardw01,bazemke01,sefolth01,muscami01,delanma01,1903,1863,1665,1540,1526,1492,1487,1388,1934,1920,1901,1805,1689,1428,1216,960
2016/10/31,chi,brk,118,88,wadedw01,butleji01,rondora01,mirotni01,gibsota01,mcderdo01,feliccr01,lopezro01,holliro01,kilpase01,linje01,harrijo01,lopezbr01,whiteis01,bogdabo02,booketr01,1725,1637,1527,1498,1479,1450,1353,1165,1812,1509,1435,1370,1308,1269,1245,1155
2016/10/31,pho,lac,98,116,bledser01,knighbr03,warretj01,tuckepj01,lenal01,dudleja01,chandty01,ulisty01,griffbl01,jordade01,paulch01,crawfja01,redicjj01,riverau01,mbahalu01,feltora01,1918,1885,1736,1609,1491,1155,1087,1077,1890,1879,1797,1605,1536,1420,1198,1083
2016/10/31,den,tor,102,105,nurkiju01,gallida01,mudiaem01,chandwi01,bartowi01,jokicni01,nelsoja01,farieke01,derozde01,lowryky01,pattepa01,valanjo01,carrode01,josepco01,poeltja01,siakapa01,2287,2225,1975,1877,1788,1342,1290,909,2332,2137,1971,1836,1711,1416,1044,909
2016/11/01,hou,cle,120,128,hardeja01,gordoer01,arizatr01,anderry01,hilarne01,breweco01,mcdankj01,capelca01,jamesle01,irvinky01,smithjr01,loveke01,thomptr01,shumpim01,jefferi01,dunlemi02,2290,1979,1889,1831,1489,1251,1182,1111,2151,2087,2068,1832,1594,1544,1175,1067
2016/11/01,nyk,det,89,102,anthoca01,rosede01,noahjo01,porzikr01,leeco01,thomala01,jennibr01,holidju01,harrito02,drumman01,caldwke01,morrima03,smithis01,leuerjo01,johnsst04,udrihbe01,2113,1901,1844,1787,1730,1587,1146,696,2147,2118,2015,1930,1897,1557,991,983
2016/11/01,lal,ind,108,115,clarkjo01,nancela02,willilo02,youngni01,denglu01,randlju01,mozgoti01,russeda01,ellismo01,georgpa01,teaguje01,youngth01,turnemy01,milescj01,allenla01,brookaa01,1841,1770,1616,1281,1242,1211,1131,1119,2279,2235,1955,1693,1517,1360,1128,937
2016/11/01,sac,mia,96,108,gayru01,afflaar01,lawsoty01,couside01,templga01,koufoko01,barnema02,mclembe01,waitedi01,dragigo01,winslju01,johnsty01,whiteha01,babbilu01,johnsja01,hasleud01,2529,2464,2218,2099,1793,1504,1378,1091,2542,2464,2439,1935,1665,1442,1080,951
2016/11/01,mem,min,80,116,harrian01,willitr02,greenja01,martija01,davisde01,baldwwa01,ennisja01,allento01,dienggo01,townska01,lavinza01,wiggian01,dunnkr01,jonesty01,rushbr01,muhamsh01,1903,1786,1617,1574,1569,1390,1255,1119,2018,1798,1754,1754,1750,1130,1126,1126
2016/11/01,mil,nop,117,113,antetgi01,snellto01,parkeja01,dellama01,brogdma01,monrogr01,vaughra01,plumlmi01,cunnida01,davisan02,fraziti01,hillso01,mooreet01,stephla01,hieldbu01,asikom01,2030,2007,1757,1737,1424,1054,1037,845,2297,2230,2208,2141,2130,912,829,793
2016/11/01,orl,phi,103,101,paytoel01,fournev01,ibakase01,gordoaa01,vucevni01,biyombi01,augusdj01,hezonma01,rodrise01,saricda01,hendege02,thompho01,covinro01,embiijo01,holmeri01,stausni01,2289,2233,1933,1898,1885,1236,750,731,1919,1889,1889,1691,1669,1492,1389,1306
2016/11/01,gsw,por,127,104,duranke01,thompkl01,greendr01,curryst01,clarkia01,iguodan01,pachuza01,livinsh01,lillada01,aminual01,mccolcj01,harklma01,plumlma01,turneev01,crabbal01,davised01,1843,1813,1801,1770,1520,1454,1131,1089,1894,1779,1575,1567,1313,1257,1204,938
2016/11/01,uta,sas,106,91,johnsjo02,goberru01,hoodro01,hillge01,lylestr01,macksh01,inglejo01,favorde01,leonaka01,aldrila01,parketo01,simmojo02,gasolpa01,ginobma01,millspa02,anderky01,2057,2002,1982,1964,1731,1145,1115,937,2147,2112,1958,1752,1593,1387,877,859
2016/11/02,lal,atl,123,116,russeda01,randlju01,denglu01,youngni01,nancela02,clarkjo01,willilo02,zubaciv01,millspa01,howardw01,bazemke01,schrode01,korveky01,hardati02,sefolth01,delanma01,1888,1683,1588,1567,1530,1383,1381,1122,2100,1902,1861,1722,1633,1244,1136,1058
2016/11/02,chi,bos,100,107,butleji01,wadedw01,mirotni01,rondora01,gibsota01,canaais01,lopezro01,grantje02,bradlav01,thomais02,smartma01,johnsam01,zellety01,jerebjo01,crowdja01,greenge01,2146,2119,2105,2028,1538,1153,850,792,2321,2163,2014,1781,1485,1339,824,818
2016/11/02,det,brk,101,109,caldwke01,harrito02,morrima03,smithis01,leuerjo01,drumman01,baynear01,udrihbe01,bogdabo02,booketr01,lopezbr01,kilpase01,harrijo01,hamilju01,holliro01,linje01,2211,2144,1911,1862,1609,1510,1122,1018,1919,1796,1725,1691,1589,1385,1334,941
2016/11/02,phi,cho,93,109,stausni01,saricda01,rodrise01,covinro01,hendege02,okafoja01,ilyaser01,holmeri01,batumni01,walkeke02,kiddgmi01,willima02,zelleco01,kaminfr01,sessira01,belinma01,1830,1736,1563,1546,1479,1450,1390,691,2035,1979,1931,1813,1584,1474,1328,1288
2016/11/02,okc,lac,85,83,westbru01,oladivi01,adamsst01,kanteen01,roberan03,grantje01,lauvejo01,sabondo01,griffbl01,paulch01,jordade01,redicjj01,crawfja01,mbahalu01,riverau01,speigma01,1959,1951,1876,1417,1414,1054,1029,1010,2040,1965,1901,1574,1558,1436,1179,979
2016/11/02,nop,mem,83,89,stephla01,davisan02,asikom01,gallola01,mooreet01,fraziti01,hillso01,cunnida01,gasolma01,conlemi01,ennisja01,cartevi01,greenja01,allento01,baldwwa01,randoza01,2693,2140,2129,1923,1642,880,633,315,2307,2296,2257,1911,1842,1660,1416,1175
2016/11/02,hou,nyk,118,99,hardeja01,arizatr01,gordoer01,anderry01,harremo01,capelca01,dekkesa01,mcdankj01,anthoca01,rosede01,leeco01,porzikr01,jennibr01,ndourma01,noahjo01,holidju01,2036,1805,1752,1749,1616,1264,1131,1128,1861,1784,1675,1675,1375,1117,1086,1068
2016/11/02,por,pho,115,118,lillada01,mccolcj01,crabbal01,harklma01,leoname01,turneev01,aminual01,plumlma01,bledser01,bookede01,warretj01,knighbr03,chandty01,lenal01,dudleja01,tuckepj01,2395,2342,2249,2077,1648,1594,1397,1274,2395,2311,2257,1932,1685,1286,1230,1209
2016/11/02,dal,uta,81,97,barneha02,matthwe02,willide01,nowitdi01,bareajo01,anderju01,bogutan01,poweldw01,hillge01,hoodro01,johnsjo02,inglejo01,favorde01,goberru01,lylestr01,exumda01,2142,2142,2051,1728,1606,1198,1039,955,2096,2077,1989,1390,1383,1370,1365,1184
2016/11/02,tor,was,113,103,derozde01,lowryky01,valanjo01,pattepa01,carrode01,siakapa01,rosste01,poeltja01,gortama01,bealbr01,porteot01,walljo01,morrima02,thornma01,satorto01,nichoan01,2220,2137,1837,1814,1332,1066,1057,1043,2581,2313,2308,2238,2168,846,593,564
2016/11/03,bos,cle,122,128,bradlav01,brownja02,thomais02,smartma01,zellety01,johnsam01,roziete01,jerebjo01,jamesle01,smithjr01,irvinky01,loveke01,thomptr01,shumpim01,fryech01,jefferi01,2332,2126,2015,1695,1666,1547,958,804,2182,2117,2041,1983,1864,1548,877,860
2016/11/03,okc,gsw,96,122,oladivi01,westbru01,sabondo01,grantje01,adamsst01,abrinal01,chrisse01,roberan03,thompkl01,duranke01,curryst01,greendr01,iguodan01,pachuza01,clarkia01,livinsh01,1800,1732,1614,1519,1428,1160,1148,1086,1978,1868,1803,1750,1480,1357,1143,1041
2016/11/03,ind,mil,107,125,georgpa01,ellismo01,teaguje01,youngth01,turnemy01,milescj01,jeffeal01,allenla01,antetgi01,parkeja01,snellto01,monrogr01,brogdma01,dellama01,plumlmi01,terryja01,2239,2019,1794,1666,1439,1415,1143,911,2038,1983,1735,1539,1453,1427,1341,1071
2016/11/03,den,min,102,99,gallida01,nelsoja01,mudiaem01,murraja01,chandwi01,nurkiju01,farieke01,jokicni01,townska01,lavinza01,wiggian01,dunnkr01,dienggo01,bjeline01,jonesty01,muhamsh01,2219,2020,1973,1767,1649,1607,1147,866,2251,2140,2085,1792,1674,1325,1088,795
2016/11/03,sac,orl,94,102,couside01,lawsoty01,gayru01,mclembe01,caulewi01,casspom01,koufoko01,afflaar01,fournev01,paytoel01,ibakase01,gordoaa01,vucevni01,biyombi01,greenje02,augusdj01,2179,2107,1909,1666,1480,1396,1228,1106,2158,2015,1957,1843,1738,1296,1116,865
2016/11/04,cho,brk,99,95,batumni01,kiddgmi01,walkeke02,willima02,hawessp01,belinma01,zelleco01,sessira01,bogdabo02,kilpase01,holliro01,lopezbr01,booketr01,whiteis01,harrijo01,hamilju01,2175,2016,1910,1782,1609,1282,1274,1254,1994,1950,1925,1710,1696,1401,1371,1184
2016/11/04,nyk,chi,117,104,leeco01,rosede01,anthoca01,noahjo01,porzikr01,jennibr01,holidju01,oquinky01,butleji01,wadedw01,gibsota01,rondora01,lopezro01,mcderdo01,mirotni01,canaais01,2435,2286,2154,2097,1979,1368,841,750,2233,2000,1844,1775,1719,1587,1279,856
2016/11/04,por,dal,105,95,lillada01,plumlma01,aminual01,crabbal01,harklma01,turneev01,mccolcj01,davised01,willide01,barneha02,bareajo01,matthwe02,curryse01,poweldw01,anderju01,nowitdi01,2219,2045,1984,1976,1940,1511,1386,552,2215,2116,1802,1726,1533,1400,1102,967
2016/11/04,gsw,lal,97,117,thompkl01,duranke01,greendr01,curryst01,iguodan01,livinsh01,pachuza01,looneke01,nancela02,randlju01,clarkjo01,ingrabr01,youngni01,russeda01,denglu01,mozgoti01,2252,2117,2021,1866,1404,1211,1142,775,1812,1790,1735,1635,1420,1297,1159,958
2016/11/04,lac,mem,99,88,jordade01,griffbl01,paulch01,redicjj01,crawfja01,riverau01,mbahalu01,feltora01,conlemi01,gasolma01,ennisja01,randoza01,cartevi01,allento01,greenja01,baldwwa01,2147,2131,1975,1669,1431,1395,1101,1070,2233,2232,2167,1702,1358,1149,1019,850
2016/11/04,pho,nop,112,111,bookede01,warretj01,chandty01,bledser01,tuckepj01,knighbr03,dudleja01,lenal01,davisan02,mooreet01,hillso01,gallola01,joneste01,stephla01,asikom01,fraziti01,2487,2387,2154,2134,1976,1386,1204,887,2553,2176,1782,1697,1681,1663,1496,1483
2016/11/04,mia,tor,87,96,winslju01,whiteha01,dragigo01,johnsty01,babbilu01,waitedi01,johnsja01,richajo01,lowryky01,derozde01,pattepa01,valanjo01,rosste01,carrode01,poeltja01,siakapa01,2325,2253,2186,1785,1601,1427,1162,696,2476,2212,1764,1676,1246,1219,1204,975
2016/11/04,sas,uta,100,86,leonaka01,millspa02,aldrila01,anderky01,gasolpa01,simmojo02,laproni01,bertada01,goberru01,lylestr01,exumda01,hillge01,favorde01,hoodro01,johnsjo02,macksh01,1890,1778,1741,1452,1400,1250,1102,977,1769,1748,1715,1703,1623,1433,1421,1282
2016/11/04,atl,was,92,95,millspa01,schrode01,howardw01,hardati02,bazemke01,sefolth01,muscami01,korveky01,bealbr01,porteot01,walljo01,morrima02,gortama01,satorto01,thornma01,smithja02,1958,1955,1752,1699,1627,1600,1295,1231,2354,2277,1972,1960,1846,1295,1034,821
2016/11/05,hou,atl,97,112,hardeja01,anderry01,arizatr01,gordoer01,capelca01,mcdankj01,dekkesa01,breweco01,millspa01,schrode01,bazemke01,korveky01,howardw01,sefolth01,muscami01,hardati02,2215,1870,1870,1819,1269,1147,1010,914,2032,1944,1890,1772,1752,1440,1236,1110
2016/11/05,den,det,86,103,chandwi01,gallida01,murraja01,mudiaem01,nurkiju01,nelsoja01,jokicni01,farieke01,harrito02,drumman01,smithis01,leuerjo01,caldwke01,morrima03,udrihbe01,johnsst04,1889,1749,1649,1448,1424,1414,1362,939,2068,2035,1698,1683,1678,1650,1182,1117
2016/11/05,chi,ind,94,111,butleji01,rondora01,lopezro01,gibsota01,wadedw01,mcderdo01,portibo01,canaais01,ellismo01,georgpa01,teaguje01,turnemy01,youngth01,brookaa01,milescj01,allenla01,1905,1717,1625,1483,1295,1236,1080,831,1943,1728,1726,1677,1508,1296,1295,1212
2016/11/05,sac,mil,91,117,templga01,couside01,farmajo01,casspom01,mclembe01,afflaar01,lawsoty01,koufoko01,brogdma01,parkeja01,antetgi01,vaughra01,snellto01,dellama01,teletmi01,plumlmi01,1669,1653,1475,1427,1363,1351,1173,799,1618,1507,1503,1485,1395,1262,1257,892
2016/11/05,min,okc,92,112,townska01,dunnkr01,dienggo01,wiggian01,lavinza01,muhamsh01,rushbr01,jonesty01,oladivi01,westbru01,adamsst01,roberan03,sabondo01,lauvejo01,kanteen01,grantje01,1856,1703,1631,1607,1584,1273,1158,940,1844,1702,1702,1513,1451,1368,1239,1187
2016/11/05,was,orl,86,88,morrima02,gortama01,bealbr01,satorto01,porteot01,oubreke01,thornma01,burketr01,fournev01,paytoel01,greenje02,vucevni01,hezonma01,gordoaa01,biyombi01,ibakase01,2307,2215,1994,1941,1727,1029,1021,933,1819,1710,1630,1563,1544,1467,1440,1257
2016/11/05,cle,phi,102,101,loveke01,jamesle01,irvinky01,smithjr01,thomptr01,shumpim01,fryech01,jefferi01,rodrise01,covinro01,ilyaser01,embiijo01,hendege02,okafoja01,thompho01,saricda01,2259,2152,2032,1926,1775,1532,1105,814,1888,1812,1699,1515,1435,1365,1215,1069
2016/11/05,lac,sas,116,92,jordade01,griffbl01,paulch01,crawfja01,redicjj01,mbahalu01,riverau01,feltora01,leonaka01,aldrila01,millspa02,laproni01,gasolpa01,dedmode01,simmojo02,anderky01,1799,1749,1715,1560,1467,1462,1314,1139,1675,1510,1510,1316,1238,1117,1112,965
2016/11/06,den,bos,123,107,gallida01,mudiaem01,nelsoja01,chandwi01,farieke01,jokicni01,harriga01,nurkiju01,bradlav01,thomais02,smartma01,zellety01,brownja02,mickejo01,jerebjo01,johnsam01,2473,2314,2156,1520,1426,1335,1293,797,2034,1976,1631,1546,1250,1144,1092,947
2016/11/06,mil,dal,75,86,parkeja01,snellto01,dellama01,monrogr01,antetgi01,terryja01,teletmi01,plumlmi01,barneha02,bareajo01,matthwe02,bogutan01,finnedo01,curryse01,mejrisa01,anderju01,2341,2189,1989,1735,1571,1425,1392,1079,2903,2764,2619,2056,1904,1496,782,608
