Name,mp,pp36,ap36,rp36,2pmp36,2pap36,3pmp36,3pap36
cambyma01,2758.0,9.4,3.4,13.5,3.7,8.0,0.1,0.3
cardibr01,440.0,10.1,1.8,7.9,1.5,3.7,2.0,6.6
carnero01,1039.0,14.2,1.1,5.2,4.2,9.4,1.3,4.2
carroma01,2016.0,12.9,1.3,4.0,2.6,6.2,1.9,4.3
cartean01,1960.0,10.0,7.1,3.7,3.2,6.4,0.8,2.4
cartevi01,2959.0,19.7,4.7,5.5,5.9,12.3,1.2,3.3
cassesa01,2548.0,17.39183673469388,6.018367346938775,3.826530612244898,5.897448979591837,12.873469387755105,0.6204081632653062,2.120408163265306
chandty01,2783.0,12.0,1.0,12.0,4.9,7.8,0.0,0.0
chandwi01,685.0,13.4,1.7,6.7,5.1,11.1,0.5,1.6
childjo01,2274.0,14.2,1.9,5.9,4.8,8.1,0.3,0.9
collija03,702.0,6.1,1.9,5.9,1.8,4.2,0.0,0.1
collija04,2344.0,4.312116040955631,0.7750853242320819,5.49556313993174,1.6081911262798636,3.412286689419795,0.0,0.02081911262798635
collima01,634.0,8.2,5.1,4.3,2.8,8.1,0.5,1.8
collini01,2223.0,12.4,1.8,11.8,5.2,10.3,0.0,0.0
conlemi01,1381.0,13.0,5.8,3.6,4.1,9.1,0.8,2.4
cookbr01,1258.0,13.599364069952305,1.5,6.227662957074722,2.5998410174880764,6.827662957074723,2.4609697933227346,6.6054054054054046
cookda02,1441.0,12.9,1.9,4.4,2.9,6.9,2.0,5.9
crawfja01,3190.0,18.6,4.5,2.3,4.4,10.1,2.0,5.6
crittja01,1358.0,14.725552282768778,2.6888807069219443,5.810751104565537,4.700736377025037,10.375184094256259,0.4996318114874816,1.9733431516936673
croshau01,457.0,13.6,2.4,8.2,3.1,6.0,1.7,4.8
curryed01,1530.0,18.4,0.8,6.5,7.0,12.8,0.0,0.0
dalemsa01,2724.0,11.4,0.6,11.2,4.5,8.7,0.0,0.0
dampier01,1755.0,9.0,1.3,11.1,3.7,5.7,0.0,0.0
daniean01,2161.0,9.9,5.7,3.4,3.1,6.2,0.3,1.2
daniema01,1546.0,14.1,3.2,4.9,5.0,10.7,0.6,2.4
davidje01,322.0,13.4,1.5,6.9,5.7,14.0,0.0,0.0
davisba01,3196.0,20.2,7.0,4.3,5.4,11.3,1.9,5.9
davisgl01,940.0,12.0,1.1,8.0,4.1,8.5,0.0,0.0
davispa01,194.0,10.0,1.9,8.7,4.5,12.1,0.0,0.0
davisri01,2963.0,13.7,3.4,4.3,3.5,7.8,1.6,4.0
delfica01,1928.0,13.8,2.7,6.7,2.4,5.9,2.2,5.9
denglu01,2128.0,18.1,2.6,6.7,7.1,14.8,0.1,0.4
diawbo01,2308.0,11.3,4.9,5.9,4.6,9.4,0.2,0.6
diawaya01,542.0,10.2,2.5,4.1,2.3,4.5,1.4,4.4
dickada01,1040.0,12.2,6.0,3.4,3.0,6.5,1.2,3.7
dienetr01,1356.0,12.1,6.7,3.1,2.3,5.2,2.0,6.2
dioguik01,305.0,19.8,1.2,10.0,7.6,15.8,0.0,0.0
diopde01,2590.0,6.303552123552124,1.0964478764478764,10.915482625482625,2.6035521235521233,4.985791505791505,0.0,0.0
dixonju01,1336.0,14.184431137724552,5.203892215568863,4.018263473053892,4.105688622754491,10.022155688622755,1.591317365269461,3.8922155688622753
doleami01,257.0,8.0,1.0,6.9,3.9,8.8,0.0,0.0
doolike01,1334.0,15.7,3.6,2.7,4.7,9.7,0.6,1.8
doubyqu01,876.0,14.5,2.2,3.4,3.7,8.8,1.7,5.0
dudleja01,1384.0,11.0,2.1,7.4,4.0,8.0,0.2,1.1
duhonch01,1490.0,9.3,6.4,2.8,1.9,4.6,1.3,3.7
duncati01,2651.0,20.5,3.0,12.0,7.9,15.9,0.0,0.1
dunlemi02,2953.0,19.1,3.5,5.2,4.5,8.9,2.0,4.7
duranke01,2768.0,21.1,2.5,4.5,6.9,15.1,0.8,2.7
ellismo01,3071.0,19.2,3.7,4.7,7.5,13.8,0.1,0.6
elsonfr01,1626.0,9.29409594095941,1.0828413284132845,8.87988929889299,4.0985239852398525,10.40590405904059,0.0,0.017158671586715867
elyme01,621.0,11.7,1.3,8.4,4.9,10.4,0.0,0.0
evansma01,3440.0,13.883023255813953,1.6837209302325582,4.566511627906976,3.7776744186046516,7.025116279069768,1.7109302325581397,4.3969767441860474
evansre01,1879.0,8.1,1.2,11.7,2.9,6.6,0.0,0.0
farmajo01,1690.0,16.0,4.8,3.9,3.8,6.9,2.4,6.5
fazekni01,538.0,14.328438661710038,1.474907063197026,11.901672862453532,6.1817843866171005,10.710594795539032,0.0,0.2949814126394052
feltora01,2972.0,13.8,7.1,2.9,4.3,9.7,0.7,2.4
fesenky01,70.0,7.2,1.0,12.9,3.1,8.2,0.0,0.0
finlemi01,2204.0,13.5,1.9,4.1,3.0,6.6,2.2,5.8
fishede01,2249.0,15.3,3.8,2.7,3.6,8.0,1.8,4.4
fordtj01,1199.0,18.5,9.4,3.0,6.9,14.2,0.5,1.5
fosteje01,1884.0,9.5,2.5,12.8,3.9,7.1,0.0,0.1
foyera01,1259.0,14.6,4.7,3.7,3.9,9.0,1.7,4.2
foylead01,774.0,7.3,0.8,9.7,3.3,7.1,0.0,0.0
frahmri01,163.0,10.4,1.8,3.1,2.9,6.4,1.5,5.5
francst01,199.0,9.9,5.4,4.2,2.7,7.2,0.7,3.1
fryech01,1342.0,14.2,1.5,9.5,5.8,11.9,0.1,0.3
gadzuda01,534.0,10.9,0.7,9.7,4.3,10.3,0.0,0.1
garbajo01,74.0,10.7,1.5,7.3,1.0,4.4,2.9,7.8
garcifr01,2096.0,16.7,2.2,4.5,4.0,8.0,1.9,5.0
garneke01,2328.0,20.7,3.8,10.1,8.3,15.1,0.0,0.2
garripa01,284.0,8.4,1.6,5.6,2.4,5.5,1.0,4.7
gasolpa01,4702.0,19.07333049766057,3.2061888558060403,8.491429179072735,7.20618885580604,13.38285835814547,0.08047639302424502,0.22190557209698003
gayru01,3000.0,19.6,1.9,6.0,5.9,11.6,1.6,4.6
gelabmi01,465.0,13.0,2.6,4.5,4.1,9.3,1.2,2.9
georgde01,821.0,8.5,1.5,6.0,2.3,6.1,1.0,3.0
gibsoda01,1765.0,12.3,3.0,2.7,1.7,4.0,2.4,5.5
gilled01,308.0,8.900649350649351,5.134090909090909,5.113961038961039,1.6224025974025973,3.7084415584415584,1.1805194805194803,3.5116883116883115
ginobma01,2299.0,22.6,5.2,5.5,4.7,9.3,2.4,6.1
giricgo01,1662.0,14.09097472924188,2.712033694344164,4.192900120336944,4.1963297232250305,8.806738868832731,1.55661853188929,4.303309265944645
gomesry01,2434.0,15.3,2.1,7.0,4.9,10.0,0.9,2.6
goodedr01,4244.0,14.007587181903865,1.4051837888784164,9.994627709707824,5.607775683317624,12.486663524976438,0.0,0.11314797360980208
gordobe01,2291.0,21.0,3.3,3.5,5.1,11.4,2.2,5.4
grahajo01,331.0,15.0,1.6,7.3,5.1,12.0,0.2,0.3
grahast01,128.0,24.5,2.5,6.2,7.6,12.4,2.0,3.9
grangda01,2876.0,19.6,2.1,6.1,4.6,9.8,2.1,5.3
grayaa01,613.0,15.4,2.4,9.9,6.0,11.9,0.0,0.1
greenge01,724.0,15.216574585635358,2.883977900552486,6.365193370165746,3.680386740331492,11.138397790055249,1.4917127071823204,3.8784530386740332
greenje02,2253.0,13.4,1.9,6.1,4.8,10.8,0.3,1.2
greenta01,148.0,13.114864864864865,5.3621621621621625,4.89054054054054,2.42972972972973,6.7918918918918925,0.981081081081081,5.3621621621621625
greenwi01,1970.0,16.8,2.8,3.3,6.0,12.6,0.9,3.3
greenor01,61.0,3.5,1.8,3.5,1.8,5.9,0.0,0.6
griffad01,614.0,7.617752442996743,3.1923452768729645,6.906840390879479,3.5061889250814335,8.898534201954398,0.0,0.0
hamilri01,2424.0,18.5,4.4,3.5,6.5,13.2,0.9,2.1
hardaan01,325.0,6.6,3.9,3.9,1.6,4.5,0.9,2.1
harprma01,1374.0,16.3,2.1,6.3,6.2,12.2,0.1,0.3
harrial01,2190.0,18.1,2.2,7.2,4.1,8.5,2.5,6.7
harriot01,166.0,10.0,0.9,9.1,3.9,9.1,0.0,0.0
harride01,4044.0,16.81711177052423,6.595054401582591,3.0950544015825914,4.696389713155292,9.37566765578635,1.003610286844708,2.9851632047477743
harrimi01,159.0,14.0,0.7,12.2,6.1,11.8,0.0,0.5
harrida01,702.0,11.7,0.7,6.1,4.6,8.7,0.0,0.0
hartja01,606.0,9.8,5.1,3.3,2.8,8.9,0.7,1.8
hasleud01,1805.0,11.7,1.4,8.8,4.7,10.1,0.0,0.0
hassetr01,1546.0,5.719793014230272,1.8898447606727036,3.8705692108667527,2.5796895213454074,5.8799482535575684,0.10000000000000002,0.41015523932729625
hawessp01,931.0,12.9,1.7,8.9,5.5,11.5,0.2,0.8
hayesch01,1575.0,5.4,2.1,9.8,2.6,5.0,0.0,0.1
hayesja01,1287.0,15.4,1.7,5.0,4.0,8.7,2.0,5.4
haywobr01,2228.0,13.7,1.1,9.3,5.1,9.7,0.0,0.0
headlu01,1379.0,14.5,3.6,3.5,3.3,6.6,2.1,5.9
herrmwa01,746.0,14.796782841823058,1.7034852546916892,7.013270777479893,3.4800268096514744,7.713270777479893,1.9266756032171581,6.200134048257373
hilarne01,266.0,11.5,2.0,11.8,3.9,9.5,0.0,0.1
hillgr01,2222.0,14.9,3.3,5.7,5.3,9.9,0.5,1.7
hinriki01,2380.0,13.0,6.8,3.7,3.7,8.4,1.3,3.6
holliry01,532.0,9.9,0.9,7.2,3.1,6.4,0.0,0.0
horfoal01,2540.0,11.6,1.8,11.1,4.7,9.4,0.0,0.1
horryro01,583.0,6.9,2.9,6.7,1.2,3.0,1.1,4.3
houseed01,1480.0,14.2,3.7,4.1,2.4,5.7,2.8,7.2
howardw01,3088.0,19.8,1.3,13.5,6.8,11.3,0.0,0.0
howarjo01,2757.0,19.8,2.1,6.9,6.5,13.5,0.9,2.7
howarju01,353.0,5.8,1.7,8.3,2.3,6.5,0.0,0.0
hudsotr01,93.0,10.8,3.5,2.7,1.9,7.4,1.5,4.6
hughela01,4040.0,14.710148514851484,3.2205445544554454,4.1198019801980195,4.23019801980198,10.81039603960396,1.2099009900990099,3.4596534653465345
humphkr01,925.0,15.5,1.1,10.1,6.3,12.9,0.0,0.1
hunteli01,215.0,9.7,5.5,2.2,2.5,6.4,1.2,4.4
huntest01,120.0,11.7,0.0,8.7,4.5,8.4,0.0,0.0
iguodan01,3242.0,18.1,4.3,5.0,5.3,10.8,1.1,3.4
ilgauzy01,2222.0,16.7,1.7,11.0,6.8,14.2,0.0,0.0
mbengdj01,652.0,9.20398773006135,1.1,7.969325153374233,4.301840490797546,9.292944785276074,0.0,0.0
iversal01,3424.0,22.8,6.2,2.6,6.5,13.5,1.0,2.9
iveyro01,1437.0,10.5,4.0,3.0,2.9,6.8,0.9,2.7
jackja01,2229.0,13.1,5.1,3.8,3.3,6.9,1.0,3.1
jacksbo01,2778.0,14.309503239740822,3.61889848812095,4.67548596112311,3.1726781857451405,7.273650107991361,2.08207343412527,5.867926565874731
jackslu02,228.0,12.5,2.7,5.2,2.4,7.9,1.7,4.7
jacksst02,2855.0,18.5,3.8,4.0,3.9,8.9,2.3,6.3
jacobca01,547.0,7.0,1.3,4.3,1.5,2.8,1.1,4.7
jamesle01,3027.0,26.8,6.4,7.0,8.1,15.3,1.3,4.3
jamesmi01,1440.0,13.593333333333332,2.995,3.424583333333333,3.5110416666666664,9.633125,1.5245833333333334,4.836458333333334
jamisan01,3061.0,19.9,1.4,9.5,5.9,12.5,1.4,4.2
jaricma01,2189.0,10.2,5.1,3.7,3.0,6.6,0.8,2.1
jeffeal01,2919.0,21.3,1.4,11.2,8.9,17.7,0.0,0.1
jefferi01,3200.0,20.9,2.8,3.8,6.1,12.5,0.9,2.4
jeffrja01,1325.0,7.3,1.8,6.6,2.8,6.7,0.1,0.7
jianlyi01,1647.0,12.4,1.2,7.5,4.7,10.9,0.1,0.5
johnsal01,549.0,11.7,0.9,6.2,4.0,8.2,0.0,0.0
johnsam01,764.0,10.4,1.4,11.1,4.3,7.8,0.0,0.0
johnsan02,3062.0,9.1,6.189320705421293,3.1901698236446765,2.669660352710647,6.1991508817766166,1.0035597648595689,2.1803396472893537
johnsjo02,3343.0,19.2,5.1,4.0,5.1,11.3,1.8,4.8
johnsli01,126.0,12.004761904761905,2.276984126984127,7.987301587301589,4.596031746031746,9.14206349206349,0.5944444444444443,1.7246031746031745
jonesbo02,1062.0,12.080131826741995,1.909322033898305,6.221563088512241,2.838135593220339,5.886064030131827,1.2187382297551788,3.5915254237288137
jonesda02,206.0,14.2,2.1,6.1,3.8,8.2,0.2,1.0
jonesda01,1336.0,11.8,3.4,1.9,1.0,2.3,3.1,7.4
jonesdw02,472.0,5.9,0.8,10.7,1.9,3.5,0.0,0.1
jonesed02,922.0,6.9,2.7,5.2,1.2,2.5,1.3,4.5
jonesfr01,1757.0,10.9,3.4,3.5,2.2,4.9,1.5,3.9
jonesja02,1276.0,13.1,1.0,4.5,1.5,3.4,2.6,5.8
jonesso01,145.0,8.7,0.0,10.4,3.0,7.0,0.0,0.5
kamanch01,2083.0,15.2,1.8,12.3,5.8,12.0,0.0,0.1
kaponja01,1530.0,13.6,1.5,2.8,4.4,8.9,1.3,2.8
karlco01,71.0,15.2,4.6,7.1,2.5,6.6,2.0,6.6
khryavi01,105.0,11.0,2.7,6.9,4.1,10.3,0.0,0.3
kiddja01,5812.0,10.710839642119751,9.997814865794908,7.408654507914659,2.302185134205093,5.967395044735031,1.4804198210598762,3.886889194769443
kinseta01,96.0,15.0,0.7,4.5,4.9,11.6,1.1,2.6
kirilan01,2217.0,12.9,4.6,5.5,3.8,6.9,0.7,1.9
kleizli01,1889.0,16.8,1.8,6.3,4.1,7.3,1.8,5.3
knighbr01,1674.0,7.3,7.1,3.1,3.0,7.2,0.0,0.1
korveky01,3464.0,15.368937644341802,2.1051674364896074,3.5827655889145498,2.993100461893765,5.808631639722863,2.2931004618937645,6.1741339491916865
krstine01,812.0,13.2,1.2,8.9,5.5,13.2,0.0,0.1
lafrera01,291.0,8.0,0.7,8.3,3.3,7.1,0.0,0.5
landrca01,711.0,17.3,1.1,10.5,6.8,11.0,0.0,0.1
lasmest01,606.0,9.9,0.4,6.3,3.7999999999999994,8.4,0.0,0.0
lawac01,865.0,9.8,4.7,2.4,3.7,8.4,0.3,1.4
leeda02,2356.0,13.4,1.5,11.1,5.2,9.4,0.0,0.0
lewisra02,3076.0,17.3,2.3,5.1,3.4,6.8,2.6,6.5
lowryky01,2089.0,13.6,5.1,4.3,3.8,7.8,0.6,2.4
luety01,1472.0,14.183152173913042,3.61820652173913,2.6116847826086955,3.6233695652173914,8.185054347826085,1.9000000000000001,4.2065217391304355
madsema01,151.0,2.1,1.0,9.1,0.7,4.5,0.0,0.0
maggeco01,2502.0,22.3,2.7,5.7,5.5,11.5,1.1,2.9
magloja01,572.0,7.017307692307693,0.902797202797203,11.22167832167832,2.289685314685314,6.906643356643357,0.0,0.0
marbust01,805.0,14.9,5.1,2.6,3.7,8.5,1.3,3.3
mariosh01,4630.0,15.102958963282937,2.1390064794816412,10.017019438444924,5.213002159827213,9.160043196544276,1.0089848812095032,3.091965442764579
marksse01,130.0,16.3,1.1,10.0,6.1,10.8,0.3,1.1
marshdo01,680.0,10.409999999999998,1.0958823529411765,8.018235294117646,1.7976470588235296,4.772941176470589,1.5917647058823527,5.61235294117647
martida01,141.0,6.9,5.4,1.8,2.0,6.9,0.5,4.1
martike01,2159.0,14.6,1.5,7.7,6.2,11.5,0.0,0.2
martike02,2216.0,23.4,2.1,4.4,5.0,10.5,1.7,4.3
masonde01,1702.0,12.1,2.6,5.4,4.9,10.1,0.0,0.0
masonro01,1708.0,15.3,2.8,2.7,2.9,5.8,2.7,6.9
maxieja01,1768.0,13.3,0.9,8.8,4.9,9.1,0.0,0.0
mccanra01,2020.0,19.9,2.9,3.7,5.1,10.6,2.5,6.2
mcdyean01,2285.0,10.8,1.4,10.5,4.6,9.4,0.0,0.0
mcgratr01,2440.0,21.1,5.7,5.0,6.8,14.9,1.3,4.4
mcguido01,695.0,4.8,2.1,7.2,2.0,5.0,0.1,0.3
mcinnje01,1410.0,6.2,5.6,2.5,2.7,5.9,0.1,0.5
mihmch01,278.0,10.6,1.7,10.0,4.1,12.3,0.0,0.0
milescj01,689.0,15.5,2.8,4.1,4.3,8.3,1.6,4.0
milicda01,1663.0,10.9,1.3,9.2,4.7,10.8,0.0,0.0
millean02,3016.0,16.7,6.7,3.9,6.8,13.4,0.0,0.4
millebr01,2513.0,13.8,3.8,9.8,4.4,9.1,0.4,1.3
millemi01,2474.0,16.7,3.5,6.8,3.8,6.8,2.3,5.2
millspa01,1702.0,14.0,1.7,9.7,5.4,10.5,0.0,0.1
mingya01,2044.0,21.3,2.3,10.5,7.6,15.0,0.0,0.0
moblecu01,2702.0,13.1,2.7,3.7,4.1,9.0,0.9,2.6
mohamna01,3300.0,13.908181818181818,1.5947272727272728,10.805272727272728,5.925636363636364,11.513454545454543,0.0,0.013818181818181818
moonja01,2166.0,11.0,1.5,8.0,4.0,7.5,0.7,2.0
mooremi01,2385.0,10.5,1.3,7.5,4.3,7.4,0.0,0.0
morrira01,181.0,11.1,0.4,7.4,4.2,11.5,0.0,0.0
mournal01,389.0,13.8,0.6,8.6,4.8,8.8,0.0,0.0
murphtr01,2106.0,15.7,2.8,9.3,3.8,7.8,1.6,4.0
murraro01,1748.0,16.314016018306635,5.918363844393593,3.3992562929061783,5.520594965675057,12.502231121281465,0.8205949656750573,2.609553775743707
mutomdi01,619.0,6.9,0.3,11.6,2.5,4.7,0.0,0.0
nachbbo01,1660.0,16.0,1.9,5.6,3.3,7.5,2.0,5.7
najered01,1664.0,10.0,2.1,7.3,2.6,4.8,1.1,3.2
nashst01,2780.0,17.8,11.6,3.7,4.0,7.5,2.3,4.9
navarju01,2117.0,15.2,3.0,3.6,2.6,5.7,2.7,7.3
nelsoja01,1961.0,13.9,7.0,4.5,4.0,8.2,1.2,2.8
nestera01,1486.0,13.4,2.0,8.3,6.2,11.2,0.0,0.1
newblir01,1396.0,9.696418338108883,0.9257879656160459,6.417621776504298,3.0956303724928365,6.44233524355301,0.7991404011461319,2.5162607449856735
nichode01,88.0,12.279545454545454,0.8090909090909091,4.1,2.481818181818182,8.197727272727272,2.477272727272727,10.61590909090909
noahjo01,1534.0,11.5,2.0,9.8,4.2,8.6,0.0,0.0
nocioan01,2021.0,19.2,1.7,6.1,4.5,9.5,2.2,6.2
novakst01,264.0,18.4,0.8,4.8,2.0,4.2,4.6,9.7
nowitdi01,2769.0,23.6,3.5,8.6,7.2,14.2,1.0,2.9
obryapa01,99.0,12.7,1.5,10.5,5.8,10.5,0.0,0.0
onealje01,1206.0,17.0,2.8,8.4,6.7,15.1,0.0,0.1
onealsh01,3496.0,17.109525171624714,1.9148455377574372,11.40391876430206,6.8203089244851265,11.494679633867277,0.0,0.0
obertfa01,1644.0,8.7,2.1,9.4,3.9,6.5,0.0,0.0
odomla01,2921.0,13.5,3.4,10.1,4.8,8.4,0.4,1.4
okafoem01,2718.0,15.0,0.9,11.6,6.1,11.4,0.0,0.0
okurme01,2390.0,15.8,2.2,8.4,3.9,8.2,1.7,4.4
ollieke01,300.0,8.4,4.6,2.3,3.5,8.2,0.0,0.1
outlatr01,2186.0,18.0,1.7,6.2,6.2,14.2,0.7,1.7
owensan01,392.0,11.3,4.3,4.3,2.0,6.2,1.7,3.7
pachuza01,944.0,12.3,1.4,9.5,4.1,9.2,0.0,0.1
pargoja01,1497.0,15.5,4.6,3.1,4.5,11.2,1.6,4.5
parkean01,2634.0,14.0,2.5,4.6,3.6,7.2,1.8,4.2
parkesm01,1184.0,10.009966216216215,5.120861486486486,3.08910472972973,2.81089527027027,6.426351351351352,1.1154560810810814,4.734543918918919
parketo01,2312.0,20.2,6.4,3.4,7.8,15.2,0.3,1.0
patteru01,327.0,11.2,1.9,7.0,4.3,9.2,0.0,0.2
paulch01,3006.0,20.2,11.1,3.8,6.4,12.5,1.1,3.0
pavloal01,1188.0,11.5,2.5,3.9,3.4,8.8,1.0,3.5
pecheol01,320.0,14.1,0.8,7.4,3.0,7.3,1.9,6.8
perkike01,1912.0,10.2,1.6,8.9,4.0,6.5,0.0,0.0
petermo01,1796.0,12.2,1.3,4.1,2.0,4.6,2.3,5.8
petrojo01,1310.0,11.9,0.9,10.2,5.1,12.0,0.0,0.0
piatker01,113.0,12.4,3.2,3.8,0.3,2.2,3.5,8.3
piercpa01,2874.0,19.7,4.5,5.1,4.6,9.2,1.8,4.6
pietrmi01,1316.0,12.9,1.3,6.6,2.8,5.6,1.8,5.0
pollasc01,173.0,8.1,0.6,7.7,2.5,4.8,0.0,0.0
poseyja01,1821.0,10.8,2.3,6.4,1.3,2.7,2.1,5.5
powele01,809.0,19.8,0.7,10.1,6.9,11.9,0.0,0.0
poweljo01,1228.0,10.3,1.4,9.7,4.3,9.1,0.0,0.1
powelka01,304.0,9.9,2.1,5.2,3.2,7.3,0.9,3.9
pricero01,588.0,14.0,4.8,2.8,3.8,7.9,1.6,4.6
princta01,2694.0,14.4,3.6,5.3,4.9,10.6,0.7,2.0
pruitga01,95.0,12.1,4.9,3.0,4.2,10.2,1.1,4.5
przybjo01,1819.0,7.3,0.5,12.8,2.8,4.9,0.0,0.0
quinnch01,1340.0,12.5,4.8,3.2,2.5,5.7,1.7,4.3
radmavl01,1483.0,13.2,3.0,5.2,2.5,4.9,2.3,5.7
randoza01,2244.0,19.5,2.2,11.4,7.4,15.7,0.4,1.3
ratlith01,874.0,9.110068649885584,1.174485125858124,7.332723112128146,3.3948512585812356,6.920366132723113,0.0,0.09897025171624713
reddmi01,2702.0,21.7,3.3,4.1,5.6,11.8,1.7,4.8
redicjj01,276.0,18.3,2.1,3.0,4.0,8.5,2.2,5.6
richach01,556.0,6.3,1.2,8.7,2.7,5.6,0.0,0.0
richaja01,3149.0,20.4,2.9,5.0,4.6,9.9,2.8,6.8
