Name,mp,pp36,ap36,rp36,2pmp36,2pap36,3pmp36,3pap36
bynumwi01,162.0,12.0,4.2,2.7,4.2,9.6,0.4,2.0
cabarza01,505.0,14.2,1.4,7.9,4.4,11.0,0.4,1.4
caldejo01,1487.0,8.4,7.0,3.4,3.0,6.5,0.2,1.0
cambyma01,1857.0,13.9,2.2,12.9,5.8,12.4,0.0,0.2
cardibr01,402.0,11.1,3.0,4.9,3.0,7.3,1.2,2.6
carroma01,1275.0,16.8,1.0,4.4,3.4,8.2,2.0,5.2
cartean01,589.0,9.2,6.2,3.8,3.0,7.5,0.2,0.9
cartevi01,2906.0,23.7,4.2,5.7,6.5,14.3,1.5,4.5
cassesa01,2653.0,18.3,6.7,3.9,5.7,12.5,0.9,2.6
catoke01,666.0,10.6,0.396996996996997,7.58978978978979,3.8816816816816813,9.104204204204205,0.0,0.0
chandty01,2121.0,7.1,1.4,12.1,2.7,4.8,0.0,0.0
cheanca01,448.0,7.4,1.5,4.9,3.4,8.0,0.0,0.6
childjo01,2249.0,11.9,2.1,6.2,3.9,7.0,0.5,1.0
chrisdo01,185.0,5.1,2.7,2.5,1.8,4.9,0.0,0.2
claxtsp01,2019.0,15.5,6.0,3.4,5.1,12.0,0.3,1.1
cleavma01,230.0,11.4,6.6,2.2,3.3,8.6,0.6,2.5
collija03,1730.0,8.6,2.0,6.9,2.7,5.8,0.0,0.0
collija04,1895.0,4.8,1.3,6.5,1.9,4.7,0.1,0.2
collini01,1448.0,12.3,1.8,9.1,5.1,9.7,0.0,0.1
cookbr01,1535.0,15.1,1.7,6.4,5.3,10.0,0.8,2.0
crawfja01,2555.0,15.9,4.2,3.5,3.7,8.3,1.4,4.1
croshau01,1148.0,12.8,1.9,8.3,2.4,4.5,1.7,4.4
curryed01,1865.0,18.9,0.4,8.3,6.5,11.5,0.0,0.0
dalemsa01,1761.0,9.9,0.5,11.1,4.0,7.5,0.0,0.0
dampier01,1934.0,8.7,0.9,11.9,3.2,6.5,0.0,0.0
daniean01,2283.0,12.1,4.5,2.7,3.3,7.1,0.4,1.6
daniema01,1766.0,12.9,3.5,4.6,4.9,10.0,0.1,0.4
davisan01,1880.0,8.286648936170211,0.8109574468085106,7.997606382978723,3.1288829787234045,7.217127659574468,0.0,0.0
davisba01,1971.0,17.7,8.8,4.3,4.3,9.8,1.9,5.9
davisda01,178.0,5.3,1.2,10.7,1.8,4.7,0.0,0.2
davisri01,6414.0,17.0,4.431711880261927,3.9227627065793573,5.736186467103212,11.904474586841287,0.8000000000000002,2.7182881197380735
delfica01,726.0,12.2,2.2,5.6,3.5,8.2,1.0,3.0
delkto01,770.0,16.988181818181822,3.0718181818181822,4.999090909090909,4.805454545454546,10.69818181818182,1.8827272727272726,4.409090909090909
denglu01,2604.0,15.4,2.0,7.1,5.8,12.1,0.3,1.1
diawbo01,2874.0,13.5,6.3,7.0,5.5,10.3,0.1,0.4
dickada01,234.0,9.5,6.2,2.5,1.1,4.0,1.5,3.1
dienetr01,246.0,12.9,2.3,3.1,0.6,1.8,3.7,8.3
dioguik01,1031.0,17.0,1.0,8.0,6.1,11.7,0.0,0.0
diopde01,1510.0,4.5,0.5,8.9,1.8,3.6,0.0,0.0
dixonju01,1920.0,17.5,2.8,3.3,5.5,12.2,1.2,3.2
doleami01,371.0,9.5,0.8,8.2,3.6,8.5,0.0,0.0
doolike01,1137.0,14.9,3.5,2.5,5.2,11.5,0.4,1.4
duhonch01,2155.0,10.8,6.2,3.7,1.9,4.3,1.7,4.6
duncati01,2784.0,19.2,3.3,11.4,7.4,15.3,0.0,0.1
dunlemi02,2578.0,13.0,3.3,5.6,3.6,7.8,1.0,3.6
duprero01,265.0,10.9,1.9,6.7,4.5,8.4,0.0,0.1
edwarjo01,296.0,8.5,0.6,5.8,3.8,7.8,0.0,0.0
eisleho01,788.0,9.199238578680204,6.291116751269035,2.9984771573604063,1.915228426395939,5.57994923857868,1.1794416243654822,3.8383248730964468
ellismo01,886.0,13.6,3.2,4.3,4.2,9.6,1.1,3.3
elsonfr01,1579.0,8.0,1.1,7.7,3.4,6.4,0.0,0.1
elyme01,1348.0,15.0,2.0,7.4,5.8,11.3,0.0,0.1
evansma01,1139.0,12.7,1.9,5.2,3.5,7.1,1.4,3.7
evansre01,2786.0,9.726812634601579,1.0065685570710696,12.97372577171572,3.3959798994974877,6.922254127781766,0.0,0.0
ewingda01,971.0,9.3,3.1,3.2,2.8,6.6,0.8,2.9
felixno01,82.0,7.9,0.9,5.7,2.2,9.7,0.4,1.3
feltora01,2406.0,14.2,6.7,4.0,3.7,9.2,1.5,4.1
finlemi01,2038.0,13.8,2.0,4.4,3.1,7.3,1.9,4.9
fishede01,2589.0,15.1,4.9,2.9,3.4,8.2,1.6,4.1
fitchge01,239.0,12.7,5.0,4.5,3.5,9.5,1.1,3.9
fordtj01,2557.0,12.4,6.7,4.4,4.1,9.6,0.5,1.5
fortsda01,276.0,11.3,0.3,10.2,3.5,6.7,0.0,0.0
fosteje01,1581.0,8.5,1.1,13.1,3.1,5.6,0.0,0.1
foylead01,1824.0,6.8,0.7,8.4,3.0,5.9,0.0,0.0
frahmri01,684.0,11.39342105263158,2.1973684210526314,3.4973684210526312,1.686842105263158,3.1723684210526315,2.417105263157895,7.396052631578948
francst01,4786.0,15.107229419139156,5.176076055160886,4.367384036773924,4.617384036773924,10.28984538236523,0.4,1.239845382365232
fryech01,1572.0,18.4,1.2,8.6,6.9,14.5,0.1,0.2
gadzuda01,885.0,15.6,1.0,9.4,7.0,12.5,0.0,0.0
gainere01,54.0,8.7,2.0,0.0,4.0,6.7,0.0,1.3
garcifr01,1301.0,10.4,2.6,5.1,2.5,5.2,1.1,3.8
garneke01,2957.0,20.2,3.7,11.8,7.5,14.1,0.1,0.4
garripa01,938.0,10.8,1.5,4.1,2.0,4.3,1.9,5.0
gasolpa01,3135.0,18.7,4.3,8.2,6.9,13.6,0.0,0.1
georgde01,1542.0,10.5,1.6,6.4,2.8,6.2,1.2,3.7
gilled01,122.0,13.3,3.5,4.4,0.9,6.5,2.1,6.8
ginobma01,1813.0,19.5,4.7,4.6,4.5,9.0,1.6,4.3
giricgo01,956.0,14.8,2.4,2.6,5.6,12.2,0.7,2.2
gomesry01,1376.0,12.1,1.5,7.8,4.4,9.1,0.1,0.2
goodedr01,2174.0,14.0,0.9,11.0,5.5,10.7,0.0,0.0
gordobe01,2482.0,19.6,3.5,3.2,4.6,11.2,2.4,5.5
grahajo01,1581.0,12.1,1.4,5.6,3.8,7.4,0.7,2.0
grahast01,350.0,11.922857142857143,1.4077142857142857,5.563428571428571,3.8977142857142857,9.058,0.4005714285714285,2.072
grangda01,1765.0,12.0,1.8,7.8,3.9,7.9,0.6,1.9
grantbr01,248.0,8.9,1.0,8.3,3.9,9.4,0.0,0.0
greende01,135.0,6.7,1.9,6.4,1.6,6.9,0.0,0.5
greenge01,374.0,16.1,1.7,3.9,5.8,11.4,0.6,1.9
greenwi01,153.0,16.5,1.2,3.5,4.2,11.1,2.4,4.5
greenor01,1235.0,7.4,3.8,4.2,2.7,6.2,0.3,1.2
griffad01,1245.0,6.9,2.6,6.6,2.8,5.8,0.0,0.1
griffed01,1359.0,8.5,1.1,10.3,3.0,7.6,0.4,2.2
grundan01,108.0,17.3,3.0,5.7,4.7,7.7,1.7,5.0
hamilri01,2825.0,20.5,3.5,3.3,7.6,15.3,0.7,1.5
hamilze01,98.0,19.117346938775512,0.0,8.086734693877553,5.131632653061224,10.305102040816328,0.0,0.0
hardaan01,72.0,5.0,4.0,5.0,2.0,6.5,0.0,0.5
harprma01,1944.0,16.4,1.8,6.8,5.7,11.8,0.3,0.7
harrial01,2782.0,18.3,3.1,6.8,6.3,13.3,0.9,2.5
harriot01,824.0,15.2,1.7,6.7,5.9,11.9,0.0,0.0
harride01,1275.0,15.6,5.0,3.5,5.2,10.8,0.1,0.6
harrida01,1034.0,13.4,0.5,8.8,5.2,10.2,0.0,0.0
hartja01,818.0,9.6,3.1,3.1,3.4,8.4,0.4,1.4
hasleud01,2491.0,10.9,1.4,9.2,4.3,8.5,0.0,0.0
hassetr01,2514.0,10.2,2.9,3.1,4.0,8.5,0.1,0.3
hayesch01,535.0,9.9,0.9,12.0,4.0,7.0,0.0,0.1
hayesja01,516.0,13.7,1.9,5.3,4.2,9.5,1.2,3.3
haywobr01,1879.0,11.0,0.9,8.9,4.3,8.3,0.0,0.0
headlu01,2310.0,11.0,3.4,4.1,2.2,4.9,1.8,4.9
hendeal01,531.0,8.6,0.7,9.3,3.2,6.2,0.0,0.0
hillgr01,613.0,18.7,2.8,4.7,6.9,13.8,0.1,0.5
hinriki01,2955.0,15.6,6.3,3.5,4.0,9.0,1.5,4.2
horryro01,1182.0,9.8,2.4,7.4,1.8,4.5,1.6,4.4
houseed01,1421.0,20.2,3.7,3.3,5.0,11.2,3.1,8.0
howardw01,3021.0,15.4,1.5,12.2,5.6,10.5,0.0,0.0
howarjo01,1915.0,17.4,2.1,7.0,6.1,12.8,0.5,1.2
howarju01,2537.0,13.4,1.6,7.6,5.6,12.1,0.0,0.1
hudsotr01,800.0,15.4,4.8,2.0,3.9,10.4,1.8,4.5
hughela01,1281.0,15.7,3.7,4.5,4.6,11.0,0.8,2.1
humphkr01,619.0,10.9,1.7,9.1,4.5,11.5,0.0,0.3
hunteli01,353.0,8.9,6.3,4.1,2.7,5.8,1.1,4.4
huntest01,1312.0,11.6,0.5,7.4,4.8,8.0,0.0,0.0
iguodan01,3086.0,11.7,3.0,5.6,3.4,6.2,0.7,1.8
ilgauzy01,2283.0,19.2,1.4,9.3,7.1,13.9,0.0,0.1
mbengdj01,237.0,11.2,0.3,8.5,4.9,9.0,0.0,0.2
iversal01,3103.0,27.6,6.2,2.7,8.6,18.6,0.8,2.6
iveyro01,978.0,9.6,2.7,3.5,4.1,9.3,0.1,0.4
jackja01,1599.0,11.8,4.9,3.6,3.8,7.9,0.5,1.7
jacksbo01,1775.0,16.4,4.0,4.5,3.2,8.4,2.6,6.7
jacksje01,202.0,6.2,4.5,4.8,1.8,3.9,0.2,0.7
jacksji01,1024.0,8.508984375,2.501171875,5.328125,2.041015625,6.038671875,1.2859375,5.201171875
jackslu02,315.0,11.0,2.9,4.6,1.9,5.6,1.4,4.1
jacksma02,2054.0,14.502434274586173,1.505404089581305,7.615676728334956,6.0891918208373905,12.889191820837391,0.02891918208373905,0.07891918208373906
jacksst02,2910.0,16.4,2.8,3.9,4.4,10.0,1.4,4.2
jamesje01,406.0,12.1,1.1,8.1,5.0,10.7,0.0,0.0
jamesle01,3361.0,26.5,5.6,6.0,8.0,15.5,1.4,4.1
jamesmi01,2925.0,19.7,5.7,3.2,5.0,10.4,2.1,4.7
jamisan01,3288.0,18.4,1.7,8.4,5.6,12.3,1.6,4.1
jaricma01,2102.0,10.1,5.0,4.0,3.2,7.4,0.7,2.3
jasiksa01,1557.0,12.6,5.2,3.5,1.9,4.5,2.0,5.5
jeffeal01,1062.0,15.7,1.0,10.1,6.4,12.7,0.0,0.1
jefferi01,3059.0,17.9,3.5,6.3,5.1,9.6,0.7,2.2
jeffrja01,1951.0,9.0,2.7,7.0,3.2,6.7,0.3,0.9
johnsan02,1981.0,12.6,5.9,3.1,3.9,8.1,0.9,2.8
johnsde03,924.0,13.8,2.1,3.7,3.0,5.7,2.2,6.2
johnser02,81.0,6.7,0.9,10.7,3.1,7.6,0.0,0.0
johnsjo02,3340.0,17.8,5.8,3.6,5.4,11.2,1.4,3.9
johnsli01,1048.0,10.526717557251908,0.9900763358778625,8.406583969465649,3.3134541984732824,7.79017175572519,0.9166030534351145,2.5098282442748094
jonesda02,967.0,10.5,1.5,3.9,3.9,9.0,0.1,0.8
jonesda01,2089.0,9.5,2.9,2.3,0.9,2.1,2.4,6.4
jonesdw02,87.0,5.8,0.8,12.8,1.7,4.1,0.0,0.0
jonesed02,2437.0,13.1,2.6,4.1,2.3,5.1,2.0,5.5
jonesfr01,1837.0,12.8,3.0,3.3,3.3,7.3,1.2,3.7
jonesja02,1772.0,14.2,1.2,5.1,2.7,6.0,2.2,5.8
jonesju01,2089.0,13.8,1.1,6.5,3.2,6.9,2.0,5.8
kamanch01,2560.0,13.1,1.1,10.5,5.2,9.9,0.0,0.0
kaponja01,665.0,11.2,2.0,3.8,3.1,6.7,1.1,2.9
kasunma01,213.0,13.5,0.5,10.1,5.2,11.7,0.0,0.0
khryavi01,1492.0,9.7,2.1,7.4,3.6,7.5,0.2,0.7
kiddja01,2975.0,12.9,8.1,7.0,2.7,6.2,1.7,4.8
kirilan01,2604.0,14.6,4.1,7.6,4.1,8.5,0.5,1.6
kleizli01,519.0,14.8,1.0,8.0,5.2,11.1,0.1,0.9
knighbr01,2351.0,13.3,9.3,3.4,4.7,11.6,0.0,0.2
korolya01,127.0,7.7,2.6,3.7,2.0,6.5,0.6,2.0
korveky01,2563.0,13.2,2.3,3.8,2.0,4.5,2.6,6.2
krstine01,2469.0,15.7,1.3,7.5,6.5,12.8,0.0,0.1
kukocto01,1018.0,11.2,4.9,5.3,2.5,5.3,1.6,5.2
lafrera01,2033.0,11.3,2.0,7.2,2.2,4.7,2.0,5.1
lampema01,56.0,5.121428571428571,2.585714285714286,11.585714285714285,2.585714285714286,14.12142857142857,0.0,0.0
leeda02,1129.0,11.0,1.4,9.7,4.4,7.3,0.0,0.0
lenarvo01,916.0,15.024017467248909,3.2141921397379916,3.6858078602620092,3.8936681222707423,8.903493449781658,1.990174672489083,6.108296943231441
lewisra02,2876.0,19.6,2.3,4.9,5.0,9.8,1.8,4.6
livinsh01,1525.0,8.3,6.4,4.3,3.5,8.0,0.0,0.2
lucasjo02,107.0,10.1,4.0,1.7,4.0,9.1,0.7,3.0
luety01,1234.0,16.3,4.6,2.4,3.9,8.5,1.7,3.7
macijar01,135.0,11.7,1.3,2.7,2.9,7.7,0.8,3.2
madsema01,676.0,3.9,0.6,7.5,1.4,3.1,0.0,0.4
maggeco01,943.0,21.8,2.5,6.5,5.5,11.6,0.9,2.7
magloja01,2465.0,11.0,0.8,11.4,4.2,9.0,0.0,0.0
marbust01,2193.0,16.0,6.3,2.9,5.2,11.0,0.5,1.7
mariosh01,3263.0,19.5,1.6,10.6,6.8,11.9,1.1,3.2
marksse01,181.0,16.1,1.4,8.6,7.4,13.5,0.0,0.6
marshdo01,2077.0,13.0,1.0,8.5,2.4,4.8,2.2,6.8
marshra01,241.0,10.6,1.5,4.6,3.4,8.5,0.1,0.4
martida01,339.0,10.8,6.1,2.1,1.9,6.1,1.7,4.2
martike01,1546.0,16.8,1.8,8.2,6.8,13.5,0.1,0.5
martike02,1913.0,14.6,1.8,4.9,3.7,6.9,1.2,3.4
masonde01,2102.0,13.0,1.1,5.1,4.7,11.7,0.0,0.1
maxieja01,159.0,13.6,0.7,6.3,5.2,12.2,0.0,0.0
mayse01,398.0,17.1,2.0,9.9,6.3,15.0,0.0,0.5
mccanra01,1362.0,16.6,1.7,3.8,4.6,9.4,1.8,4.8
mccarwa01,353.0,9.0,2.3,6.9,2.3,5.5,1.0,4.6
mcdyean01,1733.0,13.3,1.9,9.1,5.9,11.6,0.0,0.0
mcgratr01,1745.0,23.7,4.6,6.3,7.0,16.0,1.5,4.8
mcinnje01,486.0,11.0,3.9,3.7,4.4,9.4,0.2,1.2
mckieaa01,121.0,2.1,3.3,6.0,0.9,3.0,0.0,0.6
mcleoke01,1232.0,10.8,4.4,2.3,2.8,7.5,0.7,2.4
mihmch01,1541.0,14.1,1.4,8.7,5.4,10.7,0.0,0.0
milesaa01,118.0,4.9,7.3,4.3,1.8,5.5,0.0,0.0
milescj01,203.0,14.0,2.8,6.7,4.1,9.9,0.9,3.5
milesda01,1286.0,15.6,2.0,5.1,6.5,14.0,0.1,0.3
milicda01,1534.0,12.471447196870924,1.895632333767927,7.109126466753585,5.613102998696219,10.880573663624514,0.0,0.09563233376792699
millean02,2937.0,13.8,8.3,4.3,4.9,10.4,0.1,0.3
millebr01,2923.0,14.6,4.6,7.6,4.9,9.7,0.4,1.1
millemi01,2268.0,16.1,3.2,6.3,3.4,6.7,2.2,5.4
mingya01,1949.0,23.5,1.6,10.7,8.6,16.6,0.0,0.0
moblecu01,2979.0,14.1,2.9,4.1,4.2,9.2,1.0,3.0
mohamna01,1389.0,12.8,1.0,10.8,4.9,9.8,0.0,0.0
moniase01,686.0,8.0734693877551,1.9795918367346939,5.495918367346938,2.0785714285714287,5.5948979591836725,0.939795918367347,3.566326530612245
mooremi01,583.0,9.5,1.7,8.0,3.3,7.5,0.0,0.1
morrite01,192.0,6.6,0.7,7.1,3.0,8.8,0.0,0.4
mournal01,1302.0,14.1,0.3,9.9,5.2,8.7,0.0,0.0
murphtr01,2516.0,14.8,1.4,10.6,4.4,9.4,0.8,2.6
murrala01,576.0,12.2,0.8,8.2,2.8,6.4,1.7,4.9
murraro01,4224.0,14.492163825757576,3.3839251893939393,2.6041193181818185,4.832552083333334,10.674715909090907,0.6243134469696969,2.4013731060606065
mutomdi01,955.0,6.4,0.2,11.5,1.9,3.6,0.0,0.0
ndongbo01,152.0,11.8,1.7,8.8,5.2,12.3,0.0,0.2
nachbbo01,1004.0,11.278984063745021,1.9403386454183267,4.32101593625498,2.4949203187250997,6.117629482071712,1.3727091633466135,5.1096613545816725
nailole01,237.0,14.1,1.1,6.4,6.1,12.2,0.0,0.0
najered01,1449.0,8.6,1.3,8.1,3.1,7.2,0.1,0.3
nashst01,2796.0,19.2,10.6,4.3,5.0,9.2,1.9,4.4
nelsoja01,1784.0,18.3,6.1,3.6,5.6,11.2,1.4,3.3
nestera01,1515.0,8.6,0.8,7.3,4.1,7.9,0.0,0.0
newblir01,353.0,4.9,0.9,5.7,1.4,4.5,0.3,1.3
nocioan01,2239.0,17.1,1.9,8.0,4.7,9.5,1.5,3.8
norrimo01,848.0,10.60318396226415,4.20683962264151,4.591037735849056,3.5773584905660383,8.32629716981132,0.3226415094339623,1.1873820754716982
nowitdi01,3089.0,25.1,2.6,8.5,7.5,15.1,1.3,3.2
onealje01,1802.0,20.5,2.7,9.5,7.5,15.9,0.1,0.2
onealsh01,1806.0,23.5,2.3,10.8,9.6,15.9,0.0,0.0
obertfa01,490.0,7.6,2.0,9.0,3.2,6.7,0.0,0.1
odomla01,3221.0,13.3,5.0,8.2,4.1,7.9,0.9,2.4
okafoem01,874.0,14.2,1.3,10.8,5.4,13.0,0.0,0.0
okurme01,2945.0,18.0,2.4,9.1,5.4,10.9,1.0,2.9
ollieke01,1069.0,6.5,3.4,3.3,2.5,5.8,0.0,0.1
olowomi01,1838.0,9.295429815016321,0.895429815016322,8.618171926006529,4.209085963003265,9.386343852013058,0.0,0.0
ostergr01,807.0,6.5,2.6,10.0,2.7,5.5,0.0,0.0
outlabo01,355.0,7.6,1.4,7.8,3.5,5.9,0.0,0.0
outlatr01,1153.0,12.5,1.1,5.9,4.6,9.8,0.4,1.7
owensan01,210.0,11.8,1.4,3.6,4.1,9.9,0.5,2.7
pachuza01,2452.0,13.4,1.9,9.0,4.5,10.0,0.0,0.0
padgesc01,718.0,10.6,2.1,8.3,1.5,4.0,2.1,6.1
palacmi01,1376.0,11.5,5.0,3.5,4.4,10.1,0.0,0.4
pargoja01,646.0,15.3,5.2,3.4,3.9,10.5,2.2,5.7
parkesm01,2773.0,12.2,3.9,3.5,3.0,5.9,1.6,4.3
parketo01,2715.0,20.0,6.1,3.5,8.1,14.6,0.1,0.5
patteru01,3584.0,17.206249999999997,2.5669642857142856,4.885714285714286,6.5321428571428575,12.497321428571427,0.0,0.27053571428571427
paulch01,2808.0,16.1,7.8,5.1,4.6,9.9,0.6,2.3
pavloal01,813.0,10.7,1.1,3.5,2.3,5.1,1.5,4.3
paytoga01,2305.0,9.8,4.0,3.6,2.6,5.0,1.0,3.6
perkike01,1332.0,9.6,1.9,10.9,3.7,7.1,0.0,0.1
petermo01,3140.0,15.8,2.2,4.4,3.5,7.4,2.0,5.1
petrojo01,1282.0,9.9,0.4,8.3,4.3,8.4,0.0,0.0
piatker01,228.0,9.3,2.1,3.6,2.4,4.4,1.4,5.2
piercpa01,3084.0,24.7,4.4,6.2,6.7,13.4,1.3,3.7
pietrmi01,1179.0,14.7,1.3,5.0,3.5,7.4,1.7,5.4
planizo01,596.0,11.5,3.2,4.5,3.2,7.7,0.8,3.4
pollasc01,771.0,7.9,1.1,10.2,3.3,7.2,0.0,0.0
poseyja01,1914.0,9.1,1.7,6.0,0.8,2.0,2.2,5.5
potapvi01,706.0,8.585977337110481,0.9179886685552409,6.536968838526913,3.790651558073654,7.23172804532578,0.0,0.0
poweljo01,429.0,9.2,0.8,6.8,3.1,6.8,0.0,0.0
pricero01,150.0,14.4,2.6,3.6,3.6,7.4,1.4,6.5
princta01,2898.0,14.4,2.3,4.3,4.9,10.1,0.8,2.3
profila01,279.0,13.4,1.9,5.5,4.8,8.5,0.4,2.3
przybjo01,1395.0,8.9,1.1,10.1,3.4,6.2,0.0,0.0
radmavl01,3948.0,13.786170212765958,2.49483282674772,6.529331306990882,2.275835866261398,5.279255319148936,2.51724924012158,6.47758358662614
randosh01,487.0,9.7,1.4,9.8,3.3,7.2,0.0,0.0
randoza01,2545.0,18.9,2.0,8.4,7.4,16.6,0.2,0.8
ratlith01,1301.0,7.5,0.8,7.7,3.0,5.2,0.0,0.0
rebraze01,412.0,11.8,0.8,5.6,4.5,8.4,0.0,0.0
reddmi01,3130.0,23.3,2.6,3.9,6.0,12.7,1.9,4.8
reedju01,1994.0,11.70381143430291,1.4832497492477434,4.474874623871615,4.301905717151454,10.608124373119358,0.0,0.03540621865596791
richaja01,2877.0,21.8,2.9,5.5,5.7,12.0,2.3,6.0
richaqu01,1442.0,11.3,2.2,5.7,2.5,6.8,1.6,4.7
ridnolu01,2625.0,12.5,7.5,3.2,4.0,8.9,0.6,2.0
roberan02,88.0,14.3,2.0,2.5,3.7,8.6,2.0,4.1
roberla01,181.0,10.1,1.0,9.7,4.0,8.4,0.0,0.4
robinbe01,1303.0,11.7,2.1,6.1,4.3,9.5,0.1,0.6
robincl02,1863.0,10.6,1.7,5.2,3.1,6.5,1.2,3.4
robinna01,1544.0,15.6,3.4,3.9,4.0,9.8,1.4,3.4
