Name,mp,pp36,ap36,rp36,2pmp36,2pap36,3pmp36,3pap36
princta01,1664.0,14.3,3.5,5.4,5.5,11.0,0.6,1.6
przybjo01,681.0,6.5,0.4,12.6,2.4,4.5,0.0,0.0
quinnch01,223.0,9.0,4.7,2.6,1.6,3.9,1.6,5.2
radmavl01,1782.0,10.322390572390573,1.8074635241301908,7.2022446689113355,2.9104377104377104,6.688047138047137,1.2097081930415265,4.391806958473625
randoan01,749.0,18.5,2.0,10.3,6.5,14.6,0.0,0.2
randosh01,106.0,9.522641509433964,0.6896226415094339,9.523584905660377,4.074528301886792,12.217924528301886,0.0,0.0
randoza01,3051.0,19.8,1.8,11.2,7.5,15.2,0.2,0.6
ratlith01,1614.0,7.918587360594797,1.1020446096654277,7.0247211895910775,3.1000000000000005,6.7953531598513015,0.0,0.0
reddmi01,492.0,15.7,2.9,4.0,4.2,11.2,1.3,4.4
redicjj01,1808.0,15.7,3.1,3.1,2.6,5.6,2.2,5.5
richach01,224.0,5.9,1.1,9.5,2.4,4.7,0.0,0.0
richaja01,2485.0,17.9,2.1,5.9,4.6,8.7,2.3,5.8
richaqu01,2082.0,11.7,1.6,6.5,1.7,3.5,2.5,6.2
ridnolu01,1759.0,17.4,6.6,2.9,5.3,10.3,1.4,3.7
robinna01,2230.0,18.300448430493272,5.280089686098655,3.5671300448430494,4.121748878923767,8.701838565022422,2.804170403587444,7.20695067264574
rodrise01,2096.0,14.915982824427482,7.292652671755726,3.0719942748091604,4.621994274809159,8.915982824427482,1.1006679389312977,3.1013358778625957
rondora01,2963.0,13.5,9.6,4.4,5.4,10.0,0.2,1.0
rosede01,2871.0,20.3,5.9,3.7,8.2,16.5,0.2,0.8
rossqu01,1124.0,5.898131672597865,0.776779359430605,3.10355871886121,2.30355871886121,5.77508896797153,0.28033807829181495,1.3338967971530251
roybr01,2419.0,20.8,4.5,4.2,6.2,12.2,1.1,3.3
rushbr01,2491.0,11.2,1.6,5.0,2.5,5.8,1.8,4.4
rushka01,58.0,5.6,2.5,3.7,1.9,5.0,0.6,1.9
salmojo01,5648.0,15.88944759206799,2.829957507082153,3.4300637393767706,4.0797981586402265,8.709702549575072,1.5100212464589235,3.9200424929178466
scalabr01,472.0,5.9,2.1,3.7,1.0,2.7,1.2,3.7
scolalu01,2671.0,17.9,2.3,9.5,7.5,14.6,0.0,0.1
sefolth01,2348.0,7.5,2.2,5.9,2.3,4.8,0.6,2.0
sessira01,1732.0,14.0,5.4,4.4,5.2,11.2,0.0,0.3
simmobo01,395.0,11.1,1.4,5.7,2.0,4.9,1.8,5.7
singlja01,1954.0,9.397185261003072,1.1039918116683725,10.192016376663256,3.2892016376663253,7.992016376663256,0.2863868986693961,1.38474923234391
skinnbr01,123.0,7.6,0.0,7.9,2.9,7.3,0.0,0.0
smithcr01,1232.0,17.1,2.5,8.4,6.6,11.5,0.0,0.1
smithjr01,2082.0,20.0,3.2,4.0,4.7,9.8,2.7,8.1
smithja02,658.0,10.3,1.8,7.4,3.6,7.9,0.5,1.6
smithjo02,592.0,11.8,1.3,9.5,4.6,11.3,0.1,0.4
smithjo03,2871.0,15.9,4.3,8.8,6.3,12.4,0.0,0.1
songada01,1410.0,13.9,1.8,5.9,6.1,12.3,0.0,0.2
speigma01,1016.0,18.9,1.3,8.9,7.5,15.6,0.0,0.2
stackje01,855.0,15.1,2.9,4.2,3.5,7.8,1.9,5.5
stevede01,1766.0,5.52678369195923,2.29881087202718,3.7046432616081537,1.115118912797282,3.097734994337486,0.77559456398641,3.5197621744054364
stojape01,1947.0,14.5,1.7,4.2,2.7,6.2,2.4,6.5
stoudam01,2838.0,24.1,1.0,9.3,8.9,16.0,0.0,0.1
stuckro01,2499.0,17.5,5.0,4.0,6.2,14.8,0.3,1.1
summeda01,405.0,11.9,1.4,4.0,2.8,7.8,1.3,3.7
tayloje02,303.0,15.2,1.9,5.5,4.8,11.5,0.6,2.6
teaguje01,719.0,11.4,6.1,3.4,4.2,9.8,0.4,1.6
