Name,mp,pp36,ap36,rp36,2pmp36,2pap36,3pmp36,3pap36
brogdma01,1982.0,13.9,5.8,3.9,3.9,8.0,1.4,3.5
brookaa01,894.0,13.0,5.0,2.8,2.9,6.9,1.9,5.2
brownan02,318.0,9.738679245283018,1.8009433962264152,7.467924528301888,2.491509433962264,5.212893081761006,1.590251572327044,6.090251572327044
brownbo02,123.0,18.1,4.1,1.8,2.6,7.3,4.1,10.2
brownja02,1341.0,13.8,1.7,5.9,3.9,7.7,1.2,3.6
brussni01,521.0,10.4,3.2,6.6,1.6,3.2,2.0,6.6
bullore01,467.0,10.9,2.2,4.9,2.0,4.2,2.2,5.6
burketr01,703.0,14.6,5.1,2.4,4.4,9.5,1.6,3.6
burksal01,653.0,15.6,1.7,6.6,4.1,9.5,1.4,4.2
butleji01,2809.0,23.3,5.3,6.0,6.1,12.9,1.2,3.2
caldejo01,1078.0,9.4208719851577,5.89378478664193,4.935435992578849,2.3312615955473093,4.67922077922078,1.3312615955473097,4.29582560296846
caldwke01,2529.0,14.9,2.7,3.5,3.1,7.0,2.2,6.2
canaais01,592.0,11.0,2.3,3.0,2.3,4.8,1.5,5.7
capelca01,1551.0,19.0,1.5,12.2,8.4,13.1,0.0,0.0
carrode01,1882.0,12.2,1.4,5.3,2.1,4.4,2.1,6.1
cartevi01,1799.0,11.7,2.7,4.5,1.6,3.9,2.2,5.9
cartemi01,846.0,12.6,4.8,6.5,4.1,10.3,0.6,2.7
casspom01,1286.0,10.40800933125972,2.1016329704510106,6.289813374805598,3.490435458786936,6.786469673405909,0.8164852255054432,2.3908242612752724
caulewi01,1421.0,15.5,2.0,8.6,6.5,12.1,0.0,0.1
chandty01,1298.0,11.0,0.8,14.9,4.2,6.3,0.0,0.0
chandwi01,2197.0,18.3,2.3,7.5,5.3,10.0,1.8,5.3
chrisma01,1743.0,15.6,1.2,7.2,4.4,8.4,1.5,4.6
chrisra01,219.0,9.7,0.7,9.2,3.1,7.1,0.0,0.0
chrisse01,973.0,6.8,4.8,3.2,2.4,5.9,0.4,2.3
clarkia01,1137.0,16.7,2.8,3.8,4.7,8.5,1.9,5.2
clarkjo01,2397.0,18.1,3.2,3.7,5.4,10.7,1.8,5.3
coleno01,125.0,12.4,4.0,3.2,3.7,11.2,0.9,3.7
collida01,2063.0,15.7,5.4,2.7,4.7,9.4,1.3,3.1
collini01,128.0,9.3,3.4,8.7,3.9,6.2,0.0,0.3
conlemi01,2292.0,22.2,6.8,3.8,4.6,9.3,2.7,6.6
connapa01,316.0,11.2,3.2,5.9,2.3,4.4,1.9,3.8
cookqu01,376.0,15.119414893617021,4.975265957446808,1.3204787234042554,4.208510638297873,7.669414893617022,2.081914893617021,4.982446808510638
couside01,4930.0,28.389066937119676,4.8335699797160245,11.594503042596347,7.51028397565923,15.608924949290062,1.908215010141988,5.304787018255578
covinro01,2119.0,14.7,1.7,7.4,2.6,5.4,2.3,7.0
crabbal01,2254.0,13.5,1.5,3.6,2.7,5.5,2.1,4.8
crawfja01,2157.0,16.8,3.6,2.2,4.1,9.1,1.9,5.4
crawfjo02,442.0,21.7,4.6,2.8,5.5,10.0,3.0,7.7
crowdja01,2335.0,15.4,2.4,6.4,2.7,5.0,2.4,6.1
cunnida01,1649.0,9.5,0.8,6.0,2.2,3.9,1.6,4.0
curryse01,2029.0,15.9,3.4,3.2,3.6,6.8,2.4,5.7
curryst01,2638.0,27.3,7.2,4.8,4.8,8.9,4.4,10.8
danietr01,1183.0,16.8,1.4,3.0,1.4,4.3,4.2,10.8
davisan02,2708.0,27.9,2.1,11.8,9.7,18.5,0.5,1.8
davisde01,238.0,8.8,0.3,9.1,3.6,7.1,0.0,0.0
davised01,789.0,9.1,1.2,11.1,3.4,6.5,0.0,0.0
dedmode01,1330.0,10.5,1.2,13.4,4.4,7.0,0.0,0.0
dekkesa01,1419.0,12.8,1.9,7.2,3.6,6.1,1.5,4.7
delanma01,1248.0,11.3,5.6,3.5,3.4,8.0,0.7,3.2
dellama01,1986.0,10.5,6.5,2.7,2.3,5.8,1.4,3.9
denglu01,1486.0,10.3,1.8,7.1,2.7,6.3,1.2,4.0
derozde01,2620.0,27.8,4.0,5.3,9.5,19.5,0.5,1.7
diallch01,199.0,15.7,0.7,13.2,6.5,13.7,0.0,0.0
diawbo01,1283.0,9.5,4.8,4.4,3.5,6.9,0.6,2.3
dienggo01,2653.0,11.1,2.1,8.8,4.3,8.4,0.2,0.6
dinwisp01,1334.0,11.7,5.0,4.4,2.6,5.4,1.0,2.7
douglto01,394.0,10.7,5.1,5.6,3.3,6.9,0.6,3.8
dragigo01,2459.0,21.7,6.2,4.1,6.1,12.2,1.7,4.2
drumman01,2409.0,16.5,1.3,16.7,7.2,13.5,0.0,0.1
dudleja01,1362.0,11.5,3.2,5.9,2.1,3.8,2.0,5.4
dunlemi02,1682.0,11.777764565992866,2.1347205707491086,4.919441141498217,1.7064803804994055,3.6759215219976222,2.2912009512485136,5.706480380499405
dunnkr01,1333.0,7.9,5.1,4.5,2.6,6.5,0.6,2.0
duranke01,2070.0,27.0,5.2,8.9,7.5,12.4,2.0,5.4
eddieja01,62.0,13.9,0.0,4.1,1.2,1.7,2.3,9.3
ellenhe01,146.0,14.8,1.7,10.1,3.2,7.2,2.5,8.6
ellinwa01,1500.0,15.6,1.7,3.2,2.0,3.9,3.6,9.5
ellismo01,1998.0,11.4,4.3,3.7,3.7,7.6,0.8,2.4
embiijo01,786.0,28.7,3.0,11.1,7.5,15.2,1.6,4.5
ennisja01,1501.0,10.3,1.5,6.2,2.3,4.4,1.2,3.3
ennisty01,1176.0,13.983333333333334,5.283333333333334,2.783333333333333,3.8666666666666667,8.433333333333334,1.6666666666666667,4.3
evansty01,1576.0,18.780076142131982,5.682360406091371,6.260532994923858,4.9206852791878175,11.500761421319798,1.9093908629441623,5.389847715736041
exumda01,1228.0,12.1,3.3,3.9,3.3,6.3,1.3,4.4
farieke01,1296.0,16.3,1.5,12.8,6.3,11.4,0.0,0.2
favorde01,1186.0,14.4,1.7,9.3,6.1,12.4,0.1,0.3
feldeka01,386.0,15.5,5.4,3.8,5.1,12.7,0.7,2.1
feliccr01,1040.0,10.9,1.4,10.8,4.4,7.7,0.0,0.0
feltora01,1700.0,11.4,4.0,4.6,3.7,7.8,1.0,3.0
ferreyo01,2394.0,13.880618212197158,5.174310776942356,3.3184628237259814,2.774770258980785,6.555388471177944,2.0373851294903926,5.281996658312448
finnedo01,1642.0,7.7,1.5,4.9,1.5,3.1,1.2,4.2
forbebr01,285.0,11.9,2.9,2.9,2.4,5.8,2.1,6.7
fournev01,2234.0,18.8,3.3,3.4,4.5,9.2,2.1,5.8
foyera01,1284.0,10.0,3.8,4.3,1.4,3.4,1.9,5.7
fraziti01,1525.0,11.0,7.9,4.1,2.9,6.5,0.9,3.0
fryech01,1398.0,17.4,1.2,7.5,2.6,4.8,3.5,8.6
gallida01,2134.0,19.3,2.3,5.5,3.5,7.2,2.1,5.5
gallola01,2990.0,14.07324414715719,2.2252508361204013,3.7872909698996655,2.112541806020067,5.712709030100334,2.8744147157190634,7.39799331103679
gasolma01,2531.0,20.6,4.8,6.6,6.1,12.7,1.5,3.8
gasolpa01,1627.0,17.5,3.3,11.1,5.5,11.1,1.2,2.3
gayru01,1013.0,20.0,2.9,6.8,5.7,11.7,1.5,4.0
geeal01,89.0,4.4,2.4,6.1,1.2,4.4,0.0,1.2
georgpa01,2689.0,23.8,3.4,6.6,5.7,11.4,2.6,6.6
gibsojo01,231.0,16.5,4.1,3.4,3.1,7.8,2.3,7.0
gibsota01,3978.0,15.3,1.3010306686777275,8.80412267471091,6.587757667169432,12.597938662644545,0.06224233283056813,0.22551533433886375
ginobma01,1291.0,14.4,5.1,4.4,2.3,5.9,2.5,6.3
goberru01,2744.0,14.9,1.3,13.6,5.4,8.2,0.0,0.0
goodwar01,428.0,18.507943925233644,4.018691588785047,4.714485981308411,5.220560747663551,8.593457943925234,0.8280373831775701,2.4929906542056073
gordoaa01,2298.0,16.0,2.3,6.3,5.0,9.4,1.2,4.2
gordoer01,2323.0,18.9,2.9,3.1,2.6,5.5,3.8,10.2
gortama01,2556.0,12.4,1.7,12.0,5.5,9.5,0.0,0.0
grahatr01,189.0,10.9,1.1,4.2,1.9,4.8,1.7,2.9
grantje01,3062.0,10.300881776616588,1.0852710646636188,4.806694970607446,2.587491835401698,5.012475506205095,0.9866100587851078,2.7366100587851077
grantje02,1028.0,13.0,4.2,3.9,2.8,5.8,1.7,4.7
greenda02,1807.0,9.9,2.5,4.5,1.2,2.7,2.4,6.2
greendr01,2471.0,11.3,7.8,8.7,2.8,5.6,1.2,3.8
greenge01,538.0,17.5,2.2,5.6,3.7,8.1,2.6,7.4
greenja01,2101.0,11.8,1.4,9.3,3.3,6.1,0.9,2.5
greenje02,1534.0,15.0,1.9,5.0,3.9,8.6,1.2,4.5
griffbl01,2076.0,22.8,5.2,8.6,7.6,14.9,0.7,2.0
hamilju01,1177.0,13.5,1.7,8.0,3.6,6.1,1.7,5.5
hammoaj01,163.0,10.6,0.9,8.0,2.7,7.1,1.1,2.2
hardati02,2154.0,19.1,3.0,3.7,4.4,8.3,2.5,7.0
hardeja01,2947.0,28.8,11.1,8.1,5.0,9.5,3.2,9.2
harklma01,2223.0,12.5,1.4,5.5,4.0,7.0,1.1,3.1
harremo01,1064.0,17.8,2.2,7.4,7.6,11.4,0.0,0.2
harride01,1087.0,14.5,4.5,4.2,2.6,5.4,1.9,5.9
harriga01,1782.0,17.2,3.3,3.6,4.3,7.7,2.2,5.2
harrijo01,1138.0,13.5,1.7,4.7,2.2,4.5,2.7,7.0
harrito02,2567.0,18.5,2.0,5.8,5.6,10.5,1.5,4.4
harrian01,1474.0,10.4,4.8,3.3,1.8,5.0,1.1,3.8
hasleud01,130.0,8.6,1.7,10.0,3.0,5.5,0.0,0.8
hawessp01,1594.0,15.211104140526976,3.6929109159347555,8.618005018820577,4.9249058971141775,8.88180677540778,1.1072772898368883,3.6967377666248433
haywago01,2516.0,22.9,3.6,5.6,5.7,11.2,2.1,5.4
hendege02,1667.0,14.3,2.4,4.0,3.7,8.2,1.3,3.7
hensojo01,1123.0,12.6,1.8,9.5,5.1,9.9,0.0,0.0
hernaju01,842.0,13.0,1.2,8.0,2.4,4.7,2.0,4.8
hernawi01,1324.0,16.0,2.6,13.6,6.6,12.2,0.1,0.4
hezonma01,960.0,11.9,2.3,5.5,2.8,7.0,1.6,5.4
hibbero01,1364.0,11.662096774193548,1.1177419354838711,7.987903225806452,4.218548387096774,7.7669354838709666,0.0,0.0
hieldbu01,3776.0,16.49311440677966,2.3114936440677964,5.1,3.411784957627119,7.384772245762712,2.819253177966101,7.215227754237287
hilarne01,1198.0,18.3,2.0,8.5,7.3,11.7,0.1,0.3
hillge01,1544.0,19.3,4.8,3.9,4.5,8.7,2.2,5.4
hillso01,2374.0,8.5,2.1,4.7,1.3,3.2,1.4,4.1
hillida01,381.0,12.0,3.1,3.1,3.3,7.6,1.1,4.3
holidjr01,2190.0,16.9,8.0,4.3,5.0,10.1,1.6,4.6
holidju01,1639.0,13.8,2.2,4.9,3.0,5.8,2.1,6.0
holliro01,1761.0,13.8,3.1,9.2,4.5,9.7,0.3,1.4
holmeri01,1193.0,16.9,1.8,9.4,6.1,10.1,0.8,2.3
hoodro01,1593.0,16.9,2.2,4.6,3.6,8.1,2.6,6.9
horfoal01,2193.0,15.6,5.5,7.6,4.8,9.2,1.4,4.0
howardw01,2199.0,16.4,1.7,15.4,6.4,10.0,0.0,0.0
huertma01,237.0,9.6,7.9,3.6,3.2,7.4,0.6,2.9
humphkr01,689.0,13.4,1.5,10.8,3.6,8.4,1.0,2.8
ibakase01,4844.0,17.408918249380676,1.1265070189925683,7.985301403798514,5.18831544178365,9.894219653179192,1.8087943848059458,4.702890173410405
iguodan01,1998.0,10.3,4.7,5.5,2.8,4.3,1.2,3.2
ilyaser01,4284.0,18.021661998132586,2.3739495798319328,8.089915966386554,4.077941176470588,8.194841269841268,2.4025443510737627,6.769140989729225
inglejo01,1972.0,10.6,4.1,4.8,1.5,3.1,2.2,5.1
ingrabr01,2279.0,11.7,2.6,5.0,3.5,7.9,0.9,3.0
irvinky01,2525.0,25.9,6.0,3.3,7.0,14.0,2.5,6.3
jackspi01,84.0,15.0,8.1,3.9,4.3,12.0,1.3,4.7
jacksre01,1424.0,19.0,6.8,2.9,5.5,12.5,1.7,4.7
jamesle01,2794.0,25.2,8.3,8.2,7.9,12.9,1.6,4.4
jeffeal01,931.0,20.7,2.2,10.7,9.1,18.2,0.0,0.0
jefferi01,1614.0,10.0,1.7,4.5,2.0,3.5,1.4,4.1
jennibr01,3604.0,11.512264150943395,7.882075471698113,3.891509433962264,2.277358490566037,5.687735849056604,1.5877358490566038,5.0
jerebjo01,1232.0,8.7,2.1,7.9,2.0,3.9,1.3,3.8
johnsam01,1608.0,11.6,3.1,8.2,4.2,6.8,0.6,1.5
johnsja01,2085.0,16.8,4.8,6.5,4.9,8.9,1.5,4.4
johnsjo02,1843.0,14.0,2.8,4.7,3.3,7.2,2.1,5.0
johnsst04,1371.0,8.9,2.8,5.0,2.2,5.5,1.2,4.0
johnsty01,2178.0,16.6,3.9,4.8,4.4,9.5,1.5,4.1
johnswe01,810.0,8.3,1.0,8.0,2.0,3.6,1.3,5.2
jokicni01,2038.0,21.6,6.3,12.7,7.9,12.6,0.8,2.5
jonesda03,85.0,8.0,0.0,9.7,3.4,6.8,0.0,0.0
jonesde02,545.0,11.1,0.8,5.2,4.3,7.3,0.2,0.7
jonesja02,381.0,12.5,1.3,3.5,1.2,2.5,2.9,6.2
joneste01,2540.0,16.560787401574803,1.6959842519685036,8.672204724409449,5.985826771653543,11.81464566929134,0.4988188976377953,2.0950393700787395
jonesty01,774.0,9.7,7.3,3.1,2.3,5.0,1.2,3.4
jordade01,2570.0,14.4,1.3,15.6,5.8,8.1,0.0,0.0
josepco01,2003.0,13.3,4.8,4.2,4.5,9.5,0.9,2.4
kaminfr01,1954.0,16.1,3.0,6.2,3.8,8.3,2.1,6.5
kanteen01,1533.0,24.3,1.6,11.3,9.3,16.4,0.1,0.9
kellyry01,110.0,8.2,2.6,5.9,1.3,5.9,1.3,3.3
kiddgmi01,2349.0,11.4,1.7,8.7,4.5,9.3,0.0,0.1
kilpase01,1754.0,18.9,3.2,5.7,4.1,8.8,2.2,6.3
knighbr03,1140.0,18.8,4.1,3.7,5.2,12.2,1.4,4.4
korveky01,3506.0,13.908528237307474,2.2824871648602394,3.82250427837992,1.576497432972048,3.202994865944096,3.3175128351397603,7.390017113519681
koufoko01,1419.0,11.9,1.2,10.2,5.5,9.9,0.0,0.0
kuzmimi01,1016.0,15.1,2.4,4.5,3.7,7.1,1.9,6.0
labissk01,612.0,17.0,1.6,9.5,6.7,12.4,0.2,0.5
lambje01,1143.0,19.0,2.4,8.3,5.8,10.9,1.3,4.6
laproni01,174.0,12.2,5.8,2.1,2.1,4.1,2.1,5.6
lauvejo01,1960.0,13.776224489795917,2.586887755102041,9.20984693877551,4.211479591836735,8.731989795918366,1.2008163265306122,3.6016326530612246
lavinza01,1749.0,18.3,2.9,3.3,4.2,8.2,2.5,6.4
lawsoty01,1732.0,14.2,6.9,3.7,4.2,8.4,0.7,2.5
laymaja01,249.0,11.3,1.6,3.5,1.9,5.5,1.9,7.4
leeco01,2459.0,12.2,2.6,3.8,3.1,6.4,1.6,3.9
leeda02,1477.0,14.0,3.0,10.7,6.0,10.2,0.0,0.0
lenal01,1560.0,14.1,1.0,11.8,5.2,10.4,0.1,0.3
leonaka01,2474.0,27.5,3.8,6.3,7.1,13.5,2.1,5.6
leoname01,1222.0,11.8,2.1,7.0,2.1,4.9,2.2,6.3
leuerjo01,1944.0,14.2,2.1,7.4,4.8,8.9,0.9,3.1
leverca01,1237.0,13.6,3.2,5.5,3.3,5.7,1.7,5.4
liggide01,1554.0,7.024002574002574,2.5081724581724583,4.985263835263835,1.7918275418275418,4.445045045045045,0.7871299871299872,2.1371299871299874
lillada01,2694.0,27.0,5.9,4.9,6.0,12.1,2.9,7.7
linje01,883.0,21.3,7.5,5.5,4.8,9.9,2.4,6.4
livinsh01,1345.0,10.4,3.7,4.0,4.6,8.4,0.0,0.1
longsh01,234.0,22.8,2.0,13.1,8.3,13.8,1.1,2.9
looneke01,447.0,10.9,2.3,10.0,4.3,7.9,0.2,0.7
lopezbr01,2222.0,24.9,2.9,6.5,6.8,12.7,2.2,6.3
lopezro01,2271.0,13.3,1.3,8.2,6.1,12.3,0.0,0.0
loveke01,1885.0,21.8,2.2,12.7,4.3,9.1,2.8,7.4
lowryky01,2244.0,21.6,6.7,4.6,3.7,7.2,3.1,7.5
luwawti01,1190.0,13.5,2.3,4.5,2.9,6.1,1.5,4.9
lylestr01,1158.0,13.7,2.1,7.3,2.9,7.3,2.0,6.3
mcclesh01,287.0,11.3,1.9,4.3,2.9,5.6,0.9,3.8
macksh01,1205.0,12.8,4.6,3.7,4.0,7.8,1.1,3.6
mahinia01,555.0,11.2,1.2,9.7,4.2,7.2,0.0,0.0
makerth01,562.0,14.5,1.5,7.3,3.5,6.9,1.8,4.7
marjabo01,293.0,23.5,1.1,16.0,8.8,16.2,0.0,0.0
martija01,558.0,10.6,0.5,10.5,3.2,8.1,0.6,1.6
matthwe02,2495.0,14.2,3.0,3.7,2.3,5.3,2.5,6.9
mbahalu01,1787.0,9.8,0.8,3.4,3.0,5.4,0.9,2.2
mcadoja01,457.0,11.6,1.4,7.2,4.7,8.6,0.2,0.6
mccawpa01,1074.0,9.5,2.6,3.4,2.2,4.1,1.4,4.1
mccolcj01,2796.0,23.7,3.7,3.7,6.5,12.9,2.4,5.7
mccontj01,2133.0,9.4,9.0,4.2,3.8,7.7,0.2,0.9
mcculch01,160.0,16.199999999999996,0.9,8.575,6.775,11.275,0.475,3.175
mcdankj01,1010.0,14.701188118811881,0.9160396039603961,5.8271287128712865,4.074059405940594,7.324059405940593,1.4209900990099011,4.708019801980198
mcderdo01,3016.0,14.10079575596817,1.392970822281167,4.271485411140583,3.485941644562334,6.879111405835544,1.835742705570292,4.985742705570292
mcgeeja01,739.0,23.0,0.8,11.9,10.1,15.4,0.0,0.1
mcgruro01,1966.0,9.1,2.3,4.7,2.1,4.4,1.3,4.0
mclembe01,1176.0,15.2,1.6,3.9,3.5,7.6,2.0,5.2
mcraejo01,384.0,15.1,1.8,3.8,3.7,9.3,1.7,4.8
mcrobjo01,381.0,10.1,4.7,7.0,2.9,8.2,1.2,2.9
meeksjo01,738.0,16.0,2.2,3.8,2.3,5.8,2.7,6.7
mejrisa01,905.0,8.5,0.6,12.3,3.5,5.3,0.0,0.1
mickejo01,141.0,9.7,1.8,8.7,3.8,8.4,0.0,0.3
middlkh01,889.0,17.3,4.0,5.0,4.3,9.3,1.8,4.2
milescj01,1776.0,16.5,1.0,4.6,2.3,4.8,3.4,8.3
millemi01,151.0,6.7,5.2,9.1,0.2,0.7,1.9,4.8
millspa02,1754.0,15.6,5.7,2.9,2.6,5.5,3.0,7.3
millspa01,2343.0,19.1,3.9,8.2,5.5,11.2,1.2,3.7
mirotni01,1679.0,16.0,1.6,8.2,2.8,5.3,2.8,8.1
monrogr01,1823.0,18.8,3.7,10.5,7.6,14.3,0.0,0.1
mooreet01,1820.0,13.8,3.2,3.0,4.1,8.1,1.5,4.1
morrima03,2565.0,15.5,2.2,5.1,4.3,9.1,1.7,5.0
morrima02,2374.0,16.1,1.9,7.5,5.1,10.5,1.1,3.0
morroan01,1428.0,13.681512605042014,1.285294117647059,1.5951680672268909,2.87563025210084,6.01218487394958,2.0804621848739497,6.689075630252101
motiedo01,479.0,11.3,2.4,7.6,3.5,6.8,0.8,3.5
mozgoti01,1104.0,13.1,1.4,8.6,5.5,10.7,0.0,0.0
mudiaem01,1406.0,15.4,5.6,4.6,3.9,9.6,1.4,4.6
muhamsh01,1516.0,18.3,0.8,5.2,5.7,10.8,1.2,3.4
murrade01,322.0,14.5,5.4,4.7,4.6,10.4,1.0,2.6
murraja01,1764.0,16.6,3.5,4.4,3.7,7.9,2.3,7.0
muscami01,1237.0,12.7,2.8,7.0,3.6,6.6,1.3,3.2
nancela02,1442.0,11.2,2.4,9.2,4.5,8.1,0.2,0.9
napiesh01,512.0,15.3,4.7,4.3,2.7,6.4,2.4,6.5
ndourma01,331.0,10.7,0.9,7.0,4.1,8.6,0.1,0.8
nelsoja01,2045.0,12.1,6.8,3.4,2.9,5.8,1.9,4.8
netora01,346.0,10.4,3.5,3.1,3.2,6.2,1.0,3.2
niangge01,93.0,8.1,1.9,6.6,3.1,9.3,0.4,4.6
nichoan01,684.0,10.505263157894737,1.0837719298245616,6.417982456140352,4.002631578947368,8.825438596491228,0.5162280701754386,2.8285087719298243
noahjo01,1015.0,8.2,3.7,14.3,3.5,7.1,0.0,0.0
noelne01,2094.0,15.29641833810888,1.7077363896848137,10.11131805157593,6.296275071633238,10.596275071633237,0.0,0.02693409742120344
noguelu01,1088.0,8.4,1.4,8.1,3.3,4.8,0.1,0.4
nowitdi01,1424.0,19.4,2.1,8.9,5.5,11.9,2.0,5.3
nurkiju01,2782.0,17.116786484543496,3.201905104241553,12.101905104241553,6.996944644140906,13.801905104241554,0.0,0.020992092020129405
nwabada01,397.0,10.9,1.3,5.7,4.2,6.9,0.1,0.5
obryajo01,160.0,17.1225,2.7025,8.57875,5.39375,10.80125,1.3937500000000003,2.69125
oquinky01,1229.0,14.5,3.4,12.9,6.2,11.6,0.1,0.5
ochefda01,75.0,11.5,1.4,10.6,5.8,13.0,0.0,0.0
okafoja01,1134.0,18.7,1.8,7.6,7.7,15.0,0.0,0.0
oladivi01,2222.0,17.3,2.9,4.7,4.6,9.4,2.1,5.7
olynyke01,1538.0,15.9,3.5,8.4,4.5,7.4,1.6,4.5
onuakch01,52.0,9.7,2.1,6.9,3.5,4.8,0.0,0.0
oubreke01,1605.0,11.2,1.1,5.9,3.0,5.7,1.2,4.2
pachuza01,1268.0,12.1,3.7,11.6,4.7,8.7,0.0,0.1
papagge01,355.0,12.6,2.0,8.7,5.7,10.1,0.0,0.2
parkeja01,1728.0,21.4,3.0,6.5,7.0,13.2,1.4,3.7
parketo01,1587.0,14.5,6.5,2.6,5.5,11.3,0.5,1.6
parsoch01,675.0,11.2,2.9,4.5,2.7,6.9,1.3,5.0
pattepa01,1599.0,10.0,1.7,6.6,1.4,2.9,2.1,5.7
paulch01,1921.0,20.7,10.6,5.7,4.7,9.1,2.3,5.7
paynead01,135.0,16.8,1.9,8.8,5.3,10.4,0.8,4.0
payneca01,924.0,12.476623376623376,4.292424242424242,3.722943722943723,2.8731601731601732,8.334848484848486,2.1036796536796536,6.714935064935064
paytoel01,2412.0,15.6,7.9,5.8,5.8,11.4,0.6,2.2
paytoga02,99.0,7.3,4.7,4.4,2.5,4.7,0.4,3.3
piercpa01,277.0,10.5,1.3,6.2,1.7,3.5,1.9,5.6
plumlma02,170.0,8.5,2.1,10.8,3.4,6.4,0.0,0.0
plumlma01,4296.0,14.120577281191807,4.788175046554935,10.141154562383614,5.6000000000000005,10.335288640595904,0.0,0.09999999999999999
