Name,mp,pp36,ap36,rp36,2pmp36,2pap36,3pmp36,3pap36
greener01,84.0,11.133333333333335,2.6,5.1,3.4083333333333328,6.866666666666666,0.8666666666666668,4.283333333333333
greenge01,1557.0,14.2,1.3,3.8,3.4,7.6,1.9,6.0
greenja01,1446.0,14.4,1.7,9.3,5.4,11.2,0.4,1.1
greenje02,4506.0,15.018530847758544,2.202796271637816,5.2926542387927205,4.5842654238792715,9.768530847758546,1.097203728362184,3.4101420328450955
griffbl01,1170.0,23.0,5.2,9.0,9.1,18.0,0.2,0.6
gutiejo01,63.0,12.6,9.7,4.0,3.4,5.1,0.0,1.1
hairspj02,2626.0,11.228522467631379,1.0214394516374714,4.778598629093679,2.0713632901751713,4.585605483625286,1.9143183549124143,6.6
hamiljo02,304.0,14.8,3.0,7.3,4.3,8.4,1.5,5.3
hansbty01,343.0,10.9,0.8,9.3,3.1,7.1,0.2,0.3
hardati02,864.0,13.6,2.1,3.6,2.7,5.1,2.0,5.9
hardeja01,3125.0,27.4,7.1,5.8,5.5,11.1,2.7,7.6
harklma01,1457.0,12.3,1.7,6.9,3.9,6.7,1.0,3.5
harremo01,379.0,13.3,1.6,6.2,5.5,8.5,0.0,0.1
harride01,1280.0,13.7,3.3,3.9,3.2,6.1,1.5,4.4
harriga01,2439.0,13.8,2.2,3.2,3.7,6.9,1.5,4.4
harrito02,5026.0,16.003064066852367,2.407799442896936,7.288300835654596,4.825766016713091,9.305431754874652,1.135933147632312,3.4179665738161553
harriaa01,93.0,7.0,0.8,5.8,0.8,3.5,1.2,3.9
hasleud01,260.0,8.2,1.9,10.4,3.0,7.2,0.1,1.2
hawessp01,1035.0,11.8,3.8,8.5,3.0,7.1,1.3,3.5
haywago01,2893.0,19.6,3.7,4.9,4.7,9.9,1.8,5.1
hendege02,1431.0,15.7,1.9,5.3,4.6,9.9,1.2,3.4
hensojo01,960.0,14.9,2.0,8.3,6.1,10.9,0.0,0.0
hezonma01,1413.0,12.2,2.8,4.5,2.9,5.8,1.7,4.9
hibbero01,1878.0,9.2,1.8,7.6,3.5,7.8,0.0,0.0
hicksjj01,872.0,17.020642201834864,1.9000000000000001,10.915481651376147,6.610091743119266,12.724885321100917,0.0,0.09506880733944954
hilarne01,1094.0,17.3,3.2,8.5,6.9,12.5,0.0,0.1
hillge01,2524.0,12.8,3.7,4.3,2.8,6.1,1.8,4.5
hilljo01,1513.0,15.3,2.1,10.7,6.6,13.0,0.0,0.0
hillso01,866.0,10.2,2.4,6.9,2.9,5.6,1.0,3.1
hillida01,383.0,14.3,2.5,4.2,3.1,7.6,1.8,4.7
hinriki01,1262.0,7.826624405705229,4.168621236133123,4.014421553090332,1.433755942947702,3.8036450079239295,1.3897781299524565,3.5018225039619653
holidjr01,1831.0,21.4,7.7,3.8,6.4,13.3,1.7,5.1
holidju01,1546.0,11.103557567917205,2.6108020698576975,4.18091849935317,2.413906856403622,5.7066623544631305,1.6819534282018112,4.890232858990944
holliry01,920.0,9.68608695652174,0.8030434782608695,7.681304347826086,3.8030434782608697,6.192608695652174,0.0,0.0
holliro01,615.0,9.8,2.5,9.0,3.5,7.3,0.2,0.8
holmeri01,702.0,14.7,1.7,6.9,5.4,9.1,0.4,2.3
hoodro01,2541.0,16.3,3.0,3.8,3.5,7.4,2.3,6.4
horfoal01,2631.0,17.1,3.6,8.2,6.0,10.8,1.2,3.5
howardw01,2280.0,15.4,1.5,13.2,5.9,9.4,0.0,0.1
huertma01,869.0,9.8,7.5,3.7,3.4,7.0,0.7,2.5
huestjo01,55.0,9.2,0.0,6.5,0.7,3.9,2.6,3.9
humphkr01,1670.0,14.80047904191617,1.56814371257485,9.411556886227546,3.791497005988024,8.06311377245509,1.4953892215568863,4.689401197604791
hunterj01,315.0,11.1,1.5,4.2,1.9,4.0,2.2,7.2
ibakase01,2500.0,14.2,1.0,7.7,5.1,9.9,0.9,2.6
iguodan01,1732.0,9.5,4.6,5.5,2.5,4.4,1.1,3.2
ilyaser01,3762.0,14.690590111642742,1.3024720893141946,7.708931419457735,3.5237639553429028,7.71634768740032,1.828708133971292,4.974242424242424
inglejo01,1241.0,9.9,2.8,4.4,1.2,2.3,2.3,6.1
inglida01,156.0,8.3,2.3,7.2,2.3,5.5,0.7,3.0
irvinky01,1667.0,22.5,5.4,3.4,6.7,13.3,1.8,5.7
jackja01,1027.0,14.4,8.3,4.8,3.8,9.0,1.1,3.6
jacksre01,2424.0,22.1,7.3,3.8,6.3,13.5,1.8,5.0
jamesle01,2709.0,25.5,6.8,7.5,8.6,15.1,1.2,3.7
jeffeal01,1096.0,18.5,2.3,9.9,8.0,16.6,0.0,0.0
jeffeco01,50.0,15.8,0.0,11.5,6.5,15.1,0.0,0.7
jefferi01,1326.0,11.1,1.6,3.5,2.1,3.8,1.8,4.7
jenkijo01,960.0,13.339166666666667,2.628333333333333,4.2896875,4.0912500000000005,8.192291666666668,1.1989583333333333,3.7994791666666665
jennibr01,1736.0,13.77811059907834,7.094700460829493,4.0,2.5,6.184331797235023,2.1260368663594473,6.419815668202766
jerebjo01,1176.0,10.4,1.9,8.8,2.3,5.4,1.3,3.3
johnsam01,1800.0,11.5,2.8,10.1,4.8,7.7,0.2,0.9
johnsch04,857.0,8.6,1.9,5.5,1.9,4.0,1.1,4.2
johnsja01,926.0,11.2,2.6,4.9,3.7,6.8,0.8,2.6
johnsjo02,5406.0,13.205623381428044,4.207325194228635,3.9077506474287826,3.399149093599704,7.2995745467998505,1.6,4.193100258971513
johnsor01,202.0,9.302970297029702,0.6975247524752474,5.324752475247524,2.505940594059406,8.57920792079208,0.7232673267326731,3.566336633663367
johnsst04,1687.0,12.7,2.5,6.5,3.5,8.4,1.3,4.4
johnsty01,863.0,13.1,3.3,4.5,3.8,7.2,1.1,3.0
johnswe01,1666.0,11.9,1.1,5.4,2.3,4.5,2.2,6.7
jokicni01,1733.0,16.5,3.9,11.6,5.8,10.7,0.6,1.7
jonesja02,463.0,13.8,1.1,3.9,1.3,3.0,3.2,8.1
joneste01,1044.0,15.0,1.4,7.3,4.9,9.9,0.9,2.7
jonesty01,573.0,9.8,6.8,3.0,2.5,6.5,1.0,3.3
jordade01,2598.0,13.6,1.2,14.7,4.9,7.0,0.0,0.0
josepco01,2046.0,11.9,4.4,3.7,4.0,8.4,0.5,1.9
kamanch01,112.0,14.1,3.5,7.7,6.1,12.5,0.3,1.3
kaminfr01,1708.0,12.8,2.1,7.1,3.1,6.8,1.4,4.3
kanteen01,1721.0,21.7,0.7,13.9,8.5,14.6,0.2,0.4
karasse01,399.0,8.8,3.2,5.2,1.7,3.3,1.0,3.3
kaunsa01,95.0,8.7,1.1,9.9,3.4,6.4,0.0,0.0
kellyry01,470.0,11.6,1.5,9.3,3.8,8.6,0.4,2.8
kiddgmi01,205.0,15.6,1.6,7.9,5.3,9.5,0.5,1.2
kilpase01,1232.0,20.167694805194802,1.7167207792207793,3.2967532467532465,4.91038961038961,9.090909090909092,2.310064935064935,6.6665584415584425
knighbr03,1870.0,19.6,5.1,3.9,4.8,10.5,2.3,6.8
korveky01,2401.0,11.1,2.5,3.9,1.6,3.3,2.4,6.0
koufoko01,1482.0,12.9,0.8,10.3,5.7,10.8,0.0,0.0
lambje01,1227.0,17.0,2.3,7.4,5.1,9.7,1.6,5.3
landrca01,569.0,22.2,2.0,9.2,8.4,15.0,0.4,0.8
larkish01,1751.0,11.6,7.0,3.7,3.8,8.1,0.8,2.2
lauvejo01,1041.0,16.1,1.9,10.0,6.3,11.3,0.4,1.8
lavinza01,2294.0,18.0,3.9,3.6,4.9,10.1,1.9,5.0
lawsoty01,2822.0,9.524982282069454,6.016477675407512,3.066548547129696,2.5916017009213324,6.283203401842665,0.8916725726435153,2.783380581148122
leeco01,4668.0,11.742266495287062,2.094815766923736,3.194815766923736,3.2094901456726648,6.505184233076263,1.268101970865467,3.318101970865467
leeda02,1806.0,17.011683277962348,3.3163898117386488,12.17890365448505,7.11578073089701,13.302657807308972,0.0,0.02602436323366556
lenal01,1821.0,13.9,1.9,11.7,5.2,12.2,0.0,0.1
leonaka01,2380.0,23.0,2.8,7.5,6.4,12.1,2.0,4.4
leoname01,1333.0,13.8,2.5,8.5,2.9,5.6,2.3,6.2
leuerjo01,1255.0,16.3,2.1,10.7,5.2,10.2,1.2,3.2
lillada01,2676.0,25.3,6.9,4.1,5.2,11.6,3.1,8.2
linje01,2048.0,16.1,4.1,4.4,3.9,8.8,1.3,4.0
livinsh01,1520.0,11.6,5.6,4.0,4.8,8.7,0.0,0.3
lopezbr01,2457.0,22.0,2.2,8.4,8.6,16.7,0.0,0.2
lopezro01,2219.0,13.7,1.8,9.8,5.8,10.7,0.0,0.0
loveke01,2424.0,18.3,2.8,11.3,3.7,8.0,2.3,6.5
lowryky01,2851.0,20.6,6.2,4.6,3.8,8.2,2.7,6.9
lylestr01,1382.0,12.7,1.5,7.8,3.7,8.0,1.3,3.3
macksh01,2116.0,15.205293005671077,6.376890359168242,4.358459357277883,4.886862003780719,9.88913043478261,1.2992438563327031,4.2684310018903595
mahinia01,1816.0,13.1,2.1,10.1,5.2,8.9,0.0,0.0
marblde01,249.0,8.7,1.7,5.5,1.9,5.6,1.2,4.6
marjabo01,508.0,21.0,1.5,13.7,7.4,12.3,0.0,0.0
marshke01,400.0,10.0,6.6,2.5,2.4,6.2,1.4,4.4
martija01,380.0,14.5,1.4,8.1,5.1,10.8,0.0,0.2
martike02,2190.0,16.89945205479452,1.9142465753424656,3.6095890410958904,3.5069863013698632,9.316301369863014,1.5880821917808219,4.473835616438357
matthwe02,2644.0,13.3,2.1,3.2,1.9,4.5,2.6,7.1
mayooj01,1090.0,10.6,3.9,3.5,2.2,5.3,1.7,5.4
mbahalu01,1274.0,6.5,0.8,4.8,2.3,4.7,0.4,1.1
mcadoja01,262.0,16.1,2.3,8.0,6.0,11.3,0.1,0.3
mccalra01,950.0,10.391894736842106,4.503894736842105,3.5850526315789475,3.0269473684210526,7.895789473684211,1.1074736842105264,3.2110526315789474
mccolcj01,2780.0,21.6,4.4,3.4,5.7,12.4,2.6,6.1
mccontj01,1606.0,11.1,8.2,5.6,4.2,8.4,0.7,2.0
mcculch01,362.0,11.1,0.9,6.8,3.1,7.5,1.3,3.4
mcdankj01,235.0,13.6,1.5,6.4,3.4,7.2,1.1,3.8
mcderdo01,1861.0,14.8,1.1,3.8,3.5,7.4,2.1,5.0
mcgarmi01,72.0,13.0,1.5,9.0,5.5,9.5,0.0,2.0
mcgeeja01,370.0,16.7,0.3,12.9,7.5,12.9,0.0,0.1
mclembe01,1443.0,13.2,2.0,3.7,3.2,6.7,1.7,4.6
mcraejo01,390.0,18.29307692307692,4.615897435897436,3.6869230769230765,4.4135897435897435,10.333333333333334,1.810769230769231,4.073333333333333
mcrobjo01,595.0,9.1,4.9,6.4,2.6,6.0,0.7,3.0
mejrisa01,397.0,11.3,0.9,11.2,4.4,7.0,0.0,0.1
mickejo01,57.0,13.3,0.6,8.2,5.1,13.9,0.0,0.0
middlkh01,2852.0,18.1,4.2,3.8,4.6,9.9,1.8,4.6
milescj01,1464.0,18.5,1.5,4.3,2.9,6.1,3.5,9.5
millean02,922.0,11.210737527114969,6.816268980477223,4.001518438177874,4.480368763557483,7.6729934924078105,0.1696312364425163,0.6088937093275488
millemi01,373.0,6.1,3.9,5.1,0.3,1.0,1.8,5.0
millspa02,1662.0,14.9,4.9,3.4,3.0,6.3,2.7,6.9
millsel01,173.0,7.5,4.0,7.3,2.1,5.6,0.2,2.5
millspa01,2647.0,18.8,3.6,10.0,5.8,11.3,1.0,3.2
mirotni01,1646.0,17.0,2.2,7.9,2.5,5.8,3.0,7.6
monrogr01,2314.0,18.8,2.8,10.8,7.6,14.6,0.0,0.0
mooreet01,1263.0,12.6,2.8,3.8,4.0,8.1,1.3,3.0
morrima03,2856.0,14.3,2.5,5.1,3.8,8.2,1.4,3.8
morrima02,3258.0,16.9,2.7221915285451197,7.787415592387967,5.684438305709024,12.406967464702271,1.0374155923879682,3.41853898096992
morroan01,926.0,14.8,0.9,2.4,2.2,5.0,3.1,7.9
motiedo01,547.0,15.1,2.7,7.2,4.9,9.7,1.1,3.8
mozgoti01,1326.0,12.9,0.9,9.1,5.5,9.6,0.0,0.2
mudiaem01,2068.0,15.2,6.5,4.0,4.4,11.7,1.3,4.0
muhamsh01,1682.0,18.5,1.1,5.7,5.8,11.3,0.9,3.3
munfoxa02,244.0,11.8,3.2,4.6,3.4,8.0,1.3,3.4
muscami01,565.0,12.4,2.2,7.5,4.1,7.2,0.8,2.5
nancela02,1266.0,9.9,1.3,8.9,4.5,8.2,0.0,0.3
napiesh01,600.0,12.2,5.8,3.3,2.0,5.8,2.0,6.2
nealga01,807.0,17.4,2.1,3.7,4.9,10.0,1.8,4.5
nelsoja01,1036.0,10.4,6.6,4.0,2.4,5.7,1.5,5.0
netora01,1499.0,11.4,4.2,2.9,2.8,6.1,1.5,3.9
nichoan01,823.0,16.8,1.1,8.8,4.6,8.6,1.8,5.0
noahjo01,635.0,7.0,6.2,14.5,2.9,7.5,0.0,0.1
noelne01,1965.0,13.7,2.2,9.9,5.6,10.7,0.0,0.0
noguelu01,225.0,10.4,1.1,7.4,4.3,6.6,0.2,0.5
novakst01,88.0,19.61818181818182,0.0,4.095454545454545,0.8090909090909091,2.477272727272727,5.713636363636365,12.286363636363637
nowitdi01,2364.0,20.9,2.0,7.4,5.7,11.7,1.9,5.2
nurkiju01,547.0,17.3,2.6,11.5,6.6,15.7,0.0,0.2
obryajo01,857.0,8.4,1.3,7.4,3.6,8.7,0.0,0.0
oquinky01,764.0,14.6,3.4,11.8,5.8,11.7,0.2,1.0
okafoja01,1591.0,21.0,1.5,8.4,9.0,17.5,0.0,0.1
oladivi01,2379.0,17.4,4.3,5.2,4.9,10.4,1.5,4.3
olynyke01,1395.0,17.7,2.7,7.3,4.3,8.9,2.2,5.4
oubreke01,671.0,12.7,0.7,7.1,3.5,7.1,1.3,4.2
pachuza01,2004.0,11.7,2.3,12.9,3.9,8.4,0.0,0.1
papanko01,294.0,8.2,2.0,4.9,1.7,4.2,1.2,3.9
parkeja01,2408.0,16.0,1.9,5.9,6.5,12.9,0.1,0.5
parketo01,1980.0,15.6,6.9,3.2,5.9,11.7,0.5,1.2
parsoch01,1799.0,16.7,3.4,5.7,4.3,8.0,2.1,5.0
pattela01,395.0,7.7,3.6,4.6,1.5,2.8,1.1,4.5
pattepa01,2020.0,9.7,1.7,6.1,1.7,3.6,1.9,5.2
paulch01,2420.0,21.5,11.0,4.6,5.8,11.7,1.8,4.9
paynead01,486.0,9.8,2.1,8.2,3.3,8.4,0.7,2.4
payneca01,698.0,14.6,5.6,4.4,4.0,8.6,1.9,5.7
paytoel01,2145.0,13.1,7.9,4.4,4.8,10.7,0.5,1.5
pekovni01,156.0,12.5,2.5,4.8,4.4,11.5,0.0,0.0
perkike01,542.0,6.0,2.1,8.5,2.7,5.0,0.0,0.0
piercpa01,1231.0,12.2,2.1,5.4,2.0,4.5,2.2,7.1
pleisti01,82.0,10.5,0.9,6.6,4.8,10.1,0.0,0.9
plumlma01,2084.0,12.9,3.9,10.8,4.6,8.9,0.0,0.1
plumlmi01,870.0,13.0,0.7,9.6,5.8,9.6,0.0,0.0
porteot01,2276.0,13.8,1.9,6.2,3.8,7.1,1.6,4.2
