Name,mp,pp36,ap36,rp36,2pmp36,2pap36,3pmp36,3pap36
brownja01,568.0,14.4,2.5,2.3,3.0,6.8,1.5,3.9
brownlo01,549.0,8.0,5.9,4.6,3.0,6.2,0.4,1.8
brownma02,781.0,10.0,1.8,4.9,2.7,6.7,0.8,3.0
brownsh01,89.0,8.1,1.2,0.4,1.6,4.9,1.2,2.8
bryanko01,1207.0,23.3,5.9,5.9,6.3,15.8,1.6,5.5
budinch01,1286.0,12.8,1.8,5.5,3.3,6.9,1.5,4.0
bullore01,676.0,7.323372781065088,0.8721893491124261,5.322337278106509,0.9834319526627217,2.5940828402366867,1.6170118343195268,4.889201183431952
burketr01,2288.0,15.3,5.2,3.2,3.9,9.7,2.0,6.1
burksal01,899.0,15.0,3.3,4.6,3.8,9.3,1.0,2.7
butleca01,1623.0,10.2,1.8,4.3,1.7,3.9,1.8,4.9
butleji01,2513.0,18.6,3.0,5.4,5.0,10.3,1.0,2.8
butlera01,1505.0,13.9,1.5,4.7,3.0,6.7,2.2,5.6
buyckdw01,123.0,15.2,4.1,3.5,3.2,8.5,2.0,3.2
bynumwi01,67.0,11.8,9.7,3.2,5.4,11.8,0.0,4.8
calatni01,838.0,10.4,6.3,4.6,4.0,8.8,0.5,1.8
caldejo01,1270.0,10.8,5.6,3.5,2.5,6.0,1.7,4.0
caldwke01,2587.0,14.5,1.5,3.5,3.3,7.3,2.1,6.2
canaais01,1876.0,16.58859275053305,3.7852878464818764,3.3106609808102343,2.1106609808102346,5.092643923240938,3.4819829424307036,9.406609808102347
capelca01,90.0,12.8,0.8,14.4,5.6,11.6,0.0,0.0
carrode01,2189.0,14.5,1.9,6.1,3.3,5.7,2.0,5.0
cartevi01,1091.0,12.7,2.6,4.4,2.2,5.7,2.3,7.7
cartemi01,4298.0,16.20872498836668,7.388366682177757,5.914913913448115,5.508724988366682,12.823452768729643,0.5941833410888785,2.5649139134481156
casspom01,1416.0,15.1,2.6,6.6,4.4,8.6,0.9,2.2
chalmma01,2368.0,12.4,4.7,3.1,2.9,6.3,1.1,3.8
chandty01,2286.0,12.1,1.3,13.6,4.6,6.9,0.0,0.0
chandwi01,2471.0,15.8,2.0,6.9,4.1,8.3,2.0,5.9
cherrwi01,69.0,7.8,4.2,2.6,1.6,5.2,1.0,4.7
clarkea01,93.0,10.5,1.2,8.9,2.7,6.2,1.5,5.4
clarkia01,384.0,10.677864583333333,2.2580729166666664,2.9984375,1.6776041666666668,4.676041666666667,1.8854166666666667,5.616145833333333
clarkjo01,1476.0,17.1,5.0,4.7,5.6,11.6,0.9,3.0
clavevi01,76.0,11.4,0.5,9.5,1.4,4.3,2.8,5.2
coleno01,3662.0,11.307154560349536,5.0067449481157835,3.119442927362097,3.4297651556526487,7.509530311305298,1.0805570726379028,3.4805570726379025
collida01,1565.0,16.7,5.8,3.3,4.6,8.9,1.4,3.7
collini01,1101.0,8.9,2.9,8.2,2.9,6.3,0.5,2.0
conlemi01,2225.0,17.9,6.1,3.4,4.6,9.8,1.7,4.5
cooleja01,87.0,11.2,0.4,10.3,3.7,9.1,0.0,0.0
copelch01,828.0,13.4,2.2,4.8,2.6,6.2,2.3,7.3
cottobr01,159.0,18.1,3.4,4.1,5.0,11.1,1.6,4.5
couside01,2013.0,25.4,3.8,13.4,8.9,18.9,0.0,0.1
covinro01,1956.0,17.4,1.9,5.8,2.4,5.7,3.1,8.2
crabbal01,683.0,8.9,2.1,3.8,1.7,3.6,1.6,4.5
crawfja01,1703.0,21.4,3.3,2.6,4.5,10.0,2.5,7.7
crowdja01,3294.0,13.697146326654522,2.0597753491196116,6.408652094717669,3.7034608378870675,7.39083181542198,1.3402246508803886,4.514359441408621
cunnida01,1652.0,7.4,1.1,5.6,3.4,7.2,0.0,0.2
cunnija01,89.0,14.2,4.0,3.6,3.2,8.1,1.6,5.3
curryst01,2613.0,26.2,8.5,4.7,5.1,9.6,3.9,8.9
dalemsa01,544.0,8.5,1.9,11.1,3.8,8.6,0.0,0.0
danietr01,794.0,15.971662468513854,1.9797229219143575,2.982493702770781,1.6258186397984888,4.275566750629723,3.881863979848866,10.692317380352643
datomlu01,418.0,18.081818181818182,1.5679425837320575,5.004545454545455,4.287081339712918,8.424162679425837,3.1052631578947367,6.91913875598086
daviebr01,846.0,12.107210401891251,2.592789598108747,7.067612293144208,4.005200945626478,8.806028368794326,0.7052009456264776,2.8760047281323877
davisan02,2455.0,24.3,2.2,10.2,9.4,17.4,0.0,0.2
davised01,1840.0,12.8,1.8,11.7,5.5,9.2,0.0,0.0
davisgl01,904.0,11.7,1.6,6.7,4.7,10.0,0.0,0.2
dayeau01,688.0,13.484302325581394,1.7872093023255813,7.823255813953488,2.7058139534883723,7.318023255813954,2.5279069767441866,7.428488372093024
dedmode01,845.0,9.2,0.4,12.6,3.9,6.9,0.0,0.0
dellama01,1380.0,8.3,5.3,3.3,1.1,3.7,1.8,4.4
denglu01,2421.0,15.0,2.1,5.6,4.3,8.4,1.2,3.3
derozde01,2100.0,20.6,3.6,4.7,6.6,15.5,0.4,1.5
diawbo01,1984.0,12.8,4.2,6.3,4.3,8.4,1.0,3.1
dienggo01,2193.0,11.7,2.4,10.0,4.2,8.3,0.0,0.1
dinwisp01,455.0,11.5,8.2,3.8,3.1,8.2,0.9,5.1
dorsejo01,854.0,7.8,1.1,11.8,3.4,6.1,0.0,0.0
douglto01,177.0,10.4,4.9,4.5,2.8,6.7,1.0,3.7
douglch01,103.0,6.6,1.4,4.2,1.4,4.9,0.3,2.4
dragigo01,5280.0,17.398579545454545,4.788541666666666,3.6985795454545456,5.6157196969696965,10.098579545454545,1.231439393939394,3.528598484848485
dragizo01,150.0,13.429333333333334,2.3933333333333335,3.8179999999999996,3.8233333333333333,7.669333333333334,1.4026666666666665,6.695333333333333
drewla02,219.0,7.6,7.4,2.5,2.6,5.3,0.7,4.3
drumman01,2502.0,16.3,0.8,15.9,7.1,13.8,0.0,0.0
dudleja01,1717.0,10.9,2.7,4.6,2.6,4.8,1.6,4.0
duncati01,2227.0,17.3,3.7,11.4,6.7,13.1,0.0,0.1
dunlemi02,1838.0,11.7,2.2,4.9,2.0,4.3,2.1,5.2
duranke01,913.0,27.0,4.3,7.0,6.9,12.1,2.5,6.3
earlycl01,647.0,11.7,2.0,5.4,3.0,7.2,1.2,4.7
ellinwa01,1675.0,14.0,2.3,4.5,3.5,8.0,1.9,5.2
ellismo01,2699.0,20.2,4.4,2.5,6.9,14.3,1.1,3.8
ennisja01,1051.0,10.7,1.6,6.0,2.4,5.2,1.1,3.3
ennisty01,822.0,10.604014598540143,6.390510948905109,3.098783454987834,3.513503649635037,8.835279805352798,1.0641119221411193,3.7929440389294404
evansje01,266.0,12.2,1.8,9.6,4.1,7.2,0.3,0.7
evansre01,764.0,8.3,1.5,14.1,2.7,6.4,0.0,0.1
evansty01,2690.0,17.6,7.0,5.6,6.0,12.6,0.9,3.0
exumda01,1817.0,7.8,3.9,2.6,1.2,3.0,1.6,5.2
ezelife01,504.0,14.4,0.6,11.1,5.4,9.9,0.0,0.0
farieke01,2086.0,16.3,1.5,11.5,6.4,12.6,0.0,0.1
farmajo01,529.0,11.4,4.6,2.9,1.8,4.2,2.4,6.6
favorde01,2280.0,18.7,1.8,9.6,7.6,14.4,0.0,0.1
feltora01,281.0,13.8,5.3,3.3,4.2,9.2,1.3,4.4
fieldla01,216.0,7.7,2.5,4.3,3.2,6.5,0.2,0.3
fournev01,1661.0,15.1,2.6,3.3,3.6,7.6,1.8,4.9
foyera01,1087.0,14.4,3.9,2.8,1.8,4.6,3.1,8.7
fraziti01,478.0,8.611297071129709,9.035774058577406,4.213807531380754,2.406485355648536,6.607322175732218,0.7711297071129708,2.578033472803347
fredeji01,509.0,12.6,4.1,2.8,3.8,8.3,0.6,3.4
freeljo01,617.0,9.9,0.9,11.1,4.3,8.8,0.0,0.0
fryech01,1870.0,10.6,1.8,5.6,1.1,2.7,2.6,6.7
gallida01,1426.0,18.5,2.1,5.5,3.1,6.7,2.7,7.6
gallola01,1457.0,13.2,3.7,4.7,3.5,8.3,1.5,4.3
garcifr01,200.0,8.1,2.7,3.1,1.3,3.2,1.8,8.1
garneke01,1904.0,12.202941176470588,2.9,11.776470588235293,5.372058823529412,11.284558823529414,0.0,0.30514705882352944
gasolma01,2687.0,18.9,4.1,8.4,7.1,14.1,0.0,0.2
gasolpa01,2681.0,19.4,2.8,12.3,7.5,15.1,0.2,0.3
gayru01,2408.0,21.4,3.7,6.0,6.4,13.4,1.2,3.3
geeal01,1324.0,13.113141993957703,1.361404833836858,5.091238670694864,3.995619335347432,8.225453172205437,0.7,1.902643504531722
georgpa01,91.0,21.0,2.4,8.7,3.6,10.7,3.6,8.7
gibsota01,1692.0,13.6,1.5,8.4,5.4,10.8,0.0,0.0
ginobma01,1587.0,16.7,6.6,4.8,3.7,7.5,2.0,5.9
goberru01,2158.0,11.4,1.8,12.9,4.3,7.1,0.0,0.0
goodedr01,864.0,11.5,2.0,9.3,3.6,9.0,1.0,2.5
goodwar01,535.0,15.5,3.0,5.0,4.5,10.8,0.8,2.8
gordoaa01,797.0,11.0,1.5,7.6,3.6,7.2,0.6,2.2
gordobe01,790.0,15.9,2.3,2.9,4.3,9.0,1.6,4.4
gordodr01,71.0,8.6,1.0,9.1,4.1,8.1,0.0,1.5
gordoer01,2018.0,14.6,4.1,2.8,2.6,6.8,2.5,5.6
gortama01,2453.0,14.7,1.4,10.5,6.4,11.3,0.0,0.0
grangda01,613.0,11.0,1.0,4.7,2.1,4.6,1.8,4.9
grantje01,1377.0,10.7,2.1,5.2,2.0,5.1,1.3,4.1
greenda02,2312.0,14.7,2.5,5.3,2.0,4.4,3.0,7.1
greendr01,2490.0,13.3,4.2,9.4,3.3,6.3,1.6,4.8
greener01,410.0,12.8,3.4,2.7,4.1,10.1,1.2,4.1
greenge01,1446.0,22.0,2.3,4.6,4.7,9.7,3.4,9.6
greenja01,328.0,13.609451219512193,0.8737804878048782,9.885670731707316,5.934756097560975,8.989939024390244,0.0,1.2948170731707318
greenje02,4908.0,17.129441727791363,1.9609209453952732,4.783190709046455,4.672697636511818,9.917237163814182,1.3945395273023635,4.3117766911165445
greenwi01,951.0,11.6,2.6,3.0,2.9,7.0,1.6,4.6
griffbl01,2356.0,22.4,5.4,7.8,8.6,17.1,0.2,0.4
gutiejo01,350.0,10.914571428571428,4.501142857142857,5.1005714285714285,4.501142857142857,7.815142857142858,0.0,0.5877142857142856
hairspj02,687.0,13.3,1.1,4.8,2.0,5.6,2.6,8.5
hamiljo02,122.0,11.2,2.1,4.7,1.2,4.1,3.0,6.2
hamilju01,1424.0,11.075842696629213,1.7985252808988768,6.786165730337078,3.7941011235955058,7.411446629213483,0.48117977528089884,1.5841292134831462
hansbty01,1058.0,9.2,0.7,9.0,2.9,5.4,0.0,0.2
hardati02,1681.0,17.2,2.7,3.3,3.4,7.8,2.6,7.6
hardeja01,2981.0,26.8,6.8,5.5,5.3,11.0,2.5,6.7
harklma01,674.0,8.4,1.3,5.7,2.8,5.4,0.5,3.0
harride01,1685.0,14.2,5.1,2.9,2.6,5.5,2.0,5.7
harriga01,719.0,9.4,1.5,3.2,2.3,5.7,1.1,5.2
harrijo01,493.0,9.9,1.9,3.0,1.2,2.6,2.3,6.1
harrito02,2369.0,17.7,1.9,6.5,5.4,10.8,1.3,3.6
hasleud01,995.0,9.4,1.7,9.3,3.8,8.3,0.1,0.4
hawessp01,1274.0,12.0,2.5,7.3,3.1,6.8,1.6,5.0
hayesch01,255.0,7.1,2.8,7.2,3.1,6.5,0.0,0.0
haywago01,2618.0,20.1,4.3,5.1,5.0,10.4,1.7,4.5
haywobr01,119.0,10.6,0.6,8.8,4.2,9.1,0.0,0.0
hendege02,2315.0,15.1,3.2,4.2,5.1,11.1,0.7,2.1
henryxa01,86.0,8.4,1.3,1.7,1.3,5.4,0.0,0.0
hensojo01,1228.0,13.8,1.7,9.1,5.7,10.1,0.0,0.0
hibbero01,1926.0,15.0,1.6,10.1,5.9,13.2,0.0,0.0
hicksjj01,1411.0,14.1,1.5,11.5,5.6,11.7,0.0,0.1
hilarne01,1693.0,15.7,2.6,7.3,6.5,12.7,0.0,0.1
hillge01,1267.0,19.7,6.3,5.1,5.3,9.7,2.0,5.5
hilljo01,1874.0,16.2,2.0,10.7,6.8,14.7,0.1,0.2
hillso01,2381.0,11.0,2.8,4.7,2.8,6.4,1.0,3.1
hinriki01,1610.0,8.4,3.3,2.7,1.9,4.8,1.3,3.8
holidjr01,1303.0,16.4,7.6,3.7,5.2,11.0,1.4,3.7
holidju01,657.0,13.9,2.6,4.0,3.1,6.9,1.9,6.0
holliry01,441.0,11.2,1.1,8.4,4.3,6.7,0.0,0.0
hoodro01,1064.0,14.7,2.8,4.0,3.1,6.9,2.1,5.8
horfoal01,2318.0,18.0,3.8,8.4,7.9,14.4,0.2,0.6
howardw01,1223.0,19.0,1.5,12.7,7.4,12.4,0.0,0.1
hudsole01,56.0,11.6,3.2,5.1,1.9,5.1,1.9,3.9
hummero01,742.0,9.6,1.3,6.5,3.1,5.9,0.8,2.5
humphkr01,1345.0,13.6,1.5,11.1,5.6,11.8,0.0,0.2
ibakase01,2116.0,15.6,0.9,8.5,5.1,9.9,1.3,3.5
iguodan01,2069.0,10.5,4.0,4.5,2.7,4.9,1.3,3.7
ilyaser01,1319.0,18.3,1.5,7.6,5.2,10.0,2.0,5.2
inglejo01,1673.0,8.5,3.9,3.8,1.6,3.3,1.5,4.3
irvinky01,2730.0,21.5,5.1,3.1,5.6,11.3,2.1,5.0
jackja01,2241.0,15.4,6.0,3.9,5.1,10.8,0.6,2.3
jacksre01,4536.0,17.713756613756615,7.3206349206349195,5.2,5.710978835978836,11.99457671957672,1.1191798941798943,3.81574074074074
jamesbe01,158.0,10.0,0.9,8.9,2.7,6.2,0.0,0.0
jamesle01,2493.0,25.2,7.4,6.0,7.3,13.6,1.7,4.9
jeffeal01,1992.0,19.6,2.0,9.9,8.7,18.2,0.0,0.1
jeffeco01,531.0,12.4,1.1,9.8,4.9,10.3,0.1,1.0
jefferi01,1244.0,12.5,1.8,5.3,2.3,4.9,1.9,4.5
jenkijo01,297.0,16.4,1.6,4.7,3.4,5.7,2.5,6.3
jennibr01,1173.0,19.4,8.3,3.2,4.4,10.2,2.3,6.5
jerebjo01,2460.0,13.085609756097561,2.0785772357723578,8.292723577235773,3.3856910569105696,6.985609756097561,1.5856910569105689,4.107113821138212
jerregr01,102.0,11.311764705882352,2.1068627450980397,6.380392156862745,4.212745098039216,7.794117647058823,0.6931372549019607,10.597058823529412
johnsam01,1979.0,12.6,2.1,8.3,5.1,8.6,0.3,0.8
johnsch04,1052.0,11.37509505703422,1.0176806083650192,3.787737642585552,2.3173003802281364,4.007224334600761,1.8993346007604563,6.507414448669202
johnsja01,1370.0,14.6,2.5,6.8,6.0,9.3,0.3,1.3
johnsjo02,2791.0,14.9,3.8,5.0,4.2,8.9,1.6,4.3
johnsni01,262.0,10.2,1.5,5.4,2.9,7.4,0.7,2.9
johnsty01,603.0,11.3,2.5,4.8,3.1,7.1,1.1,2.9
johnswe01,2245.0,12.1,2.0,5.1,3.1,6.9,1.5,4.2
jonesda02,123.0,6.1,0.6,3.2,1.8,5.0,0.0,1.2
jonesja02,669.0,13.5,1.3,3.3,0.6,1.4,3.4,9.4
jonespe01,631.0,10.5,1.0,4.3,3.4,7.1,0.8,3.4
joneste01,889.0,15.6,1.5,8.9,5.9,10.6,0.5,1.5
jordade01,2820.0,12.1,0.8,15.7,4.8,6.8,0.0,0.1
jordaje01,383.0,13.0,1.2,9.9,4.7,8.8,0.0,0.0
josepco01,1444.0,13.3,4.7,4.8,4.8,9.1,0.4,1.1
kamanch01,1398.0,16.4,1.7,12.5,7.3,14.1,0.0,0.0
kanteen01,4270.0,19.60627634660421,0.9136768149882903,11.304707259953164,7.877353629976581,14.89473067915691,0.29316159250585483,0.7794847775175645
karasse01,555.0,9.9,3.0,4.3,2.5,5.2,1.0,3.5
kellyry01,1233.0,9.7,2.7,4.3,1.7,5.1,1.3,3.9
kiddgmi01,1587.0,13.6,1.7,9.4,5.1,10.9,0.0,0.0
kilpase01,72.0,11.0,2.0,3.0,1.5,3.5,2.0,6.5
knighbr03,4070.0,18.92486486486487,5.8232678132678135,4.303906633906633,4.413587223587223,10.028329238329238,2.2,5.6864127764127765
korveky01,2418.0,13.6,2.9,4.5,1.1,2.2,3.3,6.7
koufoko01,1348.0,11.2,1.0,11.4,4.9,9.6,0.0,0.0
kuzmiog01,72.0,10.0,3.0,8.5,4.0,6.0,0.0,0.0
lambje01,633.0,16.8,2.5,6.1,3.8,7.9,2.2,6.3
landrca01,1192.0,15.2,0.8,8.1,5.7,11.1,0.0,0.0
larkish01,1865.0,9.1,4.4,3.4,2.9,6.1,0.7,2.2
lauvejo01,268.0,12.5,1.7,10.3,4.4,9.8,0.4,2.1
lavinza01,1902.0,14.7,5.2,4.1,4.3,9.7,1.1,3.2
lawsoty01,2665.0,15.4,9.7,3.2,4.5,9.7,0.9,2.8
ledori01,488.0,13.313319672131149,2.8112704918032785,5.327049180327869,3.223360655737705,10.190983606557376,1.466188524590164,3.9875000000000003
leeco01,2354.0,11.9,2.3,2.7,3.0,6.4,1.4,3.4
leeda02,904.0,15.5,3.4,10.2,6.4,12.4,0.0,0.1
lenal01,1518.0,10.2,0.8,10.8,4.2,8.3,0.0,0.1
leonaka01,2033.0,18.7,2.9,8.2,5.8,11.2,1.2,3.4
leoname01,847.0,13.9,1.4,10.6,3.3,5.7,2.0,4.8
leuerjo01,824.0,12.5,2.0,9.0,5.0,10.7,0.3,1.3
lillada01,2925.0,21.2,6.2,4.7,4.8,9.7,2.4,7.0
linje01,1907.0,15.7,6.4,3.7,4.0,9.0,1.2,3.3
livinsh01,1468.0,11.3,6.4,4.5,4.9,9.7,0.0,0.0
lopezbr01,2100.0,21.2,0.9,9.2,8.7,16.7,0.0,0.2
lopezro01,1638.0,12.4,1.2,8.7,5.1,9.6,0.0,0.0
loveke01,2532.0,17.5,2.4,10.4,3.8,8.0,2.0,5.6
lowryky01,2414.0,18.6,7.1,4.9,4.4,9.7,2.0,5.8
lucasjo02,272.0,13.0,7.9,2.1,4.4,9.9,1.2,3.8
macksh01,833.0,12.9,6.7,3.4,3.3,7.1,1.7,5.5
mahinia01,1146.0,8.3,1.0,11.2,3.7,6.7,0.0,0.0
marblde01,208.0,6.4,2.9,5.4,1.7,3.8,0.7,3.8
mariosh01,1101.0,9.0,1.7,6.6,3.5,7.2,0.4,1.5
marshke01,417.0,10.2,7.4,2.4,2.4,4.7,1.6,4.0
martica01,198.0,6.5,2.0,3.6,1.6,3.6,1.1,6.0
martike01,104.0,6.9,1.7,6.6,3.1,7.6,0.0,0.0
martike02,1302.0,21.5,2.5,3.9,5.3,12.0,2.1,5.3
matthwe02,2024.0,17.0,2.5,3.9,2.9,5.5,3.1,7.9
maxieja01,878.0,8.3,0.8,8.3,3.3,7.9,0.0,0.0
mayooj01,1697.0,17.1,4.2,4.0,4.2,9.0,2.1,5.9
mbahalu01,1916.0,12.4,2.0,6.2,3.6,8.2,1.2,3.8
mcadoja01,137.0,16.3,0.5,9.7,6.3,11.6,0.0,0.0
mccalra01,1436.0,12.6,4.7,4.5,4.3,9.0,0.9,2.8
mccolcj01,973.0,15.7,2.4,3.4,3.8,8.4,2.0,5.1
mcdankj01,2704.0,12.987795857988166,1.9036612426035502,5.302440828402367,3.425628698224852,7.569563609467455,1.1353550295857988,3.991457100591716
mcderdo01,321.0,12.2,0.7,4.8,3.4,7.4,1.5,4.6
mcgarmi01,485.0,14.9,1.0,12.2,6.5,12.1,0.0,0.1
mcgeeja01,512.0,14.8828125,0.41914062500000004,8.607031249999999,5.909375,11.116601562500001,0.0,0.0
mclembe01,2670.0,13.4,1.9,3.2,3.0,5.9,1.9,5.3
mcrobjo01,296.0,8.8,4.0,5.5,2.4,4.1,1.0,2.3
meeksjo01,1462.0,16.3,1.9,2.6,3.6,7.9,1.8,5.2
middlkh01,2378.0,16.0,2.8,5.3,4.5,9.1,1.7,4.1
milescj01,1841.0,18.4,1.5,4.2,3.4,7.5,3.0,8.7
millean02,2506.0,10.20071827613727,8.2,4.4,3.976256983240223,7.375897845171588,0.19964086193136474,0.9982043096568236
millemi01,701.0,5.6,2.4,4.7,0.3,0.8,1.6,5.0
millequ01,238.0,8.76638655462185,2.4168067226890755,6.088235294117647,1.8243697478991596,6.080672268907564,0.896218487394958,5.40798319327731
millspa02,801.0,15.8,3.9,3.4,3.0,6.9,2.8,8.2
millsel01,924.0,9.7,2.3,5.8,2.1,5.8,1.1,3.5
millspa01,2390.0,18.3,3.4,8.6,5.5,10.8,1.2,3.3
mirotni01,1654.0,18.1,2.1,8.8,3.4,6.8,2.2,6.8
mohamna01,128.0,7.6,0.8,10.7,3.7,8.4,0.0,0.0
monrogr01,2137.0,18.5,2.4,11.9,7.1,14.4,0.0,0.0
mooreet01,504.0,10.6,2.4,3.3,3.5,7.2,0.9,2.7
morrida01,299.0,10.0,5.8,3.3,3.5,8.8,0.8,4.0
morrima03,2045.0,14.9,2.3,6.8,3.9,7.9,2.0,5.5
morrima02,2581.0,17.5,2.7,7.1,6.3,12.8,0.8,2.5
morroan01,1806.0,15.7,1.2,3.9,2.9,5.8,2.8,6.5
motiedo01,2037.0,15.1,2.3,7.4,5.4,10.0,0.9,2.4
mozgoti01,4090.0,13.798190709046455,0.9684107579462102,10.397383863080686,5.499095354523228,9.892958435207825,0.02193154034229829,0.09386308068459658
muhamsh01,866.0,21.3,1.8,6.4,7.2,14.4,0.8,2.1
muscami01,502.0,14.1,1.8,8.5,5.3,9.3,0.6,1.6
napiesh01,1012.0,9.3,4.6,4.0,1.6,3.9,1.5,4.2
nealga01,2386.0,16.408633696563285,3.0060771165129925,3.8817686504610225,4.176865046102264,10.2,1.5,4.912154233025984
nelsoja01,2814.0,13.398436389481164,6.492430703624733,3.7268656716417907,2.989694385216773,6.294633972992181,2.290547263681592,6.597085998578535
nichoan01,492.0,14.2,1.6,6.0,5.1,10.9,1.0,3.0
noahjo01,2049.0,8.5,5.5,11.3,3.3,7.5,0.0,0.0
noelne01,2311.0,11.6,2.0,9.5,4.7,10.2,0.0,0.0
novakst01,394.0,11.511167512690356,2.0,4.024619289340101,0.5180203045685279,1.5020304568527918,3.484263959390862,8.777918781725889
nowitdi01,2282.0,21.0,2.3,7.2,6.0,12.4,1.6,4.3
nurkiju01,1103.0,13.9,1.6,12.5,5.6,12.4,0.0,0.1
obryajo01,368.0,9.8,1.7,6.3,4.3,11.7,0.0,0.0
oquinky01,824.0,12.8,2.6,8.7,4.7,8.7,0.5,1.9
